Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,Somewhat equipped (4.0),293,293,121,58,216,186,144,150,0,129,163,9,33,19,5,25,12,22,19,25,46,26,51,192,102,250,17,15,10,1,43,163,129,292,1,52,75,161
,,0.48,0.48,0.49,0.48,0.47,0.47,0.45,0.52,0,0.5,0.47,0.62,0.64,0.46,0.27,0.49,0.39,0.47,0.45,0.5,0.56,0.44,0.45,0.54,0.41,0.51,0.52,0.36,0.28,0.33,0.38,0.48,0.5,0.49,0.21,0.51,0.41,0.52
,,,,,,,,,,,,,,fkl,,,,,,,,,,,b,,df,,,,,,,,,,,,b
,Neither equipped nor unequipped (3.0),119,119,50,21,93,81,64,55,0,51,68,3,9,11,7,13,7,11,11,6,14,8,19,62,57,89,10,9,11,0,30,65,51,116,3,16,40,61
,,0.2,0.2,0.2,0.18,0.2,0.21,0.2,0.19,0,0.19,0.2,0.23,0.18,0.26,0.37,0.25,0.22,0.23,0.25,0.12,0.17,0.13,0.17,0.17,0.23,0.18,0.3,0.21,0.32,0,0.27,0.19,0.2,0.19,0.58,0.15,0.22,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,a,,,,,,,
,Somewhat unequipped (2.0),54,54,17,5,42,33,30,24,0,19,35,0,2,4,0,8,2,5,5,8,9,8,3,32,22,46,3,4,0,1,8,34,20,54,0,2,17,35
,,0.09,0.09,0.07,0.04,0.09,0.08,0.1,0.08,0,0.07,0.1,0,0.04,0.09,0,0.17,0.06,0.11,0.12,0.16,0.11,0.14,0.03,0.09,0.09,0.09,0.09,0.1,0,0.33,0.07,0.1,0.08,0.09,0,0.02,0.09,0.11
,,,,,,,,,,,,,,,,,bl,,l,l,bl,l,l,,,,,,,,,,,,,,,a,a
,Not at all equipped (1.0),14,14,5,3,12,8,9,6,0,2,12,0,2,0,0,1,1,1,1,4,3,1,1,10,4,10,0,2,2,0,4,12,2,14,0,0,7,8
,,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0,0.01,0.04,0,0.04,0,0,0.02,0.03,0.02,0.02,0.08,0.03,0.02,0.01,0.03,0.02,0.02,0,0.04,0.06,0,0.03,0.04,0.01,0.02,0,0,0.04,0.02
,,,,,,,,,,,,a,,,,,,,,,l,,,,,,,,,,,,b,,,,,,
,Don't know,6,6,3,1,3,3,6,0,0,0,6,0,0,1,1,0,0,2,0,1,0,1,0,2,4,4,0,0,2,0,2,6,0,6,0,0,2,2
,,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0,0,0,0.02,0,0,0.02,0.05,0,0,0.04,0,0.02,0,0.02,0,0.01,0.02,0.01,0,0,0.05,0,0.02,0.02,0,0.01,0,0,0.01,0.01
,,,,,,,,b,,,,a,,,,,,,l,,,,,,,,,,,a,,,b,,,,,,
,NET: Equipped,412,412,172,91,308,268,207,205,0,189,222,11,39,26,11,29,22,28,26,32,57,41,91,251,161,343,20,27,20,2,69,223,187,410,2,84,117,206
,,0.68,0.68,0.7,0.75,0.67,0.68,0.66,0.71,0,0.72,0.65,0.77,0.75,0.62,0.58,0.57,0.69,0.6,0.6,0.63,0.69,0.7,0.8,0.7,0.65,0.7,0.61,0.64,0.57,0.67,0.61,0.66,0.72,0.68,0.42,0.83,0.64,0.66
,,,,,,,,,,,b,,,,,,,,,,,,,ceghi,,,,,,,,,,,,,bc,,
,NET: Unequipped,68,68,21,8,54,42,39,29,0,21,47,0,4,4,0,9,3,6,6,12,11,9,4,42,26,56,3,6,2,1,12,46,22,68,0,2,24,43
,,0.11,0.11,0.09,0.06,0.12,0.11,0.12,0.1,0,0.08,0.14,0,0.07,0.09,0,0.18,0.09,0.13,0.15,0.23,0.14,0.15,0.03,0.12,0.11,0.11,0.09,0.14,0.06,0.33,0.11,0.14,0.08,0.11,0,0.02,0.13,0.14
,,,,,,,,,,,,a,,,,,l,,l,l,bl,l,l,,,,,,,,,,,,,,,a,a
,Mean score,3.75,3.75,3.81,3.95,3.73,3.77,3.72,3.78,0,3.86,3.66,3.92,3.75,3.71,3.94,3.44,3.88,3.6,3.58,3.47,3.65,3.8,4.1,3.73,3.78,3.76,3.62,3.73,3.79,3.67,3.71,3.67,3.85,3.75,3.64,4.12,3.71,3.65
,,,,,a,,,,,,b,,,,,,,e,,,,,,bceghijk,,,,,,,,,,a,,,bc,,
,Base for stats,599,599,243,120,455,392,311,289,0,261,338,15,52,41,17,51,32,45,43,49,83,58,114,355,244,489,33,42,33,3,110,335,259,594,5,102,181,309
,Standard Deviation,0.954,0.954,0.911,0.912,0.974,0.95,0.988,0.915,0,0.878,1.002,0.636,0.843,0.869,0.87,0.924,1.016,0.933,0.981,1.154,0.956,1.036,0.837,0.943,0.969,0.94,0.789,1.117,1.084,1.562,1.017,1.003,0.881,0.955,0.908,0.738,1.04,0.944
,Error variance,*,*,*,0.01,*,*,*,*,0,*,*,0.03,0.01,0.02,0.04,0.02,0.03,0.02,0.02,0.03,0.01,0.02,0.01,*,*,*,0.02,0.03,0.04,0.81,0.01,*,*,*,0.17,0.01,0.01,*
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
