Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,Neither equipped nor unequipped (3.0),83,30,83,34,63,53,20,63,0,40,43,4,10,11,6,6,1,7,7,8,9,6,10,44,39,71,4,5,3,0,12,43,38,81,2,7,26,48
,,0.16,0.16,0.16,0.16,0.15,0.14,0.15,0.16,0,0.15,0.16,0.24,0.23,0.2,0.26,0.13,0.05,0.15,0.17,0.19,0.12,0.13,0.12,0.14,0.18,0.16,0.2,0.18,0.08,0,0.14,0.16,0.15,0.15,0.22,0.12,0.17,0.15
,Somewhat unequipped (2.0),58,18,58,25,45,43,15,43,0,25,32,1,5,5,1,8,2,6,5,3,10,4,8,31,27,43,3,6,5,1,15,33,23,57,1,7,21,29
,,0.11,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0,0.09,0.12,0.08,0.11,0.09,0.04,0.17,0.1,0.13,0.14,0.07,0.13,0.08,0.1,0.1,0.12,0.1,0.16,0.2,0.13,0.47,0.17,0.12,0.09,0.11,0.09,0.12,0.14,0.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,
,Not at all equipped (1.0),9,3,9,2,8,7,3,6,0,4,5,0,0,2,0,1,0,3,0,0,1,0,2,6,3,6,1,1,1,0,3,5,3,8,1,1,5,3
,,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0,0.02,0.02,0,0,0.04,0,0.02,0,0.06,0,0,0.01,0,0.02,0.02,0.01,0.01,0.05,0.04,0.02,0,0.03,0.02,0.01,0.02,0.11,0.02,0.03,0.01
,Don't know,4,2,4,1,1,3,3,1,0,1,3,0,0,0,0,0,0,2,1,0,0,1,0,1,3,3,0,0,1,0,1,3,1,4,0,0,2,1
,,0.01,0.01,0.01,*%,*%,0.01,0.02,*%,0,*%,0.01,0,0,0,0,0,0,0.04,0.03,0,0,0.02,0,*%,0.01,0.01,0,0,0.02,0,0.01,0.01,*%,0.01,0,0,0.01,*%
,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NET: Equipped,378,131,378,151,295,281,93,284,1,190,188,10,28,38,15,31,16,29,26,30,54,38,63,230,148,321,11,17,29,1,58,186,187,373,6,46,99,230
,,0.71,0.71,0.71,0.71,0.72,0.73,0.69,0.72,1,0.73,0.7,0.69,0.66,0.67,0.69,0.69,0.84,0.62,0.66,0.74,0.74,0.77,0.76,0.74,0.67,0.72,0.59,0.58,0.74,0.53,0.65,0.69,0.74,0.71,0.58,0.75,0.65,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b
,NET: Unequipped,67,21,67,27,53,50,18,49,0,29,37,1,5,7,1,8,2,9,5,3,11,4,10,36,30,49,4,7,6,1,18,38,27,65,2,8,26,32
,,0.13,0.11,0.13,0.13,0.13,0.13,0.13,0.12,0,0.11,0.14,0.08,0.11,0.13,0.04,0.19,0.1,0.19,0.14,0.07,0.14,0.08,0.12,0.12,0.14,0.11,0.21,0.24,0.16,0.47,0.2,0.14,0.11,0.12,0.2,0.13,0.17,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,c,
,Mean score,3.78,3.8,3.78,3.8,3.78,3.79,3.77,3.78,4,3.88,3.69,3.61,3.66,3.76,3.79,3.67,4.11,3.61,3.72,3.82,3.78,3.88,3.91,3.81,3.74,3.81,3.39,3.48,3.86,3.6,3.63,3.68,3.9,3.79,3.38,3.96,3.59,3.84
,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,a,,,b,,b
,Base for stats,528,181,528,211,410,384,132,395,1,259,268,15,43,56,22,45,18,45,38,41,73,49,83,311,217,440,18,29,38,2,88,267,251,518,10,61,151,309
,Standard Deviation,0.952,0.939,0.952,0.951,0.964,0.956,0.997,0.939,0,0.972,0.92,0.646,0.835,1.057,0.748,1.043,0.933,1.18,0.927,0.767,0.96,0.811,1.017,0.934,0.978,0.92,1.013,1.122,1.069,2.125,1.094,0.933,0.951,0.947,1.186,1.056,1.002,0.891
,Error variance,*,*,*,*,*,*,0.01,*,0,*,*,0.03,0.02,0.02,0.03,0.02,0.05,0.03,0.02,0.01,0.01,0.01,0.01,*,*,*,0.05,0.04,0.03,2.26,0.01,*,*,*,0.14,0.02,0.01,*
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
