Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0,0.02,0.03,0,0.03,0.03,0.02,0.04,0.04,0.05,0.01,0.02,0.01,0.02,0.01,0.03,0.02,0.02,0.07,0.03,0.02,0,0.03,0.03,0.02,0.03,0,0.02,0.03,0.03
,,,,,,,,,,,,,,,,,,,jl,,,,,,,,,a,,,,,,,,,,,
,10,39,23,13,9,24,24,20,18,1,16,23,1,1,7,1,2,1,4,6,4,4,5,3,21,18,34,1,0,4,0,5,23,16,39,0,6,16,17
,,0.02,0.03,0.01,0.01,0.02,0.02,0.03,0.01,0.07,0.02,0.02,0.02,0.01,0.03,0.01,0.01,0.01,0.02,0.04,0.02,0.01,0.03,0.01,0.02,0.02,0.02,0.01,0,0.03,0,0.02,0.02,0.02,0.02,0,0.02,0.03,0.01
,,,bc,,,,,b,,,,,,,,,,,,l,,,,,,,,,,c,,,,,,,,,
,Don't know,49,19,22,22,33,30,16,33,0,21,27,1,3,5,4,7,4,2,5,3,4,3,8,23,26,44,1,1,3,0,5,30,18,48,1,7,9,18
,,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0,0.02,0.03,0.02,0.02,0.02,0.04,0.04,0.04,0.01,0.03,0.02,0.01,0.02,0.03,0.02,0.03,0.03,0.01,0.01,0.02,0,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02
,None of these,11,5,7,5,8,10,2,8,0,2,8,0,1,1,0,0,2,1,1,2,1,0,2,5,6,10,0,0,0,1,0,8,2,11,0,1,0,5
,,0.01,0.01,0.01,*%,0.01,0.01,*%,0.01,0,*%,0.01,0,0.01,*%,0,0,0.02,0.01,0.01,0.01,*%,0,0.01,*%,0.01,0.01,0,0,0,0.06,0,0.01,*%,0.01,0,*%,0,*%
,Not Ranked,674,256,325,396,491,440,203,465,5,366,307,18,45,91,18,54,31,70,49,47,75,61,115,358,315,564,25,36,44,4,108,298,364,662,12,107,185,375
,,0.33,0.32,0.34,0.38,0.34,0.34,0.34,0.33,0.34,0.38,0.3,0.29,0.31,0.39,0.2,0.33,0.34,0.39,0.3,0.29,0.28,0.33,0.43,0.32,0.36,0.33,0.34,0.3,0.37,0.27,0.33,0.29,0.38,0.33,0.36,0.44,0.33,0.32
,,,,,ab,,,,,,b,,,,dij,,d,d,dij,,,,d,bdehijk,,,,,,,,,,ac,a,,bc,,
,NET: Top3,704,270,320,363,490,435,201,497,5,340,364,21,48,80,35,56,28,54,54,61,103,71,93,412,291,590,23,45,37,8,111,358,336,694,10,72,192,427
,,0.35,0.34,0.34,0.35,0.34,0.34,0.33,0.36,0.33,0.35,0.35,0.34,0.33,0.34,0.38,0.34,0.31,0.3,0.33,0.37,0.38,0.39,0.35,0.36,0.33,0.35,0.31,0.37,0.31,0.53,0.34,0.35,0.35,0.35,0.3,0.3,0.34,0.36
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
