Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.02,0.03,0.01,0.03,0.03,0.02,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.01,0.03,0.03,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.04,0.04,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0.03,0.04,0.02,0.02,0.01,0.02,0.01,0.02,0.01
,,,b,,defhi,defhi,fi,,,,defhi,,,,h,,,,,,,ch,b,,,,,,,,,,a,,a,a,a,,,a,,a,,,b,,b,,e,cde,e,,,b,,b,
,2,164,81,81,39,33,27,18,18,29,72,46,46,16,6,13,22,8,12,32,15,40,52,112,50,66,17,22,8,116,48,70,92,120,7,22,8,7,111,53,29,21,140,22,113,45,137,27,106,45,36,26,38,120,44,108,54
,,0.03,0.03,0.03,0.05,0.03,0.03,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.03,0.02,0.04,0.02,0.03,0.03,0.03,0.01,0.02,0.01,0.03,0.02,0.02,0.04,0.02,0.05,0.04,0.03,0.05,0.03,0.02,0.02,0.02,0.02,0.04,0.03,0.02,0.03,0.02,0.03,0.05,0.03,0.03,0.02,0.03,0.02,0.03,0.02
,,,,,cdefhi,ei,,,,,defhi,,,,,,e,,,,,acefh,,,ceg,cg,,,,ceg,,,a,,a,a,,,,,,,,a,b,,b,,e,cde,e,e,,b,,b,
,3,170,95,74,28,36,24,21,18,42,65,45,61,20,7,15,16,12,16,31,18,35,52,118,42,66,35,24,4,107,62,85,85,130,5,17,9,7,116,53,24,35,155,13,112,54,132,36,96,32,34,29,54,111,56,103,65
,,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.01,0.03,0.02,0.02,0.03,0.03,0.04,0.03,0.04,0.05,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03
,,,b,,e,eh,,,,,deh,,,,,,,,,,,,,,e,e,e,e,,e,e,,a,,,,,,,,,,,,,,,,,,,,,,,,
,4,144,74,70,17,30,30,22,22,23,46,52,45,26,9,9,15,8,14,20,13,29,58,85,35,53,23,19,13,88,56,65,77,111,5,20,5,3,94,47,26,21,131,6,104,36,114,28,82,23,41,18,49,87,54,78,62
,,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,fi,,,,,,,ce,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,b,,,,,,e,,,,,,
,5,128,55,71,18,28,20,15,19,28,46,35,47,14,6,9,15,11,8,21,17,25,51,77,28,36,30,19,14,64,63,64,62,88,3,23,7,7,77,51,32,22,109,11,84,42,96,32,72,23,27,22,40,80,44,84,41
,,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.03,0.05,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,b,
,6,146,72,74,29,14,20,21,18,44,43,41,62,10,10,15,17,16,12,26,17,23,47,98,42,45,23,20,16,87,59,76,69,127,2,10,6,0,99,47,29,20,127,15,93,45,114,31,68,24,22,22,57,86,57,92,49
,,0.02,0.02,0.02,0.04,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02
,,,,,bceh,,,,,b,,,b,,a,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,119,63,56,17,20,19,19,21,22,37,38,43,23,6,10,11,14,17,18,7,13,39,79,34,29,24,20,12,63,56,61,58,95,4,12,7,0,72,46,32,21,106,11,74,43,90,29,54,16,21,16,44,70,39,70,47
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,hi,,,,h,h,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,144,70,73,12,35,15,18,23,42,47,33,65,20,4,17,12,13,13,24,15,26,43,101,39,53,25,21,7,92,53,79,66,119,5,10,8,3,98,46,23,19,127,17,80,59,105,38,69,25,28,16,47,88,53,85,58
,,0.02,0.02,0.02,0.01,0.03,0.01,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.01,0.03,0.02,0.02,0.03,0.02,0.04,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,acdh,,,,ach,ch,,ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,148,67,81,23,29,16,19,30,31,51,35,61,20,5,21,15,10,18,22,21,14,55,93,42,47,27,17,14,89,59,75,73,120,4,18,6,0,96,49,27,25,130,14,95,49,119,24,83,22,31,29,49,97,49,91,52
,,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.01,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02
,,,,,,ch,,,ch,,ch,,,,,i,,,,,i,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,
,10,177,71,104,25,21,38,24,29,40,46,62,69,19,5,20,11,15,17,26,33,31,56,121,38,62,35,25,16,101,76,111,66,151,4,15,6,0,106,70,35,37,159,17,105,69,122,52,82,28,32,21,67,97,72,104,70
,,0.03,0.02,0.03,0.03,0.02,0.04,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03
,,,,a,,,bg,,,,,,,,,,,,,,abdfg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,189,82,108,19,24,33,27,43,45,42,59,88,29,9,21,11,16,14,30,29,31,76,114,44,70,29,21,25,115,75,114,74,160,4,17,3,6,119,70,43,37,171,16,105,82,132,56,83,24,34,25,76,106,79,111,72
,,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.04,0.03,0.02,0.03,0.04,0.04,0.03,0.03,0.02,0.03,0.02,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.02,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.05,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,abdgh,,,,bg,d,,,,,,,df,,,,,,,,cd,,,,,d,d,d,,,,,,,,,,a,,,,,,,,,,,
,12,202,87,111,22,29,34,27,38,53,51,61,91,27,6,17,25,16,19,35,26,33,66,136,32,78,40,35,18,109,93,136,65,182,2,9,3,3,124,72,40,44,181,14,126,70,147,54,85,31,31,22,89,116,80,104,87
,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.03,0.02,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.04,0.02,0.02,0.01,0.02,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.03,0.03,0.03,0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,a,,a,,,a,b,,cd,,,,,,,,,,,,,,,,,,,a,,,,
,13,196,83,110,19,22,20,37,36,61,41,57,98,30,11,17,15,21,21,37,18,25,59,136,42,58,53,29,14,100,95,132,64,179,0,5,8,3,113,79,44,44,182,13,118,72,128,67,74,22,39,14,90,102,86,101,89
,,0.03,0.03,0.03,0.02,0.02,0.02,0.04,0.04,0.04,0.02,0.03,0.04,0.04,0.04,0.03,0.02,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.02,0.03,0,0.01,0.03,0.02,0.03,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.02,0.03,0.02,0.04,0.03,0.04,0.03,0.04
,,,,,,,,bcg,bcg,abcgh,,,abcgh,,,,,,,,,,,,,,bf,,,,,b,,bc,,,bc,b,,,,a,,,,,,a,,,d,,abd,,,,
,14,240,83,157,23,24,28,50,49,65,47,78,114,31,12,35,21,18,25,32,31,34,71,168,47,72,62,31,28,118,121,151,87,216,3,13,3,3,158,78,46,42,225,11,115,107,151,83,77,28,27,22,116,122,105,129,98
,,0.04,0.03,0.05,0.03,0.02,0.03,0.05,0.05,0.05,0.03,0.04,0.05,0.04,0.04,0.06,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.05,0.03,0.05,0.03,0.04,0.04,0.03,0.04,0.03,0.02,0.01,0.02,0.04,0.04,0.04,0.04,0.04,0.02,0.03,0.05,0.03,0.05,0.02,0.03,0.02,0.02,0.05,0.03,0.04,0.04,0.04
,,,,a,,,,abcg,abcg,bcg,,bg,abcg,,,dgi,,,,,,,,,,,abf,,,,af,,,d,,,,,,,,,b,,,a,,a,,,,,abcd,,a,,
,NET: Rank 1,117,77,40,26,30,22,12,16,12,56,34,28,15,8,8,11,9,12,18,7,28,58,60,34,33,19,16,15,67,50,55,62,77,5,24,7,3,65,51,30,28,104,12,89,28,101,16,84,37,29,18,27,85,30,82,32
,,0.02,0.03,0.01,0.03,0.03,0.02,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.01,0.03,0.03,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.04,0.04,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0.03,0.04,0.02,0.02,0.01,0.02,0.01,0.02,0.01
,,,b,,defhi,defhi,fi,,,,defhi,,,,h,,,,,,,ch,b,,,,,,,,,,a,,a,a,a,,,a,,a,,,b,,b,,e,cde,e,,,b,,b,
,NET: Rank 1-3,451,253,196,93,99,73,52,51,83,192,124,135,51,21,36,49,30,40,80,40,104,161,290,125,165,71,62,27,291,160,210,239,327,17,63,25,17,292,157,82,84,399,47,313,127,370,79,286,114,99,73,120,315,129,294,150
,,0.07,0.08,0.06,0.11,0.09,0.07,0.05,0.05,0.06,0.1,0.06,0.06,0.06,0.07,0.06,0.08,0.05,0.06,0.08,0.06,0.11,0.07,0.07,0.09,0.08,0.06,0.07,0.05,0.08,0.06,0.06,0.09,0.06,0.13,0.11,0.1,0.13,0.07,0.07,0.07,0.08,0.07,0.1,0.08,0.06,0.08,0.05,0.09,0.12,0.08,0.08,0.05,0.09,0.05,0.08,0.06
,,,b,,cdefhi,cdefhi,d,,,,cdefhi,,,,,,,,,,,acdefgh,,,ceg,ceg,,,,ceg,,,a,,a,a,a,,,,,,,a,b,,b,,e,acde,e,e,,b,,b,
,NET: Rank 1-5,722,382,336,128,156,123,88,93,134,284,211,227,92,36,54,79,49,62,122,71,157,270,452,188,255,125,101,54,442,280,340,378,526,25,106,37,26,463,255,140,128,640,64,501,204,580,139,441,161,167,113,209,483,227,455,252
,,0.12,0.13,0.11,0.16,0.15,0.12,0.09,0.1,0.1,0.15,0.11,0.1,0.11,0.12,0.09,0.12,0.09,0.1,0.12,0.1,0.16,0.13,0.11,0.13,0.12,0.1,0.11,0.1,0.13,0.1,0.09,0.14,0.1,0.19,0.19,0.15,0.2,0.12,0.12,0.12,0.12,0.11,0.13,0.13,0.09,0.13,0.08,0.14,0.16,0.14,0.13,0.09,0.13,0.1,0.13,0.1
,,,b,,cdefhi,cdefhi,defi,,,,cdefhi,,,,,,c,,,,,acdefgh,,,cg,g,,,,cg,,,a,,a,a,a,a,,,,,,,b,,b,,e,de,e,e,,b,,b,
,NET: Rank 1-14,2283,1059,1210,316,373,345,330,379,539,690,675,918,300,104,227,219,186,219,372,267,389,783,1500,547,769,443,320,203,1316,966,1274,1001,1873,54,217,87,44,1448,811,459,417,2047,192,1411,800,1688,573,1115,382,433,300,844,1367,847,1341,874
,,0.37,0.35,0.38,0.38,0.36,0.34,0.33,0.39,0.38,0.37,0.34,0.39,0.37,0.35,0.37,0.34,0.34,0.34,0.36,0.38,0.4,0.36,0.37,0.38,0.37,0.36,0.34,0.37,0.37,0.35,0.36,0.38,0.36,0.41,0.39,0.36,0.34,0.36,0.38,0.38,0.39,0.36,0.4,0.37,0.36,0.38,0.34,0.36,0.39,0.35,0.33,0.36,0.38,0.36,0.38,0.35
,,,,a,dh,,,,cdh,dh,dh,,cdh,,,,,,,,,def,,,g,,,,,,,,a,,,,,,,,,,,,,,b,,,d,,,,,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
