Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,4,53,23,53,19,41,39,10,44,0,22,31,2,4,6,3,3,3,4,1,4,7,6,11,33,21,46,1,5,1,0,7,31,21,52,1,6,15,31
,,0.06,0.07,0.06,0.05,0.05,0.06,0.04,0.06,0,0.05,0.07,0.07,0.06,0.05,0.07,0.04,0.08,0.04,0.02,0.06,0.06,0.06,0.07,0.06,0.05,0.06,0.03,0.1,0.02,0,0.05,0.07,0.05,0.06,0.07,0.05,0.06,0.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,
,5,45,21,45,14,36,34,12,33,0,20,25,2,3,6,1,3,0,4,3,5,6,6,6,26,19,39,3,2,1,0,6,24,22,45,0,5,14,26
,,0.05,0.06,0.05,0.04,0.05,0.05,0.04,0.05,0,0.04,0.05,0.07,0.04,0.05,0.03,0.04,0,0.04,0.05,0.07,0.05,0.07,0.04,0.05,0.05,0.05,0.08,0.04,0.02,0,0.04,0.05,0.05,0.05,0,0.04,0.06,0.05
,6,35,10,35,12,28,22,13,22,0,19,16,0,3,4,2,4,3,5,2,1,4,3,4,17,18,32,1,0,2,0,3,15,17,32,3,6,8,20
,,0.04,0.03,0.04,0.03,0.04,0.03,0.05,0.03,0,0.04,0.03,0,0.04,0.03,0.05,0.05,0.09,0.05,0.03,0.02,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0,0.03,0,0.02,0.03,0.04,0.03,0.2,0.05,0.03,0.04
,7,34,11,34,13,22,28,9,26,0,16,18,2,3,3,1,5,1,2,3,4,1,4,5,21,13,31,0,1,2,0,3,17,16,33,1,4,6,24
,,0.04,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0,0.03,0.04,0.07,0.05,0.02,0.02,0.06,0.03,0.02,0.05,0.06,0.01,0.04,0.03,0.04,0.03,0.04,0,0.02,0.03,0,0.02,0.04,0.03,0.04,0.06,0.04,0.03,0.04
,,,,,,,,,,,,,,,,,j,,,,,,,,,,,,,,,,,,,,,,
,8,27,7,27,11,20,23,5,21,1,14,13,1,2,4,1,3,2,2,3,3,1,1,4,15,12,25,0,0,2,0,2,13,13,26,1,3,9,15
,,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.5,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.06,0.02,0.05,0.04,0.01,0.01,0.02,0.03,0.03,0.03,0,0,0.04,0,0.01,0.03,0.03,0.03,0.07,0.03,0.04,0.03
,9,17,5,17,7,12,11,8,9,0,9,9,0,1,2,2,1,0,1,2,1,3,3,1,7,10,14,1,1,1,0,3,9,9,17,0,2,10,5
,,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0,0.02,0.02,0,0.01,0.02,0.06,0.01,0,0.01,0.03,0.01,0.03,0.03,0.01,0.01,0.02,0.02,0.03,0.02,0.02,0,0.02,0.02,0.02,0.02,0,0.02,0.04,0.01
,,,,,,,,,,,,,,,,l,,,,,,,,,,,,,,,,,,,,,,c,
,10,12,3,12,7,10,9,3,9,0,6,5,1,0,1,1,1,2,1,0,1,0,0,4,6,6,11,0,0,1,0,1,6,6,12,0,0,4,8
,,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0,0.01,0.01,0.04,0,0.01,0.03,0.01,0.06,0.01,0,0.02,0,0,0.02,0.01,0.01,0.01,0,0,0.02,0,0.01,0.01,0.01,0.01,0,0,0.02,0.01
,,,,,,,,,,,,,,,,,,jk,,,,,,,,,,,,,,,,,,,,,
,11,12,2,12,5,8,8,4,8,0,6,6,1,0,2,0,2,0,1,0,0,2,2,2,8,4,6,2,2,2,0,6,6,6,12,0,3,1,8
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.03,0,0.02,0,0.03,0,0.01,0,0,0.02,0.02,0.01,0.02,0.01,0.01,0.06,0.04,0.03,0,0.04,0.01,0.01,0.01,0,0.03,*%,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,a,,a,,,,,,,
,12,8,3,8,1,5,6,6,2,0,4,4,0,0,0,1,1,1,1,1,1,1,0,1,5,3,7,1,0,0,0,1,4,4,8,0,1,5,2
,,0.01,0.01,0.01,*%,0.01,0.01,0.02,*%,0,0.01,0.01,0,0,0,0.02,0.01,0.03,0.01,0.02,0.01,0.01,0,0.01,0.01,0.01,0.01,0.03,0,0,0,0.01,0.01,0.01,0.01,0,0.01,0.02,*%
,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,
,13,5,4,5,2,5,4,4,1,0,1,4,0,0,0,0,1,0,1,1,0,0,1,1,2,3,4,0,1,0,0,1,4,1,5,0,2,2,1
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0,*%,0.01,0,0,0,0,0.01,0,0.01,0.02,0,0,0.01,0.01,*%,0.01,*%,0,0.02,0,0,0.01,0.01,*%,0.01,0,0.02,0.01,*%
,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,
,14,5,3,5,2,4,3,2,3,0,2,3,0,0,1,0,0,0,1,0,1,0,0,2,4,1,4,0,1,0,0,1,3,2,5,0,0,1,4
,,0.01,0.01,0.01,*%,0.01,*%,0.01,*%,0,*%,0.01,0,0,0.01,0,0,0,0.01,0,0.01,0,0,0.01,0.01,*%,*%,0,0.02,0,0,0.01,0.01,*%,0.01,0,0,*%,0.01
,Don't know,20,11,20,4,18,13,9,11,0,5,14,1,1,4,1,0,1,1,1,2,2,1,5,7,12,18,0,1,1,0,2,14,5,20,0,2,2,9
,,0.02,0.03,0.02,0.01,0.02,0.02,0.03,0.02,0,0.01,0.03,0.03,0.01,0.03,0.02,0,0.03,0.01,0.02,0.03,0.02,0.01,0.03,0.01,0.03,0.02,0,0.02,0.02,0,0.01,0.03,0.01,0.02,0,0.02,0.01,0.02
,,,c,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,b,,,,,,
,None of these,46,6,46,33,42,39,33,13,0,36,10,0,1,29,1,2,1,0,0,3,4,2,3,13,33,41,2,3,0,0,5,10,36,46,0,2,3,39
,,0.05,0.02,0.05,0.08,0.06,0.06,0.12,0.02,0,0.07,0.02,0,0.02,0.24,0.03,0.03,0.03,0,0,0.04,0.04,0.02,0.02,0.02,0.08,0.05,0.05,0.06,0,0,0.03,0.02,0.08,0.05,0,0.02,0.01,0.07
,,,,a,ab,,,b,,,b,,,,bdefghijkl,,,,,,g,,,,,a,,,,,,,,ac,a,,,,ab
,Not Ranked,359,121,359,152,271,260,84,274,1,196,163,13,24,30,13,27,8,42,25,22,38,38,82,204,155,293,16,16,32,2,66,160,191,352,7,58,99,197
,,0.38,0.37,0.38,0.38,0.37,0.37,0.32,0.4,0.5,0.41,0.34,0.38,0.36,0.25,0.34,0.36,0.22,0.46,0.37,0.32,0.35,0.42,0.49,0.38,0.37,0.36,0.44,0.33,0.54,0.41,0.45,0.34,0.41,0.37,0.47,0.5,0.4,0.35
,,,,,,,,,a,,b,,,,,,,,cf,,,,cf,cfij,,,,,,ac,,,,a,,,c,,
,NET: 1-3,276,97,276,111,219,197,67,209,0,123,153,9,24,27,11,22,13,26,24,20,41,23,34,167,109,234,10,15,14,3,42,152,121,274,2,23,69,178
,,0.29,0.3,0.29,0.28,0.3,0.28,0.25,0.3,0,0.26,0.32,0.28,0.36,0.23,0.29,0.3,0.39,0.29,0.36,0.3,0.38,0.26,0.21,0.31,0.26,0.29,0.27,0.31,0.23,0.59,0.28,0.33,0.26,0.29,0.12,0.19,0.28,0.31
,,,,,,,,,,,,a,,cl,,,,l,,l,,cl,,,,,,,,,,,b,,,,,,a
,NET: 1-14,530,188,530,206,411,385,141,387,1,243,285,20,40,57,23,44,25,49,41,40,66,49,76,312,218,454,19,28,26,3,76,283,239,522,8,55,144,322
,,0.56,0.58,0.56,0.52,0.55,0.55,0.53,0.57,0.5,0.51,0.6,0.59,0.61,0.48,0.6,0.61,0.73,0.53,0.61,0.6,0.6,0.55,0.46,0.58,0.52,0.56,0.51,0.58,0.44,0.59,0.51,0.6,0.51,0.56,0.53,0.47,0.58,0.57
,,,,,,,,,,,,a,,l,,,l,cgl,,l,l,l,,,,,,,,,,,b,,,,,a,
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
