Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.16,0.17,0.16,0.17,0.16,0.16,0.2,0.14,0,0.17,0.14,0.18,0.13,0.14,0.09,0.19,0.2,0.1,0.21,0.09,0.1,0.17,0.23,0.16,0.15,0.16,0.1,0.08,0.23,0,0.13,0.14,0.18,0.16,0,0.24,0.12,0.15
,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,,,,,,,,,,
,Somewhat equipped (4.0),265,87,265,107,207,188,59,205,1,119,145,13,20,28,10,21,14,19,18,23,38,22,40,163,102,224,9,17,14,1,41,144,116,260,5,25,79,157
,,0.5,0.46,0.5,0.52,0.5,0.49,0.42,0.53,1,0.49,0.51,0.65,0.49,0.48,0.44,0.47,0.57,0.4,0.45,0.56,0.58,0.45,0.52,0.52,0.47,0.49,0.48,0.6,0.54,0.35,0.54,0.51,0.49,0.5,0.63,0.45,0.55,0.49
,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Neither equipped nor unequipped (3.0),104,35,104,34,77,74,23,81,0,49,55,3,10,15,8,8,2,13,8,9,12,8,8,53,51,90,4,5,4,1,14,55,47,102,2,9,28,64
,,0.2,0.19,0.2,0.16,0.19,0.19,0.16,0.21,0,0.2,0.19,0.18,0.25,0.27,0.35,0.19,0.08,0.27,0.18,0.21,0.18,0.17,0.1,0.17,0.24,0.2,0.21,0.18,0.16,0.35,0.19,0.19,0.2,0.2,0.25,0.17,0.2,0.2
,,,,,,,,,,,,,,l,l,,,,l,,,,,,,,,,,,,,,,,,,,
,Somewhat unequipped (2.0),59,27,59,24,48,47,23,36,0,23,36,0,4,4,2,5,2,7,5,6,8,9,8,35,24,52,4,3,0,0,7,35,23,58,1,5,14,40
,,0.11,0.14,0.11,0.12,0.12,0.12,0.16,0.09,0,0.1,0.12,0,0.1,0.07,0.09,0.11,0.08,0.14,0.13,0.14,0.12,0.19,0.1,0.11,0.11,0.12,0.21,0.1,0,0,0.09,0.12,0.1,0.11,0.12,0.09,0.1,0.12
,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Not at all equipped (1.0),10,3,10,4,8,6,3,7,0,3,6,0,0,2,0,2,1,2,0,0,0,0,3,6,4,9,0,0,0,1,1,6,3,10,0,2,4,4
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0.01,0.02,0,0,0.04,0,0.04,0.04,0.04,0,0,0,0,0.04,0.02,0.02,0.02,0,0,0,0.3,0.01,0.02,0.01,0.02,0,0.04,0.03,0.01
,Don't know,9,3,9,2,3,9,6,3,0,6,3,0,1,0,1,0,1,3,1,0,1,1,0,4,5,6,0,1,2,0,3,3,6,9,0,1,1,6
,,0.02,0.02,0.02,0.01,0.01,0.02,0.04,0.01,0,0.03,0.01,0,0.03,0,0.04,0,0.04,0.06,0.03,0,0.02,0.02,0,0.01,0.02,0.01,0,0.04,0.07,0,0.04,0.01,0.03,0.02,0,0.02,0.01,0.02
,,,,,,,,b,,,,,,,,,,,l,,,,,,,,,,,,,,,,,,,,
,NET: Equipped,348,120,348,142,275,249,86,260,1,161,186,16,25,36,12,29,19,24,27,26,45,31,57,214,134,297,11,19,20,1,51,184,159,343,5,38,97,207
,,0.66,0.64,0.66,0.69,0.67,0.65,0.61,0.67,1,0.66,0.65,0.82,0.62,0.63,0.53,0.66,0.77,0.5,0.66,0.65,0.68,0.62,0.75,0.69,0.61,0.65,0.58,0.68,0.76,0.35,0.67,0.65,0.67,0.66,0.63,0.69,0.67,0.64
,,,,,,,,,,,,,,,,,,,,,,g,,g,,,,,,,,,,,,,,,
,NET: Unequipped,69,30,69,28,56,53,26,43,0,27,42,0,4,6,2,7,3,8,5,6,8,9,11,41,28,61,4,3,0,1,8,41,27,68,1,7,18,44
,,0.13,0.16,0.13,0.14,0.14,0.14,0.18,0.11,0,0.11,0.15,0,0.1,0.1,0.09,0.15,0.11,0.17,0.13,0.14,0.12,0.19,0.14,0.13,0.13,0.13,0.21,0.1,0,0.3,0.1,0.15,0.11,0.13,0.12,0.13,0.12,0.14
,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mean score,3.68,3.64,3.68,3.71,3.68,3.67,3.63,3.69,4,3.73,3.63,4,3.67,3.63,3.56,3.66,3.85,3.42,3.76,3.61,3.68,3.63,3.8,3.71,3.63,3.67,3.47,3.68,4.07,2.74,3.71,3.63,3.74,3.68,3.52,3.77,3.65,3.66
,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,
,Base for stats,520,185,520,204,408,376,135,384,1,237,283,20,39,57,22,44,24,46,40,40,64,48,76,307,213,448,19,27,24,3,73,280,232,512,8,54,143,315
,Standard Deviation,0.937,0.99,0.937,0.952,0.949,0.944,1.058,0.892,0,0.915,0.955,0.609,0.847,0.942,0.804,1.049,0.98,1.007,0.954,0.847,0.83,0.995,1.04,0.939,0.933,0.948,0.956,0.786,0.658,1.489,0.866,0.954,0.921,0.94,0.741,1.05,0.916,0.931
,Error variance,*,0.01,*,*,*,*,0.01,*,0,*,*,0.02,0.02,0.02,0.03,0.02,0.04,0.02,0.02,0.02,0.01,0.02,0.01,*,*,*,0.05,0.02,0.02,0.74,0.01,*,*,*,0.07,0.02,0.01,*
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
