Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,8,180,70,110,19,23,45,30,31,32,42,75,64,61,119,36,67,32,27,19,103,78,101,80,158,2,12,9,0,110,67,43,27,162,16,104,65,122,48,75,22,29,24,69,101,75,116,56
,,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,a,,,abdfgi,,,,,bfgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,
,9,226,96,130,23,41,29,34,35,64,64,63,99,73,153,56,75,36,31,28,132,95,129,97,196,2,8,6,13,121,103,59,42,204,19,134,89,166,59,106,33,40,33,90,138,82,131,92
,,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.01,0.01,0.02,0.08,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03
,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,abcd,,a,a,,,,,,,,,,,,,,,,
,10,204,87,116,18,31,28,27,39,61,49,55,100,63,141,40,62,50,35,17,102,102,121,83,181,4,13,6,0,137,66,36,43,187,13,127,70,159,42,92,30,36,26,77,130,69,105,96
,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03
,,,,,,,,,ag,agh,,,acgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,168,67,99,14,25,24,33,26,46,39,57,72,53,114,41,57,33,23,14,98,70,101,65,151,3,11,3,0,101,66,42,33,155,13,97,66,130,38,73,24,32,17,68,90,72,94,71
,,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,182,78,103,18,28,22,18,32,65,46,40,96,74,108,38,68,39,20,17,107,76,95,87,161,3,13,4,0,117,59,22,43,161,15,120,60,134,47,90,42,33,15,67,118,52,111,67
,,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,dh,abcdgh,,,acdgh,,,,,,,,,,,,,,,,,c,,,c,,,,,,,d,acde,,,,b,,,
,13,187,80,105,19,30,30,28,31,50,49,57,81,60,127,48,57,26,26,30,105,82,109,78,167,4,8,5,3,110,76,43,46,166,17,119,63,149,38,82,28,25,29,75,118,62,108,72
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,,,c,,,,bcdfg,,,,,,,,,,,,,a,,,,,b,,,,,,c,,,,
,14,171,80,91,17,24,29,21,30,50,41,50,80,48,123,45,49,30,33,13,95,76,99,72,148,2,14,6,0,109,61,30,36,159,12,120,48,138,32,80,26,34,20,73,117,50,103,63
,,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02
,,,,,,,,,,g,,,dg,,,,,,,,,,,,,,,,,,,,,,,b,,b,,,,,,,b,,,
,15,169,72,96,22,24,26,17,34,45,47,43,79,50,119,39,73,40,12,5,112,57,88,82,147,3,9,7,0,110,56,30,24,157,11,103,56,120,49,79,31,34,14,62,100,63,101,66
,,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,dh,d,,,dh,,,de,deg,deg,,,deg,,,,,,,,,,,,,,,,,,,,d,,,,,,,
,16,140,61,76,6,26,18,27,28,34,31,46,63,38,102,38,40,25,23,14,78,62,60,79,116,1,16,3,4,83,55,29,33,128,9,87,49,104,34,61,22,29,11,60,86,46,78,55
,,0.02,0.01,0.02,*%,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,*%,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02
,,,,,,a,a,a,ag,a,,a,ag,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,d,,,,
,17,133,74,59,10,20,24,20,27,32,30,44,59,39,95,38,40,32,18,5,78,55,79,54,119,2,6,5,0,96,36,24,20,119,11,95,31,106,23,75,30,25,19,41,98,33,83,46
,,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01
,,,,,,,,,ag,,,,,,,e,,e,,,,,,,,,,,,,,,,,,b,,b,,,e,,,,b,,,
,18,96,48,48,11,11,14,15,21,24,22,29,45,30,66,26,29,18,11,12,55,41,54,42,84,*,9,2,0,62,34,20,20,89,5,66,30,73,22,51,17,19,14,27,69,25,63,31
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,
,NET: Rank 1,760,394,364,131,113,122,110,120,164,244,232,284,326,434,154,241,158,127,80,395,365,465,280,628,21,70,29,10,502,242,121,139,689,52,412,318,492,263,325,96,127,101,332,370,366,381,346
,,0.08,0.09,0.08,0.11,0.08,0.09,0.08,0.09,0.08,0.09,0.08,0.08,0.11,0.07,0.08,0.08,0.09,0.09,0.1,0.08,0.09,0.09,0.07,0.08,0.13,0.1,0.1,0.06,0.09,0.08,0.07,0.09,0.09,0.07,0.07,0.1,0.08,0.11,0.07,0.07,0.07,0.08,0.1,0.07,0.11,0.08,0.1
,,,b,,bcdefhi,,,,,,,,,b,,,,,,,,a,b,,,a,,,,c,,,c,,,,a,,a,,,,,abc,,a,,a
,NET: Rank 1-3,1771,890,872,291,294,277,299,259,351,586,576,610,701,1070,352,586,391,292,151,938,834,1105,645,1489,47,144,65,23,1134,610,336,316,1607,127,1008,711,1194,562,806,229,313,264,749,918,797,949,754
,,0.2,0.21,0.19,0.25,0.2,0.19,0.21,0.18,0.17,0.22,0.2,0.18,0.23,0.18,0.18,0.2,0.22,0.21,0.18,0.19,0.21,0.22,0.17,0.2,0.28,0.2,0.21,0.15,0.2,0.19,0.19,0.2,0.2,0.18,0.18,0.23,0.18,0.24,0.18,0.16,0.18,0.21,0.22,0.17,0.24,0.19,0.21
,,,b,,bcdefhi,,,fi,,,cefi,fi,,b,,,a,af,a,,,af,b,,,acd,,,,,,,,,,,a,,a,,,,abc,abc,,a,,a
,NET: Rank 1-5,2461,1196,1251,416,418,378,410,359,480,833,788,839,965,1496,492,803,534,404,226,1296,1165,1538,897,2051,64,205,92,45,1551,869,493,435,2223,192,1416,959,1691,744,1172,317,452,403,978,1317,1071,1336,1029
,,0.27,0.28,0.27,0.35,0.28,0.26,0.28,0.26,0.24,0.31,0.27,0.24,0.31,0.25,0.25,0.27,0.29,0.3,0.27,0.26,0.29,0.3,0.24,0.27,0.38,0.29,0.3,0.28,0.27,0.28,0.28,0.28,0.27,0.27,0.26,0.31,0.26,0.31,0.26,0.23,0.25,0.32,0.29,0.25,0.32,0.27,0.28
,,,,,bcdefghi,fi,,fi,,,bcefhi,fi,,b,,,a,af,af,,,af,b,,,acd,,,,,,,,,,,a,,a,b,,,abc,abc,,a,,
,NET: Rank 1-18,4794,2225,2545,661,777,736,751,761,1107,1438,1487,1869,1713,3081,1049,1589,987,726,443,2638,2155,2837,1927,4078,97,364,161,81,3024,1706,973,868,4340,375,2886,1747,3437,1295,2277,701,889,687,1868,2768,1878,2695,1936
,,0.53,0.52,0.55,0.56,0.52,0.52,0.52,0.54,0.54,0.54,0.52,0.54,0.55,0.52,0.52,0.54,0.54,0.53,0.53,0.53,0.54,0.55,0.51,0.54,0.58,0.51,0.53,0.51,0.53,0.54,0.55,0.56,0.54,0.53,0.52,0.56,0.53,0.54,0.51,0.5,0.5,0.54,0.55,0.52,0.56,0.54,0.53
,,,,a,bcdh,,,,,,,,h,b,,,,,,,,,b,,,,,,,,,,a,,,,a,,,,,,bc,abc,,a,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
