Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,b,,,,,,,,,,,,,gj,,,,,,,,,,ac,a,,c,c,
,Somewhat equipped (4.0),124,41,124,54,97,86,32,92,0,74,50,5,6,17,3,9,1,12,6,11,13,16,25,64,60,108,4,6,6,0,16,49,73,122,2,24,36,63
,,0.34,0.31,0.34,0.35,0.35,0.33,0.32,0.35,0,0.37,0.31,0.33,0.3,0.36,0.21,0.36,0.07,0.37,0.22,0.57,0.34,0.45,0.34,0.33,0.36,0.35,0.25,0.32,0.32,0,0.29,0.3,0.37,0.34,0.41,0.48,0.34,0.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,
,Neither equipped nor unequipped (3.0),93,32,93,29,73,69,24,68,1,43,50,5,6,10,3,8,5,9,14,5,12,3,13,50,43,75,7,7,5,0,19,51,41,91,2,5,24,63
,,0.26,0.24,0.26,0.19,0.26,0.26,0.24,0.26,1,0.22,0.31,0.33,0.3,0.22,0.22,0.32,0.35,0.28,0.48,0.24,0.31,0.09,0.18,0.26,0.26,0.24,0.47,0.36,0.23,0,0.33,0.31,0.21,0.26,0.4,0.1,0.23,0.31
,,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,b,,,,,,a
,Somewhat unequipped (2.0),49,18,49,21,39,35,12,38,0,18,30,2,5,5,3,2,4,4,1,4,8,5,7,32,17,43,2,1,3,0,6,30,18,48,1,3,11,34
,,0.14,0.14,0.14,0.13,0.14,0.13,0.11,0.15,0,0.09,0.19,0.16,0.24,0.11,0.21,0.07,0.29,0.12,0.04,0.19,0.2,0.15,0.09,0.17,0.1,0.14,0.14,0.06,0.15,0,0.11,0.19,0.09,0.14,0.19,0.06,0.1,0.17
,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,b,,,,,,
,Not at all equipped (1.0),30,9,30,13,18,23,7,23,0,14,16,2,2,5,2,1,0,2,3,0,3,5,4,16,13,26,2,1,0,1,4,16,14,30,0,3,9,17
,,0.08,0.07,0.08,0.09,0.07,0.09,0.07,0.09,0,0.07,0.1,0.17,0.11,0.11,0.14,0.03,0,0.06,0.11,0,0.08,0.15,0.05,0.08,0.08,0.08,0.14,0.06,0,0.46,0.07,0.1,0.07,0.08,0,0.06,0.09,0.09
,Don't know,4,3,4,1,2,3,3,1,0,1,3,0,0,0,0,1,0,2,0,0,0,0,1,2,2,2,0,1,1,0,2,3,1,4,0,0,2,1
,,0.01,0.02,0.01,0.01,0.01,0.01,0.03,*%,0,0.01,0.02,0,0,0,0,0.03,0,0.06,0,0,0,0,0.01,0.01,0.01,0.01,0,0.05,0.05,0,0.03,0.02,0.01,0.01,0,0,0.02,*%
,NET: Equipped,186,70,186,90,150,133,56,130,0,122,64,5,7,25,6,14,5,16,11,11,16,22,48,95,91,160,4,9,11,1,25,63,120,184,2,38,60,87
,,0.51,0.53,0.51,0.58,0.53,0.5,0.55,0.5,0,0.62,0.39,0.33,0.36,0.55,0.43,0.54,0.36,0.48,0.37,0.57,0.42,0.61,0.66,0.49,0.55,0.52,0.25,0.48,0.57,0.54,0.45,0.39,0.62,0.52,0.41,0.77,0.57,0.43
,,,,,,,,,,,b,,,,,,,,,,,,,j,,,,,,,,,,ac,a,,bc,c,
,NET: Unequipped,79,27,79,34,57,59,19,60,0,32,46,5,7,10,5,3,4,6,4,4,10,10,11,49,30,69,4,2,3,1,10,46,32,78,1,6,20,51
,,0.22,0.2,0.22,0.22,0.2,0.22,0.18,0.23,0,0.16,0.28,0.33,0.35,0.22,0.35,0.1,0.29,0.18,0.14,0.19,0.27,0.3,0.14,0.25,0.18,0.22,0.27,0.11,0.15,0.46,0.18,0.28,0.16,0.22,0.19,0.13,0.19,0.25
,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,b,,,,,,
,Mean score,3.39,3.49,3.39,3.51,3.46,3.37,3.54,3.33,3,3.63,3.11,2.84,2.95,3.4,3.17,3.61,3.37,3.38,3.27,3.38,3.14,3.34,3.79,3.32,3.48,3.39,2.84,3.5,3.71,3.16,3.38,3.1,3.63,3.39,3.21,3.87,3.53,3.21
,,,,,,,,,,,b,,,,,,,,,,,,,j,,,,,,,,,,ac,a,,c,c,
,Base for stats,358,129,358,153,279,261,98,258,1,197,160,14,20,45,14,25,14,30,29,20,38,35,72,194,164,304,15,18,19,2,54,160,193,353,5,50,103,201
,Standard Deviation,1.165,1.185,1.165,1.234,1.14,1.186,1.184,1.157,0,1.157,1.112,1.109,1.112,1.246,1.414,1.013,1.227,1.082,1.124,0.804,1.077,1.337,1.155,1.173,1.153,1.174,0.988,1.055,1.055,2.81,1.127,1.113,1.164,1.17,0.832,1.107,1.209,1.121
,Error variance,*,0.01,*,0.01,*,0.01,0.01,0.01,0,0.01,0.01,0.1,0.06,0.04,0.14,0.04,0.11,0.04,0.05,0.03,0.03,0.05,0.02,0.01,0.01,*,0.07,0.06,0.06,3.95,0.02,0.01,0.01,*,0.14,0.03,0.01,0.01
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
