Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q19_W3.14. Use a 'warm bank': Which of the following, if any, have you done or do you plan to do as a result of the rising cost of living?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,I am currently doing this,373,212,158,101,100,71,53,28,20,201,124,49,187,186,92,107,60,65,49,199,174,163,202,245,22,58,35,12,191,176,123,58,311,40,287,78,334,35,300,159,90,51,57,296,71,292,75
,,0.04,0.05,0.03,0.09,0.07,0.05,0.04,0.02,0.01,0.08,0.04,0.01,0.06,0.03,0.05,0.04,0.03,0.05,0.06,0.04,0.04,0.03,0.05,0.03,0.13,0.08,0.11,0.07,0.03,0.06,0.07,0.04,0.04,0.06,0.05,0.02,0.05,0.01,0.07,0.11,0.05,0.04,0.02,0.06,0.02,0.06,0.02
,,,b,,cdefhi,cdefhi,efi,efi,f,,cdefhi,efi,,b,,c,,,,bcf,,,,a,,ac,a,a,,,ad,ad,,,a,b,,b,,cde,acde,e,e,,b,,b,
,I have done this previously but don't anticipate doing it in the future,494,278,216,120,135,89,71,39,40,255,160,79,214,281,109,147,114,80,44,256,238,251,235,357,15,56,35,30,265,225,130,98,431,51,380,104,431,61,369,135,154,80,88,383,107,356,136
,,0.06,0.06,0.05,0.1,0.09,0.06,0.05,0.03,0.02,0.1,0.06,0.02,0.07,0.05,0.05,0.05,0.06,0.06,0.05,0.05,0.06,0.05,0.06,0.05,0.09,0.08,0.11,0.19,0.05,0.07,0.07,0.06,0.05,0.07,0.07,0.03,0.07,0.03,0.08,0.1,0.09,0.06,0.03,0.07,0.03,0.07,0.04
,,,b,,cdefhi,cdefhi,efi,efi,,,cdefhi,efi,,b,,,,,,,,,,a,,a,a,a,abc,,a,a,a,,a,b,,b,,de,de,de,e,,b,,b,
,I've not done this yet but will in the next month,584,313,268,147,131,108,90,56,52,278,198,108,256,329,114,187,113,85,85,301,283,295,281,417,14,95,37,20,334,242,183,95,507,50,392,178,462,114,412,128,158,126,129,410,161,396,170
,,0.07,0.07,0.06,0.13,0.09,0.08,0.06,0.04,0.03,0.1,0.07,0.03,0.08,0.06,0.06,0.06,0.06,0.06,0.1,0.06,0.07,0.06,0.07,0.05,0.08,0.13,0.12,0.13,0.06,0.08,0.1,0.06,0.06,0.07,0.07,0.06,0.07,0.05,0.09,0.09,0.09,0.1,0.04,0.08,0.05,0.08,0.05
,,,b,,bcdefhi,defhi,efi,efi,f,,cdefhi,efi,,b,,,,,,abcdfg,,a,,a,,a,ab,a,a,,a,abd,,,,b,,b,,e,e,e,e,,b,,b,
,I've not done this but may do in the next six months,918,402,509,154,171,162,171,131,129,325,333,260,376,542,178,300,206,144,91,478,440,497,417,745,18,99,35,18,529,373,228,198,818,82,600,290,738,174,575,169,253,154,239,601,286,588,313
,,0.1,0.09,0.11,0.13,0.11,0.11,0.12,0.09,0.06,0.12,0.12,0.08,0.12,0.09,0.09,0.1,0.11,0.11,0.11,0.1,0.11,0.1,0.11,0.1,0.11,0.14,0.12,0.11,0.09,0.12,0.13,0.13,0.1,0.12,0.11,0.09,0.11,0.07,0.13,0.12,0.14,0.12,0.07,0.11,0.09,0.12,0.09
,,,,a,efi,efi,fi,efi,fi,,efi,efi,,b,,,,af,,,,af,,a,,,a,,,,a,a,a,,,b,,b,,e,e,e,e,,b,,b,
,I've not done this and don't anticipate doing it in the future,5373,2638,2713,460,709,787,831,962,1624,1169,1619,2586,1586,3787,1322,1867,1057,762,365,3189,2184,3112,2241,4803,63,302,126,62,3756,1574,765,860,4942,358,3233,1947,3704,1599,2292,712,925,655,2398,2951,2229,2696,2478
,,0.6,0.61,0.59,0.39,0.48,0.55,0.57,0.69,0.8,0.44,0.56,0.75,0.51,0.64,0.66,0.63,0.58,0.56,0.44,0.64,0.54,0.61,0.59,0.63,0.38,0.42,0.41,0.39,0.66,0.5,0.43,0.56,0.61,0.5,0.59,0.62,0.57,0.67,0.51,0.51,0.52,0.51,0.71,0.56,0.66,0.54,0.68
,,,b,,,ag,abg,abg,abcdgh,abcdeghi,a,abg,abcdegh,,a,bcdeg,cdeg,eg,e,,cdeg,e,,,bcde,,,,,bcd,c,,bc,b,,,a,,a,,,,,abcd,,a,,a
,Don't know,1233,471,750,191,242,210,230,183,176,433,441,359,479,753,190,354,261,231,195,544,688,809,399,1030,35,103,36,18,650,547,344,236,1075,128,626,519,798,395,510,101,201,208,461,639,513,668,452
,,0.14,0.11,0.16,0.16,0.16,0.15,0.16,0.13,0.09,0.16,0.15,0.1,0.15,0.13,0.09,0.12,0.14,0.17,0.24,0.11,0.17,0.16,0.11,0.14,0.21,0.14,0.12,0.11,0.11,0.17,0.19,0.15,0.13,0.18,0.11,0.17,0.12,0.17,0.11,0.07,0.11,0.16,0.14,0.12,0.15,0.13,0.12
,,,,a,efi,efi,fi,efi,fi,,efi,efi,,b,,,a,abf,abf,abcdfg,a,abcf,b,,,acd,,,,,a,ad,a,,a,,a,,a,b,,b,abce,abc,,a,,
,NET: Currenty/have previously done this,868,490,374,222,235,160,124,67,61,456,284,128,401,467,201,254,174,145,94,455,413,414,436,602,37,114,69,42,457,401,253,156,742,91,667,182,765,96,669,294,244,131,145,679,178,647,211
,,0.1,0.11,0.08,0.19,0.16,0.11,0.09,0.05,0.03,0.17,0.1,0.04,0.13,0.08,0.1,0.09,0.1,0.11,0.11,0.09,0.1,0.08,0.12,0.08,0.22,0.16,0.23,0.26,0.08,0.13,0.14,0.1,0.09,0.13,0.12,0.06,0.12,0.04,0.15,0.21,0.14,0.1,0.04,0.13,0.05,0.13,0.06
,,,b,,bcdefhi,cdefhi,defi,efi,f,,cdefhi,efi,,b,,,,,,b,,b,,a,,ac,a,ac,a,,ad,ad,a,,a,b,,b,,de,acde,de,e,,b,,b,
,NET: Will/might do this,1502,716,777,301,302,270,262,187,181,603,531,368,632,871,292,487,319,228,176,779,723,792,698,1162,32,194,73,38,863,615,411,293,1325,133,992,469,1200,288,988,297,411,280,369,1011,447,984,483
,,0.17,0.17,0.17,0.26,0.2,0.19,0.18,0.13,0.09,0.23,0.18,0.11,0.2,0.15,0.15,0.16,0.18,0.17,0.21,0.16,0.18,0.15,0.18,0.15,0.19,0.27,0.24,0.24,0.15,0.2,0.23,0.19,0.16,0.19,0.18,0.15,0.19,0.12,0.22,0.21,0.23,0.22,0.11,0.19,0.13,0.2,0.13
,,,,,bcdefhi,efi,efi,efi,fi,,cdefhi,efi,,b,,,,a,,abcdf,,af,,a,,,ab,a,,,a,abd,a,,,b,,b,,e,e,e,e,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
