Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,,,,defhi,defi,ei,,,,defhi,,,,,,,,,,,f,b,,cg,,,,,cg,,,a,,acde,,,,,,,,,a,,,,,e,e,e,e,,,,b,
,Mixed White and Asian,39,14,24,17,9,7,3,2,2,26,9,4,5,0,3,4,3,2,5,4,14,14,26,14,13,7,3,2,27,13,18,21,0,39,0,0,0,21,16,11,4,31,7,23,16,27,12,28,10,12,6,9,20,18,27,11
,,0.01,*%,0.01,0.02,0.01,0.01,*%,*%,*%,0.01,*%,*%,0.01,0,*%,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,*%,0.01,*%,0.01,0.01,0,0.3,0,0,0,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%
,,,,,bcdefhi,efi,fi,,,,defhi,,,,,,,,,,,bfg,,,,,,,,,,,,,acde,,,,,,,,,a,,,,,e,e,e,,,,,,
,Any other mixed/multiple ethnic background,30,15,14,10,6,6,5,1,2,16,11,3,2,0,2,1,1,1,7,2,14,13,17,11,11,4,3,1,21,8,13,16,0,30,0,0,0,17,12,8,5,24,5,17,11,21,8,20,4,11,5,7,15,12,17,11
,,*%,0.01,*%,0.01,0.01,0.01,*%,*%,*%,0.01,0.01,*%,*%,0,*%,*%,*%,*%,0.01,*%,0.01,0.01,*%,0.01,0.01,*%,*%,*%,0.01,*%,*%,0.01,0,0.23,0,0,0,*%,0.01,0.01,*%,*%,0.01,*%,*%,*%,*%,0.01,*%,0.01,0.01,*%,*%,0.01,*%,*%
,,,,,efi,ei,ei,i,,,efi,ei,,,,,,,,,,abcdefh,,,g,,,,,,,,,,acde,,,,,,,,,,,,,,,,e,,,,,,
,Indian,181,90,91,42,36,46,29,13,16,78,74,29,8,3,1,39,25,10,24,3,69,73,108,54,59,31,21,16,113,68,68,112,0,0,181,0,0,142,40,20,15,166,7,123,55,147,33,123,34,46,43,35,119,50,127,49
,,0.03,0.03,0.03,0.05,0.03,0.05,0.03,0.01,0.01,0.04,0.04,0.01,0.01,0.01,*%,0.06,0.05,0.02,0.02,*%,0.07,0.03,0.03,0.04,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.04,0,0,0.33,0,0,0.04,0.02,0.02,0.01,0.03,0.01,0.03,0.02,0.03,0.02,0.04,0.03,0.04,0.05,0.02,0.03,0.02,0.04,0.02
,,,,,defi,efi,defi,efi,,,efi,efi,,c,c,,abcfgh,abcfgh,ch,ach,,abcfgh,,,cg,,,,,,,,a,,,abde,,,bcd,,,,b,,,,b,,e,e,e,e,,b,,b,
,Pakistani,174,77,98,68,38,39,20,6,4,106,59,10,21,3,31,44,8,3,12,12,41,111,63,32,46,44,36,16,78,96,79,95,0,0,174,0,0,127,44,25,23,149,8,129,38,143,24,149,53,48,48,20,120,43,130,39
,,0.03,0.03,0.03,0.08,0.04,0.04,0.02,0.01,*%,0.06,0.03,*%,0.03,0.01,0.05,0.07,0.02,*%,0.01,0.02,0.04,0.05,0.02,0.02,0.02,0.04,0.04,0.03,0.02,0.04,0.02,0.04,0,0,0.31,0,0,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.01,0.05,0.05,0.04,0.05,0.01,0.03,0.02,0.04,0.02
,,,,,bcdefghi,defi,defi,efi,,,bcdefhi,efi,,fg,,abefgh,abefghi,f,,,f,abefgh,b,,,,abf,abf,,,abf,,a,,,abde,,,bc,,,,,,b,,b,,e,e,e,e,,b,,b,
,Bangladeshi,76,27,49,41,16,12,7,0,0,57,19,0,7,0,1,5,1,1,8,3,51,43,33,19,24,12,18,3,43,33,34,39,0,0,76,0,0,56,14,7,7,70,1,50,23,62,10,50,17,22,12,15,54,16,47,25
,,0.01,0.01,0.02,0.05,0.02,0.01,0.01,0,0,0.03,0.01,0,0.01,0,*%,0.01,*%,*%,0.01,*%,0.05,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0,0,0.14,0,0,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01
,,,,a,bcdefghi,efi,efi,efi,,,bcdefhi,efi,,,,,,,,,,abcdefgh,b,,,,,,,,,,,,,abde,,,bc,,,,b,,,,b,,e,e,e,,,b,,,
,Chinese,51,22,27,9,7,22,6,3,4,16,28,7,7,0,1,4,1,6,8,2,20,11,40,7,19,5,14,5,27,24,22,28,0,0,51,0,0,39,11,5,3,47,2,33,16,36,13,21,4,7,11,21,23,23,33,16
,,0.01,0.01,0.01,0.01,0.01,0.02,0.01,*%,*%,0.01,0.01,*%,0.01,0,*%,0.01,*%,0.01,0.01,*%,0.02,*%,0.01,0.01,0.01,*%,0.02,0.01,0.01,0.01,0.01,0.01,0,0,0.09,0,0,0.01,0.01,*%,*%,0.01,*%,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,efi,,bdefgi,,,,i,efi,,,,,,,,,,abcdegh,,a,,,,acf,,,,,a,,,abde,,,d,,,,,,,,,,,,,b,,,,,
,Any other Asian background,75,21,54,22,27,14,7,3,3,49,20,6,8,3,4,7,3,4,14,4,27,25,50,19,27,13,14,2,47,28,26,45,0,0,75,0,0,61,14,7,7,64,6,54,20,59,16,49,20,12,17,17,48,25,57,16
,,0.01,0.01,0.02,0.03,0.03,0.01,0.01,*%,*%,0.03,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.02,0,0,0.13,0,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.01
,,,,a,cdefhi,cdefhi,efi,,,,cdefhi,efi,,,,,,,,,,acdefgh,,,,,,,,,,,a,,,abde,,,bcd,,,,,,,,,,e,ce,,e,,,,b,
,Black African,170,70,99,54,60,36,12,4,3,114,48,8,23,6,13,14,14,8,21,9,62,93,77,61,62,20,23,5,123,47,35,134,0,0,0,170,0,144,23,14,8,158,8,117,47,145,22,148,44,47,57,11,132,32,116,51
,,0.03,0.02,0.03,0.07,0.06,0.04,0.01,*%,*%,0.06,0.02,*%,0.03,0.02,0.02,0.02,0.03,0.01,0.02,0.01,0.06,0.04,0.02,0.04,0.03,0.02,0.02,0.01,0.03,0.02,0.01,0.05,0,0,0,0.7,0,0.04,0.01,0.01,0.01,0.03,0.02,0.03,0.02,0.03,0.01,0.05,0.05,0.04,0.06,*%,0.04,0.01,0.03,0.02
,,,,,cdefhi,cdefhi,defhi,efi,,,cdefhi,defi,,f,,,,,,,,abcdefgh,b,,bcdeg,ceg,,,,ceg,,,a,,,,abce,,bcd,,,,,,b,,b,,e,e,e,ce,,b,,b,
,Black Caribbean,42,16,26,7,10,9,9,3,3,17,18,6,2,*,1,5,3,1,3,2,26,20,21,12,16,4,8,3,28,14,18,24,0,0,0,42,0,31,10,4,5,39,2,28,9,28,13,23,7,9,7,14,22,13,25,14
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,*%,0.01,0.01,*%,*%,*%,*%,0.01,*%,*%,*%,*%,0.03,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0.17,0,0.01,*%,*%,*%,0.01,*%,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,i,fi,fi,i,,,efi,efi,,,,,,,,,,abcdefgh,,,,,,,,,,,,,,,abce,,,,,,,,,,,,,,,,,,,,
,Black British or any other Black background,31,13,17,8,7,10,3,3,0,15,13,3,1,*,3,2,2,*,4,2,16,18,13,10,13,3,6,0,23,8,16,16,0,0,0,31,0,25,7,3,3,28,3,22,8,27,3,20,6,8,7,8,23,8,19,11
,,0.01,*%,0.01,0.01,0.01,0.01,*%,*%,0,0.01,0.01,*%,*%,*%,*%,*%,*%,*%,*%,*%,0.02,0.01,*%,0.01,0.01,*%,0.01,0,0.01,*%,*%,0.01,0,0,0,0.13,0,0.01,*%,*%,*%,*%,0.01,0.01,*%,0.01,*%,0.01,0.01,0.01,0.01,*%,0.01,*%,0.01,*%
,,,,,fi,fi,efi,,,,fi,fi,,,,,,,,,,abcdefgh,b,,,,,,,,,,,,,,abce,,,,,,,,,,,,,,,,,,,,
,Arab,69,31,38,36,12,9,3,3,6,48,12,9,0,3,3,13,0,0,6,6,38,27,42,27,16,16,3,7,43,26,23,46,0,0,0,0,69,41,28,19,9,60,6,62,7,60,9,56,12,21,23,6,61,9,48,22
,,0.01,0.01,0.01,0.04,0.01,0.01,*%,*%,*%,0.03,0.01,*%,0,0.01,*%,0.02,0,0,0.01,0.01,0.04,0.01,0.01,0.02,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.02,0,0,0,0,0.54,0.01,0.01,0.02,0.01,0.01,0.01,0.02,*%,0.01,0.01,0.02,0.01,0.02,0.03,*%,0.02,*%,0.01,0.01
,,,,,bcdefghi,dei,,,,,bcdefhi,,,,aef,a,acefg,,,af,aef,abcdefgh,,,bdfg,,d,,,d,,,a,,,,,abcd,,,,,,,b,,b,,e,e,e,be,,b,,,
,Any other ethnic group,60,27,33,10,23,8,10,9,0,34,18,9,3,0,3,3,3,3,8,8,30,22,39,27,10,6,10,7,37,23,22,39,0,0,0,0,60,30,27,14,10,51,9,40,21,54,6,43,6,14,22,5,40,20,42,18
,,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0,0.02,0.01,*%,*%,0,0.01,*%,0.01,*%,0.01,0.01,0.03,0.01,0.01,0.02,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0.46,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.02,*%,0.01,0.01,0.01,0.01
,,,,,fi,cdefhi,f,fi,fi,,cefhi,fi,,,,,,,,,,abcdefgh,,,bcfg,,,,,b,,,a,,,,,abcd,,a,,,,a,,,b,,e,,e,abce,,,,,
,Prefer not to say,28,9,18,5,7,5,4,7,0,12,9,7,4,2,0,2,3,2,5,2,8,13,15,4,14,2,4,4,18,10,12,13,0,0,0,0,0,21,5,2,4,24,1,12,11,21,4,13,2,4,7,8,12,10,17,8
,,*%,*%,0.01,0.01,0.01,*%,*%,0.01,0,0.01,*%,*%,*%,0.01,0,*%,0.01,*%,*%,*%,0.01,0.01,*%,*%,0.01,*%,*%,0.01,0.01,*%,*%,*%,0,0,0,0,0,0.01,*%,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%
,,,,,f,f,f,f,f,,f,f,,,c,,,,,,,c,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Don't know,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NET: White,5152,2550,2580,481,762,767,882,900,1360,1243,1649,2259,720,272,540,500,470,598,893,628,531,1644,3508,1110,1737,1068,762,476,2846,2306,3165,1949,5152,0,0,0,0,3213,1881,1060,951,4666,409,3057,1896,3598,1481,2320,746,948,626,2158,2907,2078,2740,2188
,,0.83,0.85,0.81,0.59,0.73,0.76,0.88,0.94,0.97,0.67,0.82,0.95,0.88,0.93,0.88,0.77,0.87,0.94,0.87,0.9,0.55,0.76,0.86,0.78,0.83,0.86,0.82,0.86,0.81,0.85,0.88,0.75,1,0,0,0,0,0.8,0.87,0.87,0.89,0.83,0.84,0.8,0.86,0.8,0.89,0.75,0.76,0.77,0.7,0.92,0.8,0.87,0.79,0.88
,,,b,,,ag,ag,abcgh,abcdgh,abcdegh,a,abcg,abcdegh,di,acdegi,di,i,di,acdeghi,di,di,,,a,,af,abdf,a,af,a,af,b,,bcde,,,,,,a,a,a,,,,a,,a,d,d,d,,abcd,,a,,a
,NET: Mixed,131,53,70,39,36,27,15,7,7,75,42,13,13,*,11,11,8,4,21,15,48,55,76,44,43,20,14,10,87,44,59,70,0,131,0,0,0,74,53,36,23,101,25,78,48,95,33,93,29,44,20,26,75,49,87,39
,,0.02,0.02,0.02,0.05,0.03,0.03,0.01,0.01,*%,0.04,0.02,0.01,0.02,*%,0.02,0.02,0.02,0.01,0.02,0.02,0.05,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0,1,0,0,0,0.02,0.02,0.03,0.02,0.02,0.05,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.02,0.01,0.02,0.02,0.03,0.02
,,,,,cdefhi,defhi,defi,fi,,,defhi,efi,,,,bf,b,,,bf,bf,abcdefgh,,,bcdg,,,,,g,,,a,,acde,,,,,,a,,,a,,,,,e,e,e,e,,,,b,
,NET: Asian,557,237,319,181,124,132,68,25,26,305,200,52,51,9,39,98,39,24,66,25,208,262,295,132,175,104,104,42,308,250,228,319,0,0,557,0,0,424,123,65,55,496,24,389,152,447,96,392,127,133,131,109,364,158,394,144
,,0.09,0.08,0.1,0.22,0.12,0.13,0.07,0.03,0.02,0.16,0.1,0.02,0.06,0.03,0.06,0.15,0.07,0.04,0.06,0.04,0.22,0.12,0.07,0.09,0.08,0.08,0.11,0.08,0.09,0.09,0.06,0.12,0,0,1,0,0,0.11,0.06,0.05,0.05,0.09,0.05,0.1,0.07,0.1,0.06,0.13,0.13,0.11,0.15,0.05,0.1,0.07,0.11,0.06
,,,,a,bcdefghi,defi,defhi,efi,,,bcdefhi,defi,,bfh,,bfh,abcefgh,bfh,,bfh,,abcdefgh,b,,,,,bf,,,,,a,,,abde,,,bcd,,,,b,,b,,b,,e,e,e,ce,,b,,b,
,NET: Black,243,99,143,70,76,55,24,11,7,146,80,17,26,7,17,21,19,9,27,14,104,132,111,82,91,26,36,8,173,70,69,173,0,0,0,243,0,200,39,21,15,224,13,167,63,200,39,192,57,64,70,33,177,53,159,77
,,0.04,0.03,0.04,0.08,0.07,0.05,0.02,0.01,*%,0.08,0.04,0.01,0.03,0.02,0.03,0.03,0.03,0.01,0.03,0.02,0.11,0.06,0.03,0.06,0.04,0.02,0.04,0.01,0.05,0.03,0.02,0.07,0,0,0,1,0,0.05,0.02,0.02,0.01,0.04,0.03,0.04,0.03,0.04,0.02,0.06,0.06,0.05,0.08,0.01,0.05,0.02,0.05,0.03
,,,,a,cdefhi,defhi,defhi,efi,,,cdefhi,defi,,f,,,f,f,,,,abcdefgh,b,,bceg,ceg,,ce,,ceg,,,a,,,,abce,,bcd,,,,,,b,,b,,e,e,e,ce,,b,,b,
,NET: Other,130,59,71,46,36,17,13,12,6,82,30,18,3,3,6,15,3,3,15,15,68,49,81,54,26,23,13,13,80,49,45,85,0,0,0,0,130,72,56,33,19,112,15,102,28,115,15,99,18,35,45,12,101,29,90,40
,,0.02,0.02,0.02,0.06,0.03,0.02,0.01,0.01,*%,0.04,0.02,0.01,*%,0.01,0.01,0.02,0.01,*%,0.01,0.02,0.07,0.02,0.02,0.04,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.03,0,0,0,0,1,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.01,0.03,0.01,0.03,0.02,0.03,0.05,*%,0.03,0.01,0.03,0.02
,,,,,bcdefhi,cdefhi,fi,f,,,cdefhi,fi,,,,,aef,,,a,aef,abcdefgh,,,bcdfg,,,,,b,,,a,,,,,abcd,,a,a,,,,b,,b,,be,e,e,abce,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
