Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.02,0.02,0.02,0.01,0.03,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,ch,,,acdfgh,,,,ch,,,,,,,a,,aceh,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,b,
,8,136,66,69,9,19,18,25,31,34,28,43,65,16,4,15,13,17,13,19,16,21,51,85,28,43,25,23,17,71,65,80,55,120,4,11,2,0,92,42,29,25,120,11,81,54,99,37,60,30,17,14,51,79,52,90,46
,,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.03,0.02,0.01,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.03,0.02
,,,,,,,,a,abcgh,a,,,ag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acd,,,,,,,
,9,137,58,79,18,23,19,18,13,45,41,37,59,13,11,16,11,10,15,25,19,17,41,96,34,65,18,14,5,99,38,80,55,114,3,12,5,0,86,50,18,25,121,15,78,57,95,42,77,23,30,23,41,83,49,80,55
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.04,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.01,0.01,0.01,0.03,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,deh,,,e,,a,,,,,,,,,,g,cdeg,,,,cdeg,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,145,63,79,15,28,21,18,24,40,42,39,64,21,9,19,17,9,18,21,16,15,57,88,33,45,27,24,16,78,67,79,65,128,3,9,6,0,89,56,27,34,127,16,84,59,103,39,65,22,26,17,63,78,65,84,55
,,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02
,,,,,,,,,,,,,,,,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,133,58,72,11,21,19,23,24,35,32,42,59,23,9,20,11,3,11,22,15,19,40,93,35,49,32,9,9,84,49,85,48,111,5,8,6,3,86,44,25,19,116,13,78,47,99,33,62,17,31,14,45,81,47,71,55
,,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,e,e,e,,,,e,e,e,,,d,d,d,,,d,,,,,c,,,,,,,,,,,,,,,,,,,,,,
,12,136,63,73,15,19,18,22,27,34,34,41,61,22,5,15,5,11,20,20,20,18,41,94,34,46,25,23,8,80,56,72,63,119,3,6,4,3,74,62,37,38,126,7,73,58,90,45,58,23,24,11,64,75,60,74,58
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.01,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.03,0.04,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.03,0.02,0.03,0.02,0.02
,,,,,,,,,,,,,,d,,d,,,d,d,d,,,,,,,,,,,,,,,,,,,a,a,a,,,,,,,,,,,ad,,,,
,13,174,64,110,18,21,32,32,28,44,39,64,72,27,6,18,24,17,21,14,23,23,54,121,35,59,40,19,22,94,80,113,62,154,3,13,4,0,107,67,38,36,163,10,102,64,123,51,64,21,30,12,71,97,66,73,97
,,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.01,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.04,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.03,0.03,0.03,0.02,0.04
,,,,a,,,,,,,,g,,g,,g,g,g,g,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,,,,a
,14,163,71,92,16,22,28,27,26,45,37,55,71,23,9,19,19,12,13,37,14,17,68,95,37,57,29,27,13,94,70,97,66,151,1,8,4,0,109,55,32,32,144,15,102,56,118,43,62,17,27,17,71,97,62,69,89
,,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.04,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.04
,,,,,,,,,,g,,,g,,,,,,,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab,,,,a
,NET: Rank 1,349,192,155,66,48,51,63,48,73,114,114,121,43,11,39,39,37,41,42,25,73,122,227,83,103,78,50,35,186,163,207,138,292,7,27,15,6,211,133,87,45,308,28,225,111,247,96,169,51,71,48,130,214,118,230,100
,,0.06,0.06,0.05,0.08,0.05,0.05,0.06,0.05,0.05,0.06,0.06,0.05,0.05,0.04,0.06,0.06,0.07,0.06,0.04,0.04,0.08,0.06,0.06,0.06,0.05,0.06,0.05,0.06,0.05,0.06,0.06,0.05,0.06,0.06,0.05,0.06,0.05,0.05,0.06,0.07,0.04,0.05,0.06,0.06,0.05,0.06,0.06,0.05,0.05,0.06,0.05,0.06,0.06,0.05,0.07,0.04
,,,b,,bcefhi,,,,,,,,,,,gh,h,gh,gh,,,bgh,,,,,,,,,,,,,,,,,,d,ad,,,,,,,,,,,,,,,b,
,NET: Rank 1-3,971,518,445,174,159,142,142,151,203,333,284,354,121,31,111,98,92,83,157,81,198,365,606,240,297,210,134,90,537,434,552,411,787,19,92,41,25,605,348,213,140,863,81,624,318,714,243,494,155,192,147,361,602,339,668,265
,,0.16,0.17,0.14,0.21,0.15,0.14,0.14,0.16,0.14,0.18,0.14,0.15,0.15,0.1,0.18,0.15,0.17,0.13,0.15,0.12,0.2,0.17,0.15,0.17,0.14,0.17,0.14,0.16,0.15,0.16,0.15,0.16,0.15,0.15,0.17,0.17,0.19,0.15,0.16,0.18,0.13,0.15,0.17,0.16,0.14,0.16,0.15,0.16,0.16,0.16,0.16,0.15,0.17,0.14,0.19,0.11
,,,b,,bcdefhi,,,,,,cdfhi,,,,,bfh,,bh,,bh,,abdfgh,b,,b,,b,,,,,,,,,,,,,d,ad,,,,,,,,,,,,,b,,b,
,NET: Rank 1-5,1393,697,687,238,238,213,202,213,289,476,415,502,173,43,142,143,132,121,220,144,276,505,888,347,433,285,197,130,781,613,796,589,1124,24,140,62,37,876,486,299,202,1238,118,895,453,1035,338,716,227,282,207,502,852,502,936,405
,,0.22,0.23,0.21,0.29,0.23,0.21,0.2,0.22,0.21,0.26,0.21,0.21,0.21,0.15,0.23,0.22,0.24,0.19,0.21,0.21,0.29,0.23,0.22,0.24,0.21,0.23,0.21,0.24,0.22,0.22,0.22,0.23,0.22,0.18,0.25,0.25,0.28,0.22,0.23,0.25,0.19,0.22,0.24,0.24,0.21,0.23,0.2,0.23,0.23,0.23,0.23,0.21,0.23,0.21,0.27,0.16
,,,,,bcdefhi,,,,,,cdefhi,,,b,,b,b,bf,,b,b,abcdfgh,,,b,,,,,,,,,,,b,b,,d,d,ad,,,,b,,b,,,,,,,b,,b,
,NET: Rank 1-14,2721,1277,1425,381,443,407,416,446,629,824,823,1075,356,106,293,277,233,256,431,309,460,969,1752,644,896,545,382,254,1540,1181,1576,1131,2261,55,238,108,49,1711,969,568,469,2431,228,1677,958,1980,708,1315,419,531,364,1035,1620,1023,1678,955
,,0.44,0.42,0.45,0.46,0.43,0.41,0.41,0.46,0.45,0.44,0.41,0.45,0.44,0.36,0.48,0.43,0.43,0.4,0.42,0.44,0.48,0.45,0.43,0.45,0.43,0.44,0.41,0.46,0.44,0.43,0.44,0.43,0.44,0.42,0.43,0.44,0.38,0.43,0.45,0.47,0.44,0.43,0.47,0.44,0.44,0.44,0.42,0.42,0.43,0.43,0.41,0.44,0.45,0.43,0.48,0.38
,,,,,cdh,,,,cdh,ch,ch,,cdh,b,,bfg,,,,,b,bfg,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
