Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.04,0,0.05,0.03,0.04,0.04,0.03,0.02,0.03,0.03,0.06,0.03,0.02,0.03,0.04,0.09,0.04,0.04,0.05,0,0.02,0.04,0.07,0.02,0.03,0.05,0.04,0.06,0.09,0.05,0.03
,,,,,,,,b,,,b,,,,,,,,,,,,,cdehijk,,,f,,,,,,,a,,,bc,,
,2,92,48,47,51,68,62,36,56,0,59,32,1,2,12,3,10,5,7,6,4,11,9,22,47,44,71,8,7,4,2,21,30,60,90,2,31,25,35
,,0.05,0.06,0.05,0.05,0.05,0.05,0.06,0.04,0,0.06,0.03,0.02,0.01,0.05,0.03,0.06,0.05,0.04,0.04,0.02,0.04,0.05,0.08,0.04,0.05,0.04,0.1,0.06,0.03,0.15,0.06,0.03,0.06,0.05,0.06,0.13,0.05,0.03
,,,,,,,,,,,b,,,,,,b,,,,,,,bi,,,,ad,,,,,,ac,a,,bc,,
,3,89,34,50,50,68,62,31,56,1,50,39,1,5,12,0,7,3,11,7,10,11,8,15,45,43,73,4,7,4,1,16,37,49,86,3,12,26,50
,,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.07,0.05,0.04,0.02,0.03,0.05,0,0.04,0.03,0.06,0.04,0.06,0.04,0.05,0.06,0.04,0.05,0.04,0.05,0.06,0.03,0.06,0.05,0.04,0.05,0.04,0.09,0.05,0.05,0.04
,,,,,,,,,,,,,,,d,,,,d,,d,,d,d,,,,,,,,,,,,,,,
,4,59,27,35,24,40,41,24,35,0,28,30,3,3,7,3,5,4,4,4,3,7,4,12,35,24,46,4,7,2,1,13,33,26,59,0,9,17,33
,,0.03,0.03,0.04,0.02,0.03,0.03,0.04,0.03,0,0.03,0.03,0.06,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.04,0.03,0.03,0.03,0.05,0.06,0.02,0.06,0.04,0.03,0.03,0.03,0,0.04,0.03,0.03
,5,68,29,26,33,50,41,18,49,1,30,38,2,5,6,3,7,1,4,7,4,14,4,12,35,32,54,3,3,8,0,14,38,30,68,0,9,20,37
,,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.07,0.03,0.04,0.04,0.03,0.03,0.03,0.04,0.01,0.02,0.04,0.02,0.05,0.02,0.04,0.03,0.04,0.03,0.04,0.02,0.07,0,0.04,0.04,0.03,0.03,0,0.04,0.04,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,
,6,75,27,41,31,48,55,22,54,0,31,45,2,5,10,4,7,6,7,6,7,12,3,7,42,33,64,2,6,2,1,11,44,30,73,2,8,23,45
,,0.04,0.03,0.04,0.03,0.03,0.04,0.04,0.04,0,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.04,0.02,0.03,0.04,0.04,0.04,0.03,0.05,0.02,0.07,0.03,0.04,0.03,0.04,0.06,0.03,0.04,0.04
,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,
,7,55,23,28,28,40,33,19,36,0,25,30,1,4,4,4,4,4,6,3,6,7,5,8,35,21,47,2,2,4,0,8,29,25,54,1,2,23,31
,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0.03,0.02,0.03,0.02,0.04,0.02,0.04,0.03,0.02,0.04,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0,0.02,0.03,0.03,0.03,0.03,0.01,0.04,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,
,8,73,30,37,32,47,48,28,42,3,32,41,5,4,9,5,4,4,4,6,7,8,9,9,43,30,61,5,4,3,0,12,41,32,73,0,6,23,43
,,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.03,0.2,0.03,0.04,0.08,0.03,0.04,0.05,0.02,0.04,0.02,0.04,0.04,0.03,0.05,0.03,0.04,0.03,0.04,0.07,0.03,0.02,0,0.04,0.04,0.03,0.04,0,0.03,0.04,0.04
,9,123,58,59,50,85,80,36,87,0,49,74,5,11,9,9,6,6,11,10,13,25,11,8,74,49,106,4,4,9,0,17,73,46,118,4,10,33,80
,,0.06,0.07,0.06,0.05,0.06,0.06,0.06,0.06,0,0.05,0.07,0.08,0.07,0.04,0.1,0.03,0.06,0.06,0.06,0.08,0.09,0.06,0.03,0.06,0.06,0.06,0.05,0.03,0.08,0,0.05,0.07,0.05,0.06,0.13,0.04,0.06,0.07
,,,c,,,,,,,,,,,l,,cel,,,,,l,cel,,,,,,,,,,,b,,,b,,,
,10,129,67,58,47,93,78,42,87,0,46,84,2,11,14,5,14,5,15,17,10,18,13,6,83,46,114,3,6,7,0,16,85,44,128,1,5,39,84
,,0.06,0.08,0.06,0.05,0.07,0.06,0.07,0.06,0,0.05,0.08,0.04,0.07,0.06,0.05,0.08,0.05,0.08,0.11,0.06,0.07,0.07,0.02,0.07,0.05,0.07,0.04,0.05,0.06,0,0.05,0.08,0.05,0.06,0.03,0.02,0.07,0.07
,,,c,,,,,,,,,a,,l,l,,l,,l,l,l,l,l,,,,,,,,,,b,,b,,,a,a
,Don't know,49,19,22,22,33,30,16,33,0,21,27,1,3,5,4,7,4,2,5,3,4,3,8,23,26,44,1,1,3,0,5,30,18,48,1,7,9,18
,,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0,0.02,0.03,0.02,0.02,0.02,0.04,0.04,0.04,0.01,0.03,0.02,0.01,0.02,0.03,0.02,0.03,0.03,0.01,0.01,0.02,0,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02
,None of these,11,5,7,5,8,10,2,8,0,2,8,0,1,1,0,0,2,1,1,2,1,0,2,5,6,10,0,0,0,1,0,8,2,11,0,1,0,5
,,0.01,0.01,0.01,*%,0.01,0.01,*%,0.01,0,*%,0.01,0,0.01,*%,0,0,0.02,0.01,0.01,0.01,*%,0,0.01,*%,0.01,0.01,0,0,0,0.06,0,0.01,*%,0.01,0,*%,0,*%
,Not Ranked,1109,402,506,614,779,699,296,803,10,548,560,36,88,136,50,91,45,100,86,91,144,107,138,618,491,920,39,73,68,8,185,551,542,1093,17,119,295,682
,,0.55,0.5,0.53,0.6,0.55,0.54,0.49,0.58,0.66,0.56,0.54,0.57,0.6,0.58,0.55,0.55,0.5,0.55,0.52,0.56,0.53,0.58,0.51,0.54,0.56,0.55,0.52,0.6,0.58,0.52,0.57,0.54,0.57,0.55,0.51,0.49,0.53,0.58
,,,,,ab,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab
,NET: Top3,265,118,136,146,200,177,102,162,1,163,102,5,13,31,5,22,11,29,17,18,31,24,61,142,123,220,12,16,13,4,44,97,161,258,7,64,78,121
,,0.13,0.15,0.14,0.14,0.14,0.14,0.17,0.12,0.07,0.17,0.1,0.07,0.09,0.13,0.05,0.13,0.12,0.16,0.11,0.11,0.11,0.13,0.22,0.13,0.14,0.13,0.16,0.14,0.11,0.28,0.13,0.09,0.17,0.13,0.21,0.26,0.14,0.1
,,,,,,,,b,,,b,,,,d,,,,d,,,,d,abcdefhijk,,,,,,,,,,ac,a,a,bc,c,
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
