Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.01,0.02,0.01,0.02,0.02,0.01,*%,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.1,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0,0.01,0.01,0.02,0.01
,,,,,dhi,d,d,,,,dh,,,,,,,,,,,af,,,,,,,,,,,,,,,,abcd,,,,,,,,,,,,c,,c,,,,b,
,7,34,13,20,13,4,4,5,3,4,17,9,8,3,4,2,4,1,3,6,1,11,11,23,13,8,8,4,2,20,14,15,19,21,1,7,*,3,16,17,13,6,30,3,27,7,31,2,34,5,15,14,0,29,5,23,11
,,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,*%,0.01,0.01,*%,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,*%,0.03,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.02,0,0.01,0.01,0.01,0.01
,,,,,bchi,,,,,,,,,,aeh,,,,,,,h,,,,,,,,,,,,,,d,,d,,,a,,,,,,,,,,,b,,,,,
,8,29,18,11,3,8,4,3,3,8,11,7,11,4,1,1,1,4,1,8,3,5,10,20,11,7,8,1,1,18,11,9,20,21,1,3,4,0,24,5,2,*,27,2,24,4,28,1,29,10,9,9,0,25,4,17,12
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.02,*%,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0,0.01,*%,*%,*%,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01
,,,,,,,,,,,,,,,,,,d,,d,,,,,,,,,,,,,,,,,,,bd,,,,,,,,,,,,,,,,,,
,9,25,13,12,8,9,4,0,1,3,17,4,4,3,0,3,9,1,1,3,1,4,7,18,9,10,5,1,0,19,6,9,16,17,1,6,1,0,15,9,6,3,20,1,20,5,24,1,25,8,7,10,0,18,7,18,7
,,0.01,0.01,0.01,0.01,0.01,0.01,0,*%,0.01,0.01,*%,*%,0.01,0,0.01,0.03,0.01,*%,*%,*%,0.01,0.01,0.01,0.01,0.01,0.01,*%,0,0.01,*%,0.01,0.01,0.01,0.01,0.02,*%,0,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01
,,,,,deh,dehi,,,,,dehi,,,,,,afghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,23,9,14,10,4,2,2,3,2,14,4,5,2,1,3,5,4,5,3,0,1,13,10,4,9,6,2,1,14,9,6,16,16,0,5,2,0,13,9,6,4,20,3,18,5,19,3,23,13,5,5,0,20,2,18,5
,,0.01,0.01,0.01,0.02,0.01,*%,*%,0.01,*%,0.01,*%,0.01,*%,*%,0.01,0.01,0.02,0.02,*%,0,*%,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0,0.01,*%,0.01,*%
,,,,,cfhi,,,,,,h,,,,,i,hi,hi,hi,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,
,NET: Rank 1,220,114,106,46,57,29,33,26,29,103,62,54,31,9,25,19,15,15,36,27,44,86,133,59,57,56,26,22,116,104,96,121,162,6,23,21,6,107,111,70,57,195,20,160,55,186,33,220,92,77,50,0,159,57,146,66
,,0.07,0.08,0.07,0.08,0.09,0.05,0.08,0.07,0.05,0.08,0.06,0.06,0.08,0.07,0.08,0.05,0.06,0.05,0.07,0.08,0.08,0.08,0.07,0.07,0.05,0.09,0.07,0.11,0.06,0.08,0.06,0.08,0.07,0.07,0.06,0.11,0.06,0.05,0.1,0.11,0.11,0.07,0.08,0.07,0.08,0.07,0.09,0.07,0.09,0.06,0.06,0,0.07,0.08,0.07,0.06
,,,,,,cfhi,,,,,ci,,,,,,,,,,,,,,,,bf,,bf,,bf,,,,,,ac,,,a,a,a,,,,,,,,acd,,,,,,,
,NET: Rank 1-3,492,250,238,102,143,84,60,44,59,245,144,103,54,16,46,55,32,37,81,59,111,196,296,141,135,127,50,38,276,215,206,282,341,20,65,44,18,267,221,148,94,426,61,371,114,434,57,492,177,197,118,0,375,112,334,149
,,0.16,0.17,0.15,0.18,0.22,0.16,0.14,0.11,0.11,0.2,0.15,0.11,0.15,0.13,0.16,0.16,0.14,0.13,0.15,0.18,0.19,0.18,0.15,0.17,0.13,0.2,0.13,0.18,0.15,0.17,0.14,0.18,0.15,0.21,0.17,0.23,0.19,0.13,0.2,0.23,0.19,0.15,0.23,0.16,0.17,0.16,0.15,0.16,0.18,0.16,0.13,0,0.16,0.15,0.17,0.14
,,,,,efi,cdefhi,ei,,,,cdefhi,i,,,,,,,,,,efg,b,,b,,bdf,,,,b,,a,,a,,ac,,,a,a,a,,a,,,,,d,d,,,,,,,
,NET: Rank 1-5,633,321,307,138,194,107,76,53,65,332,183,117,71,21,55,71,39,48,99,71,159,258,375,182,181,154,69,47,364,269,263,366,424,25,88,59,34,355,273,189,117,550,76,490,135,564,68,633,231,253,149,0,488,137,436,187
,,0.2,0.21,0.2,0.24,0.3,0.2,0.18,0.14,0.12,0.27,0.19,0.13,0.19,0.16,0.19,0.2,0.16,0.17,0.18,0.22,0.28,0.23,0.19,0.22,0.18,0.24,0.18,0.23,0.19,0.22,0.17,0.23,0.18,0.27,0.22,0.31,0.35,0.18,0.25,0.29,0.23,0.2,0.29,0.21,0.2,0.21,0.18,0.2,0.24,0.21,0.17,0,0.21,0.18,0.22,0.18
,,,,,defhi,acdefhi,efi,fi,,,cdefhi,efi,,,,,,,,,,abcdefg,b,,b,,bdf,,,,b,,a,,a,,ac,a,,a,ad,a,,a,,,,,d,ad,d,,,,,b,
,NET: Rank 1-10,784,398,380,186,230,128,87,67,86,416,215,153,84,27,68,94,51,60,124,82,193,314,470,233,226,189,81,56,458,326,325,455,519,29,115,69,47,447,332,227,138,680,90,613,162,698,81,784,283,298,202,0,610,164,544,229
,,0.25,0.26,0.24,0.32,0.35,0.24,0.2,0.17,0.16,0.34,0.22,0.17,0.23,0.22,0.23,0.27,0.21,0.21,0.23,0.25,0.34,0.28,0.24,0.28,0.22,0.3,0.21,0.27,0.24,0.26,0.22,0.29,0.22,0.32,0.29,0.36,0.48,0.22,0.31,0.35,0.28,0.25,0.34,0.26,0.24,0.26,0.22,0.25,0.29,0.24,0.23,0,0.27,0.22,0.27,0.22
,,,,,cdefhi,cdefhi,efi,,,,cdefhi,efi,,,,,,,,,,abcdefgh,b,,bdf,,bdf,,,,b,,a,,a,a,a,ac,,a,ad,a,,a,,,,,,acd,,,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
