Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,Chinese,67,30,36,15,9,27,8,4,5,23,35,8,13,54,11,26,7,17,6,37,30,27,40,0,0,67,0,0,53,13,6,4,63,3,45,20,49,16,30,5,11,14,25,32,30,43,22
,,0.01,0.01,0.01,0.01,0.01,0.02,0.01,*%,*%,0.01,0.01,*%,*%,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0.09,0,0,0.01,*%,*%,*%,0.01,*%,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,efi,,bdefgi,,,,efi,bdefi,,,a,,,,ac,,,,,a,,,abde,,,bcd,,,,,,,,,,,,,b,,,,,
,Any other Asian background,98,28,70,30,33,17,9,4,4,64,27,8,32,67,26,34,17,18,3,61,37,34,58,0,0,98,0,0,81,18,9,9,84,8,69,28,76,22,65,26,15,23,23,63,33,75,20
,,0.01,0.01,0.02,0.03,0.02,0.01,0.01,*%,*%,0.02,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.02,0,0,0.14,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01
,,,,a,cdefhi,cdefhi,efi,i,,,cdefhi,efi,,,,e,,,e,,e,,,a,,,abde,,,bcd,,,,,,,,,,e,ce,,ce,,,,b,
,Black African,218,91,125,72,74,46,16,5,5,147,61,10,115,103,71,81,26,33,6,152,66,47,170,0,0,0,218,0,186,29,17,9,200,12,150,58,187,27,189,57,60,72,15,168,41,146,68
,,0.02,0.02,0.03,0.06,0.05,0.03,0.01,*%,*%,0.06,0.02,*%,0.04,0.02,0.04,0.03,0.01,0.02,0.01,0.03,0.02,0.01,0.05,0,0,0,0.72,0,0.03,0.01,0.01,0.01,0.02,0.02,0.03,0.02,0.03,0.01,0.04,0.04,0.03,0.06,*%,0.03,0.01,0.03,0.02
,,,,,cdefhi,cdefhi,defhi,efi,,,cdefhi,defi,,b,,ceg,ceg,,e,,ceg,,,a,,,,abce,,bcd,,,,,,b,,b,,e,e,e,ace,,b,,b,
,Black Caribbean,49,19,30,10,10,10,11,3,5,20,21,8,25,24,12,18,4,10,4,30,19,22,27,0,0,0,49,0,36,13,5,6,45,2,32,10,33,15,27,8,11,8,16,24,15,30,16
,,0.01,*%,0.01,0.01,0.01,0.01,0.01,*%,*%,0.01,0.01,*%,0.01,*%,0.01,0.01,*%,0.01,*%,0.01,*%,*%,0.01,0,0,0,0.16,0,0.01,*%,*%,*%,0.01,*%,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,*%,*%,*%,0.01,*%
,,,,,ei,ei,ei,ei,,,efi,ei,,b,,,,,c,,,,,,,,,abce,,,,,,,,,,,,,,,,,,,,
,Black British or any other Black background,37,16,20,11,7,11,4,4,0,18,15,4,22,15,10,16,3,8,0,26,11,20,17,0,0,0,37,0,29,8,3,3,33,3,26,9,32,4,25,7,10,8,10,27,9,22,14
,,*%,*%,*%,0.01,*%,0.01,*%,*%,0,0.01,0.01,*%,0.01,*%,0.01,0.01,*%,0.01,0,0.01,*%,*%,*%,0,0,0,0.12,0,0.01,*%,*%,*%,*%,*%,*%,*%,0.01,*%,0.01,*%,0.01,0.01,*%,0.01,*%,*%,*%
,,,,,defi,fi,defi,,,,fi,fi,,b,,,,,,,,,,,,,,abce,,,,,,,,,,b,,,,,,,,,,
,Arab,89,42,47,42,21,11,4,3,7,63,15,10,38,51,29,28,18,6,8,57,31,28,60,0,0,0,0,89,58,31,20,10,79,6,72,16,73,16,71,13,23,35,10,74,12,60,29
,,0.01,0.01,0.01,0.04,0.01,0.01,*%,*%,*%,0.02,0.01,*%,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.02,0,0,0,0,0.55,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.03,*%,0.01,*%,0.01,0.01
,,,,,bcdefghi,defhi,dei,,,,bcdefhi,,,,,dg,,,,,d,,,a,,,,,abcd,,,,,,,b,,,,e,e,e,abce,,b,,,
,Any other ethnic group,71,33,38,17,25,10,11,9,0,41,21,9,31,41,29,14,7,12,10,43,29,28,44,0,0,0,0,71,37,32,17,11,60,10,47,24,62,9,52,8,20,24,5,50,21,52,20
,,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0,0.02,0.01,*%,0.01,0.01,0.01,*%,*%,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0.45,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.02,*%,0.01,0.01,0.01,0.01
,,,,,efhi,cdefhi,fi,fi,fi,,cdefhi,fi,,,,bcfg,,,,bc,b,,,a,,,,,abcd,,,,,,,,,b,,e,e,e,abe,,,,b,
,Prefer not to say,34,12,21,6,8,5,6,9,0,14,11,9,14,20,7,15,3,4,5,22,12,14,15,0,0,0,0,0,25,6,3,4,28,2,16,11,26,4,14,2,5,7,10,16,12,22,9
,,*%,*%,*%,0.01,0.01,*%,*%,0.01,0,0.01,*%,*%,*%,*%,*%,0.01,*%,*%,0.01,*%,*%,*%,*%,0,0,0,0,0,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%
,,,,,f,f,f,f,fi,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Don't know,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NET: White,7598,3728,3834,728,1140,1137,1289,1323,1981,1868,2426,3304,2451,5147,1615,2518,1592,1143,729,4133,3464,4602,2942,7598,0,0,0,0,4713,2797,1580,1407,6874,611,4575,2732,5356,2141,3459,1108,1429,922,3134,4356,2993,4046,3237
,,0.85,0.86,0.83,0.62,0.77,0.8,0.89,0.95,0.97,0.7,0.84,0.96,0.79,0.88,0.81,0.85,0.88,0.84,0.88,0.83,0.86,0.9,0.78,1,0,0,0,0,0.82,0.89,0.89,0.91,0.85,0.86,0.83,0.88,0.83,0.9,0.78,0.79,0.8,0.72,0.93,0.83,0.89,0.81,0.89
,,,b,,,ag,abg,abcgh,abcdgh,abcdegh,a,abcg,abcdegh,,a,,af,abdf,a,adf,a,adf,b,,bcde,,,,,,a,a,a,,,,a,,a,d,d,ad,,abcd,,a,,a
,NET: Mixed,168,71,90,54,44,32,19,8,11,98,51,19,70,98,49,55,27,22,15,104,63,79,85,0,168,0,0,0,95,68,45,27,131,31,101,62,123,41,119,37,55,28,34,95,64,113,50
,,0.02,0.02,0.02,0.05,0.03,0.02,0.01,0.01,0.01,0.04,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0,1,0,0,0,0.02,0.02,0.03,0.02,0.02,0.04,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.01,0.02,0.02,0.02,0.01
,,,,,bcdefhi,defhi,defi,efi,,,cdefhi,efi,,,,cg,,,,,,,,a,,acde,,,,,,a,,,a,,,,,e,e,e,e,,,,b,
,NET: Asian,713,303,408,234,158,165,89,35,33,392,253,68,332,381,183,217,131,130,53,399,314,286,415,0,0,713,0,0,546,155,83,69,635,31,498,194,574,122,502,163,170,169,140,469,199,505,183
,,0.08,0.07,0.09,0.2,0.11,0.12,0.06,0.03,0.02,0.15,0.09,0.02,0.11,0.06,0.09,0.07,0.07,0.1,0.06,0.08,0.08,0.06,0.11,0,0,1,0,0,0.1,0.05,0.05,0.04,0.08,0.04,0.09,0.06,0.09,0.05,0.11,0.12,0.1,0.13,0.04,0.09,0.06,0.1,0.05
,,,,a,bcdefghi,defhi,defhi,efi,,,bcdefhi,defi,,b,,bce,,,bce,,,,,a,,,abde,,,bcd,,,,b,,b,,b,,ce,ce,e,ace,,b,,b,
,NET: Black,304,126,176,93,92,67,30,12,10,185,97,22,162,142,93,115,33,51,11,209,95,89,214,0,0,0,304,0,251,49,26,17,278,18,209,78,252,46,241,72,81,88,41,220,65,198,98
,,0.03,0.03,0.04,0.08,0.06,0.05,0.02,0.01,*%,0.07,0.03,0.01,0.05,0.02,0.05,0.04,0.02,0.04,0.01,0.04,0.02,0.02,0.06,0,0,0,1,0,0.04,0.02,0.01,0.01,0.03,0.03,0.04,0.02,0.04,0.02,0.05,0.05,0.05,0.07,0.01,0.04,0.02,0.04,0.03
,,,,a,cdefhi,cdefhi,defhi,efi,,,cdefhi,defi,,b,,ceg,ceg,,ceg,,ceg,,,a,,,,abce,,bcd,,,,,,b,,b,,e,e,e,ace,,b,,b,
,NET: Other,160,75,85,59,45,22,15,12,7,105,36,19,69,91,58,42,25,17,18,100,60,56,104,0,0,0,0,160,95,63,38,21,139,16,119,41,135,25,124,21,43,59,15,124,33,111,48
,,0.02,0.02,0.02,0.05,0.03,0.02,0.01,0.01,*%,0.04,0.01,0.01,0.02,0.02,0.03,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.03,0,0,0,0,1,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.03,0.02,0.02,0.05,*%,0.02,0.01,0.02,0.01
,,,,,bcdefhi,cdefhi,fi,f,,,cdefhi,fi,,b,,bcdfg,,,,,,,,a,,,,,abcd,,,,,,,b,,b,,be,e,e,abce,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
