Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.4,0.45,0.35,0.26,0.26,0.35,0.35,0.48,0.6,0.26,0.35,0.55,0.33,0.44,0.5,0.41,0.38,0.33,0.27,0.45,0.34,0.4,0.41,0.41,0.28,0.32,0.34,0.33,0.46,0.29,0.22,0.32,0.42,0.27,0.42,0.37,0.39,0.42,0.35,0.38,0.34,0.35,0.46,0.4,0.41,0.34,0.49
,,,b,,,,abg,abg,abcdgh,abcdeghi,,abg,abcdegh,,a,bcdefg,cdeg,deg,e,,bcdeg,e,,,bcd,,,,,bcd,c,,c,b,,b,,,a,,c,,,abcd,,,,a
,Don't know,240,100,139,37,56,46,42,39,21,93,88,59,91,148,35,65,50,48,42,99,140,153,81,168,7,39,16,4,133,98,55,41,212,19,115,100,142,80,100,29,32,40,81,101,103,129,80
,,0.03,0.02,0.03,0.03,0.04,0.03,0.03,0.03,0.01,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.04,0.05,0.02,0.03,0.03,0.02,0.02,0.04,0.06,0.05,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02
,,,,a,fi,fi,fi,fi,fi,,fi,fi,,,,,,a,abf,abcfg,,abf,b,,,a,a,a,,,a,,,,,,a,,a,,,,c,,,a,,
,NET: Currenty/have previously done this,3419,1435,1956,516,700,573,630,481,518,1216,1203,999,1369,2050,595,1098,695,602,429,1693,1726,1980,1399,2892,72,263,118,63,1849,1521,989,726,2974,354,2012,1289,2481,893,1785,566,716,503,1188,1989,1314,2113,1172
,,0.38,0.33,0.42,0.44,0.47,0.4,0.44,0.34,0.25,0.46,0.42,0.29,0.44,0.35,0.3,0.37,0.38,0.44,0.52,0.34,0.43,0.39,0.37,0.38,0.43,0.37,0.39,0.39,0.32,0.48,0.56,0.47,0.37,0.5,0.36,0.41,0.38,0.38,0.4,0.4,0.4,0.39,0.35,0.38,0.39,0.42,0.32
,,,,a,efi,cefhi,efi,efi,fi,,cefhi,efi,f,b,,,af,af,abcf,abcdfg,a,abcf,,,,,,,,,a,abd,a,,a,,a,,,e,e,e,e,,,,b,
,NET: Will/might do this,1725,818,901,312,339,313,270,212,280,650,583,492,624,1101,376,573,379,259,138,949,776,946,760,1392,42,180,65,41,1096,600,333,286,1543,142,1091,584,1307,399,992,276,426,290,547,1100,578,1072,602
,,0.19,0.19,0.2,0.27,0.23,0.22,0.19,0.15,0.14,0.24,0.2,0.14,0.2,0.19,0.19,0.19,0.21,0.19,0.17,0.19,0.19,0.18,0.2,0.18,0.25,0.25,0.22,0.25,0.19,0.19,0.19,0.18,0.19,0.2,0.2,0.19,0.2,0.17,0.22,0.2,0.24,0.23,0.16,0.21,0.17,0.21,0.17
,,,,,bcdefhi,defhi,defi,efi,,,defhi,efi,,,,,,e,,,,,,a,,a,a,,,,,,,,,,,b,,be,e,be,be,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
