Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.03,0.03,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.04,0.03,0.1,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.03
,,,,a,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,ad,,,,,,,,,,,,,,,,,,,
,6,222,105,115,24,38,39,28,43,50,63,66,93,27,13,27,19,13,22,36,30,36,95,127,35,73,41,39,35,108,115,138,82,193,2,15,7,3,126,92,57,45,190,28,118,95,146,76,99,30,34,34,97,122,94,111,100
,,0.04,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.02,0.03,0.03,0.04,0.04,0.04,0.03,0.02,0.03,0.03,0.04,0.06,0.03,0.04,0.04,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.04,0.05,0.04,0.03,0.06,0.03,0.04,0.03,0.05,0.03,0.03,0.03,0.04,0.04,0.03,0.04,0.03,0.04
,,,,,,,,,d,,,,,,,,,,,,,,b,,,,,a,abcf,,af,,,,,,,,,a,a,,,a,,a,,a,,,,,c,,,,
,7,191,84,106,14,31,30,21,41,53,45,51,95,17,9,19,13,20,23,35,27,28,54,136,36,70,41,20,23,106,84,119,72,165,4,13,7,0,108,82,45,41,168,21,123,64,137,52,69,32,26,11,85,106,80,108,73
,,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.04,0.04,0.02,0.03,0.04,0.02,0.03,0.03,0.02,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0,0.03,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.01,0.04,0.03,0.03,0.03,0.03
,,,,,,,,,adgh,adgh,,,adgh,,,,,,,,a,,,,,,,,d,,,,,,,,,,,a,,,,,,,,,d,d,,,acd,,,,
,8,226,112,113,33,39,30,36,34,53,73,66,88,30,12,22,28,22,33,24,29,27,79,147,51,70,48,38,19,121,105,136,89,188,5,22,8,3,156,66,35,39,208,15,132,87,170,53,99,35,31,34,90,139,84,118,96
,,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.02,0.04,0.03,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.02,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.02,0.04,0.04,0.04,0.04,0.03,0.04
,,,,,,,,,,,,,,,,,g,,gi,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,
,9,240,114,125,31,26,38,40,49,57,57,78,106,22,12,22,20,18,28,36,39,42,72,168,61,76,42,26,36,137,103,141,100,216,5,8,8,3,146,93,57,41,212,23,138,97,166,73,97,26,47,24,108,123,109,133,100
,,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.05,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.06,0.04,0.03,0.04,0.04,0.04,0.03,0.03,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.01,0.03,0.02,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.05,0.03,0.05,0.04,0.04
,,,,,,,,b,bg,b,,b,bg,,,,,,,,adg,a,,,,,,,bcdfg,,,,,c,c,,,,,,,,,,,,,,,,,,abd,,a,,
,10,262,113,149,28,44,36,43,30,81,73,78,111,46,14,29,23,25,20,39,37,30,88,173,62,96,44,34,26,158,104,152,107,233,6,15,5,0,152,107,64,52,236,20,140,115,191,64,111,41,42,28,110,157,98,131,119
,,0.04,0.04,0.05,0.03,0.04,0.04,0.04,0.03,0.06,0.04,0.04,0.05,0.06,0.05,0.05,0.03,0.05,0.03,0.04,0.05,0.03,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.05,0.05,0.03,0.02,0,0.04,0.05,0.05,0.05,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.05,0.04,0.04,0.04,0.05
,,,,,,,,,,acegh,,,e,fi,,,,,,,i,,,,,,,,,,,,,d,,,,,,a,a,,,,,a,,,,,,,ad,,,,
,11,314,134,177,35,54,35,46,57,88,89,80,145,34,11,29,30,36,30,59,36,48,102,212,78,117,51,48,21,194,120,184,129,268,6,24,8,6,195,118,66,64,288,21,171,130,211,98,135,44,46,46,132,174,125,180,123
,,0.05,0.04,0.06,0.04,0.05,0.03,0.05,0.06,0.06,0.05,0.04,0.06,0.04,0.04,0.05,0.05,0.07,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.04,0.05,0.04,0.06,0.04,0.05,0.05,0.05,0.05,0.04,0.03,0.05,0.05,0.05,0.05,0.06,0.05,0.04,0.05,0.06,0.05,0.06,0.04,0.04,0.04,0.05,0.06,0.05,0.05,0.05,0.05
,,,,,,c,,,ch,ch,,,ch,,,,,a,,,,,,,,,,,,g,,,,,,,,,,,,,,,,a,,,,,,,ac,,,,
,12,219,82,135,34,44,26,30,39,45,78,56,84,28,7,27,22,17,28,37,27,26,54,165,51,74,51,24,18,125,94,125,94,189,4,15,4,6,132,82,49,43,185,27,121,88,143,76,92,26,43,24,95,114,93,152,63
,,0.04,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.04,0.03,0.02,0.04,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.02,0.05,0.03,0.04,0.04,0.04,0.03,0.06,0.03,0.04,0.03,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.04,0.03
,,,,a,,ch,,,ch,,ch,,,,,,,,,,,,,a,,,,,,,,,,d,,,,,,,,,,a,,,,a,,,,,ab,,,b,
,NET: Rank 1,299,134,163,45,51,55,49,42,57,96,104,99,52,19,27,41,24,29,37,22,47,114,184,61,103,56,38,41,164,135,175,121,254,4,24,11,4,184,110,62,59,270,25,208,89,224,71,168,53,80,34,85,191,100,181,109
,,0.05,0.04,0.05,0.05,0.05,0.06,0.05,0.04,0.04,0.05,0.05,0.04,0.06,0.07,0.04,0.06,0.04,0.05,0.04,0.03,0.05,0.05,0.05,0.04,0.05,0.05,0.04,0.07,0.05,0.05,0.05,0.05,0.05,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.05,0.04
,,,,,,,,,,,,,,gh,gh,,gh,,,,,,,,,,,,abcdfg,,,,,,,,,,,,,,,,b,,,,de,e,de,,,,,,
,NET: Rank 1-3,848,396,448,114,139,145,168,120,162,253,313,282,131,47,76,89,60,82,156,75,131,318,530,174,271,174,131,98,445,403,507,331,718,15,75,24,13,511,325,178,180,765,71,557,271,638,197,445,126,209,110,284,500,323,489,332
,,0.14,0.13,0.14,0.14,0.13,0.14,0.17,0.12,0.12,0.14,0.16,0.12,0.16,0.16,0.12,0.14,0.11,0.13,0.15,0.11,0.14,0.15,0.13,0.12,0.13,0.14,0.14,0.18,0.13,0.15,0.14,0.13,0.14,0.12,0.13,0.1,0.1,0.13,0.15,0.15,0.17,0.14,0.15,0.15,0.12,0.14,0.12,0.14,0.13,0.17,0.12,0.12,0.14,0.14,0.14,0.13
,,,,,,,fi,befgi,,,,efi,,eh,eh,,,,,eh,,,,,,,,,abf,,af,,,d,,,,,,a,,a,,,b,,b,,e,,abde,,,,,,
,NET: Rank 1-5,1317,586,722,184,226,229,256,185,237,411,484,422,204,69,129,143,95,131,225,110,212,505,812,280,422,261,218,137,702,616,768,536,1088,27,121,46,31,805,494,276,264,1196,100,841,435,981,315,700,207,305,188,445,783,489,773,501
,,0.21,0.19,0.23,0.22,0.22,0.23,0.25,0.19,0.17,0.22,0.24,0.18,0.25,0.23,0.21,0.22,0.17,0.2,0.22,0.16,0.22,0.23,0.2,0.2,0.2,0.21,0.23,0.25,0.2,0.23,0.21,0.21,0.21,0.21,0.22,0.19,0.24,0.2,0.23,0.23,0.25,0.21,0.21,0.22,0.2,0.22,0.19,0.23,0.21,0.25,0.21,0.19,0.22,0.21,0.22,0.2
,,,,a,fi,fi,efi,befgi,,,fi,efi,,efh,eh,h,h,,h,eh,,eh,b,,,,,af,abf,,af,,,,,,,,,a,,a,,,b,,b,,e,,bde,,,,,,
,NET: Rank 1-12,2991,1330,1643,384,504,462,499,479,664,888,961,1143,407,146,304,298,245,315,490,334,451,1050,1941,654,998,578,447,314,1652,1339,1761,1209,2541,59,232,93,53,1820,1135,650,588,2683,256,1785,1111,2145,807,1403,441,575,387,1162,1718,1172,1707,1175
,,0.48,0.44,0.51,0.47,0.48,0.46,0.5,0.5,0.47,0.48,0.48,0.48,0.5,0.5,0.5,0.46,0.45,0.49,0.48,0.48,0.47,0.49,0.48,0.46,0.48,0.47,0.48,0.57,0.47,0.49,0.49,0.46,0.49,0.45,0.42,0.38,0.41,0.45,0.53,0.53,0.55,0.48,0.53,0.47,0.51,0.48,0.48,0.45,0.45,0.47,0.43,0.5,0.47,0.49,0.49,0.47
,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,abcdfg,,a,b,,cd,,,,,,a,a,a,,a,,a,,,,,,,abd,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
