Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02
,,,,,,,,,,dh,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,224,91,132,19,28,30,49,40,58,47,79,98,65,159,39,58,60,46,20,97,126,139,85,199,1,16,8,0,148,75,44,40,206,14,128,90,156,66,90,40,35,14,98,126,94,126,89
,,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.01,0.02,0.03,0,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.01,0.03,0.02,0.03,0.03,0.02
,,,,a,,,,abcg,g,g,,g,abg,,,,,abf,abf,,,abf,,,b,,,b,,,,,,,,,,,,d,d,,,acd,,,,
,16,241,110,130,37,32,26,36,41,71,69,61,111,76,166,52,71,53,44,22,123,119,143,96,217,2,12,4,6,158,79,37,42,225,13,158,79,177,61,96,21,40,34,111,153,83,117,115
,,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.01,0.02,0.01,0.04,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03
,,,,,c,,,,c,bch,,,bch,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,b,abc,,,,a
,17,301,118,181,24,36,47,53,57,84,59,100,141,106,194,75,84,71,43,28,158,142,176,125,273,5,16,3,3,185,114,67,59,277,21,184,105,211,83,106,44,39,23,129,163,125,151,136
,,0.03,0.03,0.04,0.02,0.02,0.03,0.04,0.04,0.04,0.02,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.02,0.01,0.02,0.03,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.04,0.03,0.04,0.03,0.04
,,,,a,,,g,abg,abg,abg,,abg,abg,,,,,b,,,,,,,d,,,,,,,,,,,,,,,,d,,,acd,,,,
,18,641,296,344,26,75,68,113,145,215,100,181,360,206,436,117,214,140,105,65,331,310,433,206,596,8,18,13,3,414,220,108,134,606,34,356,260,424,207,220,74,77,69,311,339,276,259,357
,,0.07,0.07,0.07,0.02,0.05,0.05,0.08,0.1,0.11,0.04,0.06,0.1,0.07,0.07,0.06,0.07,0.08,0.08,0.08,0.07,0.08,0.08,0.05,0.08,0.05,0.03,0.04,0.02,0.07,0.07,0.06,0.09,0.07,0.05,0.06,0.08,0.07,0.09,0.05,0.05,0.04,0.05,0.09,0.06,0.08,0.05,0.1
,,,,,,ag,a,abcg,abcdgh,abcdgh,a,acg,abcdgh,,,,a,a,a,,,a,b,,cd,,,,,,,,bc,b,,,a,,a,,,,,abcd,,a,,a
,NET: Rank 1,149,78,69,40,38,25,13,14,19,78,38,34,67,83,35,52,29,20,13,87,62,62,88,105,4,19,7,14,90,59,36,23,123,22,89,58,121,27,106,36,48,22,39,101,44,98,46
,,0.02,0.02,0.02,0.03,0.03,0.02,0.01,0.01,0.01,0.03,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.03,0.03,0.02,0.09,0.02,0.02,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.03,0.03,0.02,0.01,0.02,0.01,0.02,0.01
,,,,,cdefhi,defhi,i,,,,cdefhi,,,b,,,,,,,,,,a,,,a,,abcd,,,,,,a,,,b,,e,e,e,,,b,,b,
,NET: Rank 1-3,486,235,247,123,116,69,75,55,48,239,145,103,200,287,126,183,82,62,33,309,177,208,278,351,18,69,17,28,308,175,104,73,408,67,334,145,389,93,322,101,147,74,125,320,152,329,146
,,0.05,0.05,0.05,0.1,0.08,0.05,0.05,0.04,0.02,0.09,0.05,0.03,0.06,0.05,0.06,0.06,0.05,0.05,0.04,0.06,0.04,0.04,0.07,0.05,0.11,0.1,0.06,0.17,0.05,0.06,0.06,0.05,0.05,0.09,0.06,0.05,0.06,0.04,0.07,0.07,0.08,0.06,0.04,0.06,0.05,0.07,0.04
,,,,,bcdefhi,cdefhi,fi,fi,f,,cdefhi,fi,,b,,cdeg,ceg,,,,cdeg,,,a,,ad,ad,,ad,,,,,,a,b,,b,,e,e,de,e,,b,,b,
,NET: Rank 1-5,815,397,413,195,176,132,116,94,102,371,248,196,329,486,206,298,146,106,59,504,311,373,439,617,26,111,29,28,506,300,180,129,687,109,537,254,640,165,528,171,227,130,211,513,283,570,228
,,0.09,0.09,0.09,0.17,0.12,0.09,0.08,0.07,0.05,0.14,0.09,0.06,0.11,0.08,0.1,0.1,0.08,0.08,0.07,0.1,0.08,0.07,0.12,0.08,0.15,0.16,0.1,0.17,0.09,0.1,0.1,0.08,0.09,0.15,0.1,0.08,0.1,0.07,0.12,0.12,0.13,0.1,0.06,0.1,0.08,0.11,0.06
,,,,,bcdefghi,cdefhi,efi,fi,f,,bcdefhi,efi,,b,,cdeg,cdeg,,,,cdeg,,,a,,ad,ad,,a,,,,,,a,b,,b,,e,e,de,e,,b,,b,
,NET: Rank 1-18,3694,1669,2004,497,611,544,560,603,880,1108,1104,1482,1288,2407,860,1227,734,534,340,2087,1608,2081,1603,3129,71,299,113,69,2301,1350,750,696,3308,334,2280,1301,2707,940,1771,587,716,468,1406,2221,1358,2154,1427
,,0.41,0.39,0.43,0.42,0.41,0.38,0.39,0.43,0.43,0.42,0.38,0.43,0.42,0.41,0.43,0.41,0.41,0.39,0.41,0.42,0.4,0.41,0.42,0.41,0.42,0.42,0.37,0.43,0.4,0.43,0.42,0.45,0.41,0.47,0.41,0.42,0.42,0.4,0.4,0.42,0.4,0.37,0.42,0.42,0.4,0.43,0.39
,,,,a,ch,,,,cdh,cdh,ch,,cdh,,,dg,,,,,,,,,,,,,,,a,,a,,a,,,,,,d,,,d,,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
