Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,a,fi,fi,befi,fi,fi,,fi,efi,,b,,,a,abf,abf,abf,,abf,b,,b,,b,abc,,,,,,b,,,a,,a,b,,,ab,abc,,a,,a
,Tend to disagree,659,321,337,96,129,126,107,68,134,224,233,202,238,421,142,215,140,106,55,358,301,376,278,552,9,58,20,15,471,177,120,67,600,45,410,228,481,168,370,95,168,107,222,404,242,333,302
,,0.07,0.07,0.07,0.08,0.09,0.09,0.07,0.05,0.07,0.08,0.08,0.06,0.08,0.07,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.07,0.07,0.07,0.05,0.08,0.07,0.09,0.08,0.06,0.07,0.04,0.07,0.06,0.07,0.07,0.07,0.07,0.08,0.07,0.09,0.08,0.07,0.08,0.07,0.07,0.08
,,,,,ei,efi,efi,e,,e,efi,ei,,,,,,,,,,,,,,,,,,bcd,,d,,,,,,,,e,,be,e,,,,,a
,Strongly disagree,345,189,154,45,52,43,81,57,68,96,124,125,140,205,68,106,85,54,32,174,171,197,146,291,9,21,13,9,218,122,71,54,306,31,216,115,251,90,175,69,62,44,126,208,130,157,181
,,0.04,0.04,0.03,0.04,0.03,0.03,0.06,0.04,0.03,0.04,0.04,0.04,0.05,0.03,0.03,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.03,0.04,0.05,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.03,0.03,0.04,0.04,0.04,0.03,0.05
,,,b,,,,,bcefgi,,,,c,,b,,,,af,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,a
,Don't know,396,147,247,61,81,67,66,53,68,142,133,121,143,253,51,146,61,73,65,197,199,262,127,343,10,30,12,0,249,139,91,59,341,41,169,178,202,164,109,26,47,35,198,162,161,120,183
,,0.04,0.03,0.05,0.05,0.05,0.05,0.05,0.04,0.03,0.05,0.05,0.04,0.05,0.04,0.03,0.05,0.03,0.05,0.08,0.04,0.05,0.05,0.03,0.05,0.06,0.04,0.04,0,0.04,0.04,0.05,0.04,0.04,0.06,0.03,0.06,0.03,0.07,0.02,0.02,0.03,0.03,0.06,0.03,0.05,0.02,0.05
,,,,a,fi,efi,i,,,,efi,fi,,,,,acf,,acf,abcdfg,a,acf,b,,,,,,,,,,,,,,a,,a,,,,,abcd,,a,,a
,NET: Agree,5815,2926,2858,715,929,860,886,954,1471,1644,1746,2425,1879,3937,1430,1959,1137,815,475,3389,2427,3195,2580,4942,117,451,172,111,3656,2099,1152,1062,5217,493,3702,1939,4324,1437,3013,996,1189,827,2111,3539,2120,3555,2128
,,0.65,0.68,0.62,0.61,0.62,0.6,0.61,0.68,0.72,0.62,0.61,0.7,0.61,0.67,0.71,0.66,0.63,0.6,0.57,0.68,0.61,0.62,0.68,0.65,0.69,0.63,0.57,0.7,0.64,0.67,0.65,0.69,0.65,0.7,0.67,0.62,0.67,0.6,0.68,0.71,0.67,0.65,0.63,0.67,0.63,0.71,0.59
,,,b,,,,,,abcdgh,abcdegh,,,abcdgh,,a,bcdefg,cdeg,e,,,cdeg,,,a,d,d,d,,,,a,,ac,,a,b,,b,,e,acde,e,,,b,,b,
,NET: Disagree,1004,510,491,140,180,169,188,125,201,320,357,326,379,625,210,322,225,160,87,532,472,573,424,844,18,79,33,23,689,299,191,120,906,75,626,343,732,258,545,165,230,151,348,612,372,491,483
,,0.11,0.12,0.11,0.12,0.12,0.12,0.13,0.09,0.1,0.12,0.12,0.09,0.12,0.11,0.1,0.11,0.12,0.12,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.15,0.12,0.1,0.11,0.08,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.13,0.12,0.1,0.12,0.11,0.1,0.13
,,,,,ei,efi,ei,efi,,,efi,efi,,b,,,,,,,,,,,,,,,,bd,,d,,,,,,,,e,,e,,,,,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
