Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.17,0.15,0.13,0.17,0.18,0.15,0.17,0.17,0.28,0.15,0.19,0.07,0.32,0.13,0.22,0.06,0.2,0.19,0.08,0.21,0.15,0.21,0.21,0.14,0.21,0.16,0,0.27,0.29,0.16,0.21,0.18,0.16,0.17,0.09,0.16,0.19,0.16
,,,,,,,,,,,,,,ceh,,,,,,,,,,e,,a,,,,,,,,,,,,,
,Somewhat unequipped (2.0),74,8,27,74,53,46,6,68,0,36,37,1,6,10,3,6,0,3,10,7,10,8,10,44,30,68,1,5,0,0,6,38,34,73,1,7,16,49
,,0.16,0.12,0.16,0.16,0.17,0.16,0.17,0.17,0,0.16,0.17,0.07,0.18,0.17,0.12,0.16,0,0.07,0.24,0.2,0.16,0.31,0.17,0.17,0.16,0.18,0.07,0.17,0,0,0.09,0.18,0.15,0.17,0.09,0.15,0.12,0.19
,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,
,Not at all equipped (1.0),18,0,6,18,11,13,0,18,0,9,9,0,1,3,1,2,0,0,2,0,3,2,4,13,5,14,2,2,0,0,4,9,9,17,1,5,5,8
,,0.04,0,0.04,0.04,0.04,0.04,0,0.04,0,0.04,0.04,0,0.03,0.05,0.04,0.06,0,0,0.05,0,0.04,0.08,0.07,0.05,0.03,0.04,0.15,0.07,0,0,0.06,0.04,0.04,0.04,0.09,0.1,0.04,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,
,Don't know,3,2,1,3,2,1,2,0,1,1,2,0,1,0,0,0,0,2,0,0,0,0,0,1,2,3,0,0,0,0,0,2,1,3,0,0,2,1
,,0.01,0.03,0.01,0.01,0.01,*%,0.05,0,0.14,*%,0.01,0,0.03,0,0,0,0,0.05,0,0,0,0,0,*%,0.01,0.01,0,0,0,0,0,0.01,*%,0.01,0,0,0.01,*%
,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NET: Equipped,278,48,109,278,191,190,21,254,4,151,128,14,15,39,14,25,12,28,26,19,40,11,34,168,110,235,10,14,14,5,42,125,145,270,8,28,87,162
,,0.62,0.7,0.67,0.62,0.61,0.64,0.6,0.62,0.58,0.65,0.59,0.86,0.45,0.65,0.62,0.72,0.8,0.69,0.63,0.59,0.65,0.4,0.55,0.64,0.59,0.62,0.78,0.49,0.71,0.84,0.64,0.59,0.65,0.62,0.74,0.59,0.65,0.62
,,,,,,,,,,,,,,,,,b,,b,,,,,,,,,,,,,,,,,,,,
,NET: Unequipped,92,8,33,92,64,59,6,86,0,45,47,1,7,13,4,8,0,3,12,7,13,11,14,57,35,82,3,7,0,0,10,47,43,90,2,12,21,57
,,0.2,0.12,0.2,0.2,0.21,0.2,0.17,0.21,0,0.19,0.22,0.07,0.21,0.22,0.16,0.22,0,0.07,0.29,0.2,0.21,0.39,0.23,0.22,0.19,0.22,0.22,0.24,0,0,0.15,0.22,0.19,0.21,0.17,0.25,0.16,0.22
,,,,,,,,,,,,,,,,,,,,g,,,,g,,,,,,,,,,,,,,,
,Mean score,3.5,3.73,3.57,3.5,3.51,3.52,3.72,3.48,4.01,3.59,3.41,3.93,3.31,3.54,3.49,3.56,3.93,3.73,3.46,3.57,3.48,2.97,3.44,3.51,3.5,3.48,3.74,3.25,3.9,4.19,3.61,3.41,3.59,3.5,3.58,3.44,3.65,3.45
,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,
,Base for stats,445,67,162,445,310,295,32,407,6,231,215,16,33,60,22,35,15,39,41,33,62,27,61,261,185,377,13,29,20,6,65,211,224,435,11,48,133,260
,Standard Deviation,1.037,0.85,1.034,1.037,1.044,1.038,1.068,1.035,0.89,1.063,1.003,0.724,0.99,1.099,0.976,1.091,0.579,0.725,1.181,1.02,1.008,1.082,1.174,1.071,0.99,1.033,1.423,1.055,0.714,0.753,1.08,1.003,1.062,1.036,1.113,1.272,1.041,0.985
,Error variance,*,0.01,0.01,*,*,*,0.04,*,0.13,0.01,*,0.04,0.03,0.02,0.04,0.03,0.02,0.01,0.04,0.03,0.02,0.04,0.02,*,0.01,*,0.16,0.04,0.03,0.09,0.02,*,0.01,*,0.11,0.03,0.01,*
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
