Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,NET: Rank 1-3,653,369,275,112,113,103,94,98,134,224,197,232,88,26,65,68,51,66,115,74,100,215,438,181,201,115,105,51,382,271,359,288,526,13,68,26,19,435,206,109,100,577,59,460,169,521,125,375,138,146,92,200,441,189,537,110
,,0.1,0.12,0.09,0.14,0.11,0.1,0.09,0.1,0.1,0.12,0.1,0.1,0.11,0.09,0.11,0.1,0.09,0.1,0.11,0.11,0.1,0.1,0.11,0.13,0.1,0.09,0.11,0.09,0.11,0.1,0.1,0.11,0.1,0.1,0.12,0.11,0.15,0.11,0.1,0.09,0.09,0.1,0.12,0.12,0.08,0.12,0.07,0.12,0.14,0.12,0.1,0.09,0.12,0.08,0.15,0.04
,,,b,,cdefhi,,,,,,dfhi,,,,,,,,,,,,,,bcefg,,,,,,,,,,,,,,,,,,,,b,,b,,e,de,e,,,b,,b,
,NET: Rank 1-5,964,529,426,156,161,144,147,147,208,317,292,355,134,37,91,111,81,104,161,102,142,306,658,262,314,172,139,76,576,388,528,428,788,21,89,34,29,637,310,167,150,839,100,662,274,746,209,556,209,215,132,298,638,297,784,164
,,0.15,0.18,0.13,0.19,0.15,0.14,0.15,0.15,0.15,0.17,0.15,0.15,0.16,0.13,0.15,0.17,0.15,0.16,0.16,0.15,0.15,0.14,0.16,0.18,0.15,0.14,0.15,0.14,0.16,0.14,0.15,0.16,0.15,0.16,0.16,0.14,0.22,0.16,0.14,0.14,0.14,0.15,0.21,0.17,0.12,0.17,0.13,0.18,0.21,0.17,0.15,0.13,0.18,0.13,0.22,0.07
,,,b,,bcdefhi,,,,,,ch,,,,,,,,,,,,,,bcdeg,,,,,cg,,,,,,,,,,,,,,a,b,,b,,de,acde,e,,,b,,b,
,NET: Rank 1-12,2746,1296,1433,358,455,397,428,461,646,813,825,1108,377,122,266,288,235,286,452,327,394,927,1820,641,926,519,403,258,1567,1179,1581,1154,2331,50,222,83,50,1720,991,559,515,2444,246,1657,1004,1974,738,1306,443,525,338,1056,1616,1030,1739,923
,,0.44,0.43,0.45,0.44,0.44,0.4,0.43,0.48,0.46,0.44,0.41,0.47,0.46,0.41,0.44,0.45,0.43,0.45,0.44,0.47,0.41,0.43,0.45,0.45,0.44,0.42,0.43,0.47,0.45,0.43,0.44,0.44,0.45,0.38,0.4,0.34,0.39,0.43,0.46,0.46,0.48,0.43,0.51,0.44,0.46,0.44,0.44,0.42,0.45,0.43,0.38,0.45,0.44,0.43,0.5,0.37
,,,,,,c,,,bcdgh,ch,c,,cdgh,i,,,,,,,i,,,,,,,,,,,,,bcd,,,,,,a,,a,,a,,,,,d,d,d,,ad,,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
