Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,b,,ei,cei,e,e,,,ei,e,,,,,,,e,,,,,,,,,a,ab,,a,,,,,,,b,,,,,,,b,,,
,6,52,32,20,13,14,9,9,3,5,27,18,8,25,28,15,20,11,3,4,35,17,17,35,36,1,8,4,2,39,14,7,9,48,2,45,8,51,1,52,20,17,16,0,42,10,43,7
,,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01
,,,,,i,i,,,,,ei,,,,,,,,,,,,,a,,,,,,,,,,,,,,b,,,,,,,,,b,
,7,52,28,25,13,12,10,4,8,5,25,14,13,23,29,16,13,17,2,4,30,23,28,24,39,1,7,4,0,34,18,11,10,44,5,41,10,48,5,52,15,20,17,0,38,15,35,17
,,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01
,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,62,28,33,18,20,9,3,3,10,38,12,13,17,46,19,17,18,3,6,37,26,15,47,41,3,9,1,10,33,29,20,9,53,9,51,11,59,4,62,32,13,17,0,53,10,44,17
,,0.01,0.01,0.01,0.02,0.02,0.01,*%,*%,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.02,*%,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.02,*%,0.08,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0,0.02,0.01,0.02,0.01
,,,,,dehi,dehi,,,,,cdehi,,,,,,,d,,,,,,a,,d,d,,acd,,,a,,,,,,,,c,acd,,,,,,,
,9,64,27,36,20,15,7,7,6,8,35,14,14,29,35,19,15,17,10,2,34,29,34,29,39,1,10,4,9,38,25,16,12,56,7,53,10,55,7,64,22,31,10,0,53,10,44,19
,,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.07,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0,0.02,0.01,0.02,0.01
,,,,,chi,,,,,,chi,,,,,,,,,,,,,,,,,,abcd,,,,,,,,,,,,,d,,,,,,
,10,62,34,28,13,19,7,3,9,11,32,10,20,21,41,19,21,15,7,0,40,21,24,38,43,2,8,3,6,36,25,18,12,54,8,49,12,52,7,62,19,26,16,0,43,18,37,25
,,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.05,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.02,0.01,0.02
,,,,,h,cdh,,,,,cdh,,h,,,e,,e,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NET: Rank 1,142,67,73,52,29,27,20,12,3,80,47,15,64,78,42,47,33,10,10,89,53,65,75,94,8,21,7,12,75,66,46,24,122,17,104,34,121,20,142,47,62,34,0,108,32,111,29
,,0.03,0.03,0.03,0.06,0.03,0.04,0.03,0.02,*%,0.05,0.03,0.01,0.04,0.03,0.04,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.07,0.04,0.03,0.1,0.03,0.04,0.05,0.03,0.03,0.04,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0,0.03,0.03,0.04,0.02
,,,,,bcdefhi,fi,fi,fi,f,,efi,fi,,b,,,,,,,,,,,,ad,,,ad,,a,a,,,,,,,,,,,,,,,b,
,NET: Rank 1-3,362,186,171,95,94,73,52,29,18,189,125,48,157,205,111,106,79,39,26,217,145,141,218,243,14,51,34,18,203,154,116,52,313,42,276,79,321,39,362,120,148,94,0,289,70,275,83
,,0.08,0.09,0.08,0.12,0.1,0.1,0.08,0.05,0.02,0.11,0.09,0.04,0.1,0.07,0.1,0.07,0.08,0.07,0.08,0.08,0.08,0.06,0.1,0.07,0.12,0.1,0.14,0.15,0.07,0.1,0.12,0.07,0.08,0.11,0.08,0.08,0.08,0.07,0.08,0.09,0.08,0.07,0,0.09,0.07,0.1,0.06
,,,,,defi,efi,efi,efi,f,,efi,efi,,b,,b,,,,,,,,a,,a,a,a,,,a,abd,,,a,,,,,,,,,,b,,b,
,NET: Rank 1-5,504,273,226,136,137,95,69,37,29,273,165,66,222,282,150,153,107,58,37,303,201,197,303,345,17,69,46,25,276,223,167,73,438,55,392,105,456,46,504,176,191,137,0,410,93,379,120
,,0.11,0.13,0.1,0.17,0.15,0.13,0.11,0.07,0.04,0.16,0.12,0.05,0.14,0.1,0.13,0.1,0.11,0.1,0.12,0.11,0.11,0.09,0.13,0.1,0.15,0.14,0.19,0.21,0.1,0.14,0.18,0.1,0.11,0.14,0.11,0.11,0.12,0.09,0.11,0.13,0.11,0.11,0,0.12,0.09,0.13,0.08
,,,b,,cdefhi,defhi,efi,efi,f,,cdefhi,efi,,b,,b,,,,,,,,a,,a,a,a,a,,ad,abd,,,,,,,,,,,,,b,,b,
,NET: Rank 1-10,797,422,367,214,216,137,96,66,68,431,232,134,336,461,239,239,184,82,53,479,318,315,477,543,26,110,62,53,457,335,239,126,694,85,631,156,721,71,797,286,298,213,0,638,155,582,206
,,0.18,0.19,0.16,0.26,0.24,0.18,0.15,0.12,0.09,0.25,0.17,0.1,0.21,0.16,0.21,0.16,0.2,0.14,0.17,0.18,0.17,0.14,0.21,0.16,0.22,0.22,0.26,0.43,0.16,0.21,0.25,0.18,0.17,0.22,0.18,0.16,0.18,0.13,0.18,0.2,0.17,0.17,0,0.19,0.14,0.2,0.14
,,,b,,cdefhi,cdefhi,efi,fi,,,cdefhi,efi,,b,,bdfg,,bd,,,d,,,a,,a,a,a,abcd,,ad,abd,,,a,,,b,,,acd,,,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
