Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,P035983 NSPCC Parents Nat Rep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q6b_23. Sexism/misogyny: To what extent do you feel equipped, if at all, to help your child/children aged 12 - 17, navigate the following?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All those with children aged 12 - 17 who are concerned about each statement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Age of child,,,Gender of child,,Age of parent,,,Gender of parent,,Regions,,,,,,,,,,,,SEG,,Ethnicity of parent,,,,,,Parental / Guardianship status,,,,Perspective on challenges relating to gender,,
,,Total,0-5,6-11,12-18,Male,Female,18-34,35-64,65+,Male,Female,Northern Ireland,Scotland,North-West,North-East,Yorkshire & The Humber,Wales,West Midlands,East Midlands,South-West,South-East,East of England,London,ABC1,C2DE,White,Mixed/multiple,Asian or Asian British,Black or Black British,Another ethnicity,NET: Ethnic minority,Mother,Father,Parents,Gaurdian,Growing up as a boy is more challenging,Growing up as a girl is more challenging,Equally difficult
,Significance Level: 95%,,a,b,c,a,b,a,b,*c,a,b,*a,*b,c,*d,*e,*f,*g,*h,*i,*j,*k,l,a,b,a,*b,*c,*d,*e,f,a,b,c,*d,*a,b,c
,Unweighted Total,222,44,101,222,153,173,30,187,5,120,102,6,16,32,12,17,10,19,22,16,26,13,33,130,92,180,9,19,13,1,41,103,115,218,4,23,93,106
,Total,225,44,103,225,155,175,30,189,5,128,96,7,16,33,12,17,10,18,24,15,25,13,33,131,94,182,9,19,13,1,41,98,123,221,4,23,95,106
,Very equipped (5.0),45,11,26,45,33,38,8,37,0,27,18,1,2,10,2,3,1,4,5,1,6,3,6,21,24,35,3,3,4,0,10,18,26,44,1,7,21,17
,,0.2,0.26,0.25,0.2,0.21,0.22,0.28,0.19,0,0.21,0.19,0.16,0.13,0.31,0.15,0.17,0.09,0.21,0.23,0.06,0.24,0.23,0.19,0.16,0.25,0.19,0.33,0.17,0.3,0,0.24,0.19,0.21,0.2,0.26,0.31,0.22,0.16
,Somewhat equipped (4.0),97,18,45,97,68,71,11,82,4,55,43,5,6,12,6,7,6,6,10,10,7,5,18,60,37,80,4,9,3,1,16,43,52,95,2,9,40,48
,,0.43,0.41,0.43,0.43,0.44,0.41,0.37,0.43,0.8,0.42,0.44,0.67,0.38,0.37,0.51,0.41,0.6,0.32,0.41,0.63,0.27,0.37,0.54,0.46,0.39,0.44,0.45,0.47,0.23,1,0.39,0.44,0.43,0.43,0.48,0.39,0.42,0.45
,Neither equipped nor unequipped (3.0),44,9,14,44,28,36,4,40,0,25,19,0,6,7,2,5,2,5,3,3,6,2,3,25,19,38,1,3,2,0,6,19,24,43,1,5,17,22
,,0.2,0.2,0.14,0.2,0.18,0.21,0.13,0.21,0,0.2,0.19,0,0.37,0.22,0.16,0.3,0.21,0.26,0.14,0.19,0.23,0.15,0.09,0.19,0.2,0.21,0.1,0.15,0.15,0,0.14,0.19,0.2,0.2,0.26,0.22,0.18,0.21
,Somewhat unequipped (2.0),26,3,14,26,17,24,4,21,1,16,10,1,2,2,2,1,0,3,4,1,3,3,3,17,8,21,1,1,3,0,5,11,15,26,0,1,12,12
,,0.11,0.07,0.13,0.11,0.11,0.13,0.13,0.11,0.2,0.13,0.1,0.16,0.12,0.06,0.17,0.06,0,0.16,0.18,0.07,0.11,0.24,0.09,0.13,0.09,0.11,0.12,0.06,0.24,0,0.13,0.11,0.12,0.12,0,0.04,0.13,0.12
