Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0,0.01,0.02,0.02,0.02,0.01,0,0,0.01,0,0.01,0.01,0.01,0.01,0.03,0,0.02,0,0.01,0.01,*%,0.01,0.13,0.01,0,0.01
,13,12,1,5,12,6,9,1,10,1,5,7,1,1,0,1,1,1,2,1,1,2,0,1,9,3,12,0,0,0,0,0,8,4,12,0,0,4,8
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.01,0.03,0.02,0,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0,0.01,0.02,0.01,0.01,0,0,0,0,0,0.02,0.01,0.01,0,0,0.01,0.01
,14,4,0,1,4,2,3,1,2,1,4,0,0,1,0,1,0,0,0,1,0,0,0,1,3,1,4,0,0,0,0,0,0,4,4,0,2,1,1
,,*%,0,*%,*%,*%,*%,0.01,*%,0.08,0.01,0,0,0.02,0,0.02,0,0,0,0.01,0,0,0,0.01,0.01,*%,*%,0,0,0,0,0,0,0.01,*%,0,0.02,*%,*%
,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,a,,,c,,
,15,11,2,3,11,8,7,1,10,0,5,6,0,0,4,0,1,1,1,1,0,1,1,1,8,3,10,0,0,1,0,1,6,5,11,0,1,1,9
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0,0.03,0,0.01,0.03,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0.02,0,0.01,0.01,0.01,0.01,0,0.01,*%,0.01
,16,4,1,3,4,2,4,1,3,0,0,4,0,0,0,0,0,0,0,0,2,1,0,1,2,2,4,0,0,0,0,0,4,0,4,0,0,1,3
,,*%,0.01,0.01,*%,*%,0.01,0.01,*%,0,0,0.01,0,0,0,0,0,0,0,0,0.02,0.01,0,0.01,*%,*%,*%,0,0,0,0,0,0.01,0,*%,0,0,*%,*%
,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,b,,,,,,
,17,10,3,3,10,7,8,1,9,0,1,8,0,1,2,1,1,0,1,1,1,0,0,2,8,1,7,0,3,0,0,3,8,1,10,0,0,5,5
,,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0,*%,0.02,0,0.02,0.01,0.02,0.01,0,0.01,0.01,0.01,0,0,0.01,0.02,*%,0.01,0,0.05,0,0,0.02,0.02,*%,0.01,0,0,0.02,0.01
,,,,,,,,,,,,a,,,,,,,,,,,,,b,,,,a,,,,b,,,,,,
,18,7,1,3,7,6,5,1,6,0,7,1,1,0,1,0,1,0,0,1,0,1,0,2,3,4,6,0,1,0,0,1,2,4,6,1,0,2,5
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,*%,0.04,0,0.01,0,0.01,0,0,0.01,0,0.01,0,0.01,0.01,0.01,0.01,0,0.02,0,0,0.01,*%,0.01,0.01,0.07,0,0.01,0.01
,19,4,0,1,4,2,3,0,3,1,3,1,0,0,1,0,0,0,0,0,2,0,0,1,2,2,3,0,1,0,0,1,1,3,4,0,0,3,1
,,*%,0,*%,*%,*%,*%,0,*%,0.07,0.01,*%,0,0,0.01,0,0,0,0,0,0.03,0,0,0.01,*%,*%,*%,0,0.02,0,0,0.01,*%,0.01,*%,0,0,0.01,*%
,20,3,2,2,3,3,2,1,2,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,2,1,2,0,0,1,0,1,2,1,3,0,0,2,1
,,*%,0.01,0.01,*%,*%,*%,0.01,*%,0,*%,*%,0,0,0,0,0,0,0.01,0,0,0,0.03,0,*%,*%,*%,0,0,0.02,0,0.01,*%,*%,*%,0,0,0.01,*%
,,,,,,,,,,,,,,,,,,,,,,,l,,,,,,,a,,,,,,,,,
,21,3,2,2,3,3,2,0,3,0,1,2,0,0,0,0,1,0,0,1,1,0,0,0,1,2,2,0,0,1,0,1,2,1,3,0,0,1,2
,,*%,0.01,*%,*%,*%,*%,0,*%,0,*%,*%,0,0,0,0,0.01,0,0,0.01,0.01,0,0,0,*%,*%,*%,0,0,0.02,0,0.01,*%,*%,*%,0,0,*%,*%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,
,22,4,0,1,4,2,4,1,2,1,2,2,0,0,0,0,0,1,0,1,1,0,0,1,0,4,3,0,1,0,0,1,2,2,4,0,1,2,1
,,*%,0,*%,*%,*%,0.01,0.01,*%,0.07,*%,*%,0,0,0,0,0,0.02,0,0.01,0.01,0,0,0.01,0,0.01,*%,0,0.02,0,0,0.01,*%,*%,*%,0,0.01,0.01,*%
,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,
,23,3,0,2,3,3,2,0,3,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,3,0,1,1,1,0,0,2,2,1,3,0,1,1,1
,,*%,0,*%,*%,*%,*%,0,*%,0,*%,*%,0,0,0,0,0.01,0,0.01,0,0,0,0.01,0,0.01,0,*%,0.03,0.02,0,0,0.01,*%,*%,*%,0,0.01,*%,*%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,,,a,,,,,,,
,Don't know,17,3,6,17,14,14,0,17,0,7,9,0,2,5,1,1,3,2,1,0,1,0,1,7,10,12,1,2,1,1,4,9,6,16,1,4,5,5
,,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0.01,0.02,0,0.04,0.04,0.02,0.01,0.07,0.02,0.01,0,0.01,0,0.01,0.01,0.02,0.01,0.03,0.03,0.02,0.14,0.03,0.02,0.01,0.02,0.07,0.03,0.02,0.01
,,,,,,,,,,,,,,,,,,ijkl,,,,,,,,,,,,,,,,,,,c,,
,None of these,54,1,36,54,48,41,30,23,1,41,13,0,1,30,2,3,4,3,2,2,2,3,2,8,46,48,0,5,1,0,6,14,40,54,0,4,4,43
,,0.05,0.01,0.09,0.05,0.06,0.06,0.24,0.03,0.06,0.07,0.03,0,0.02,0.21,0.03,0.03,0.1,0.03,0.02,0.03,0.02,0.04,0.01,0.01,0.09,0.05,0,0.09,0.02,0,0.04,0.03,0.07,0.05,0,0.03,0.01,0.07
,,,,ac,a,,,b,,,b,,,,bdeghijkl,,,jl,,,,,,,,a,,,,,,,,a,a,,,,b
,Not Ranked,646,93,209,646,473,411,60,576,9,349,296,19,33,69,35,50,19,65,58,46,94,54,105,353,293,563,18,29,32,4,81,292,346,638,8,89,172,378
,,0.63,0.58,0.53,0.63,0.63,0.59,0.48,0.65,0.64,0.63,0.63,0.57,0.55,0.47,0.64,0.6,0.5,0.68,0.67,0.61,0.73,0.69,0.69,0.65,0.6,0.63,0.55,0.5,0.71,0.56,0.59,0.62,0.63,0.63,0.5,0.69,0.6,0.63
,,,,,b,,,,a,,,,,,,c,,,c,c,c,bcef,cf,bcf,,,c,,,c,,,,,,,,,
,NET: 1-3,103,22,51,103,74,76,8,95,0,59,44,4,7,14,5,12,2,11,8,9,9,9,14,51,52,90,2,7,2,2,12,43,58,101,2,9,36,56
,,0.1,0.14,0.13,0.1,0.1,0.11,0.07,0.11,0,0.11,0.09,0.11,0.12,0.1,0.09,0.14,0.05,0.11,0.09,0.13,0.07,0.11,0.09,0.09,0.11,0.1,0.06,0.12,0.05,0.31,0.09,0.09,0.11,0.1,0.12,0.07,0.13,0.09
,NET: 1-23,315,64,143,315,219,231,35,275,4,160,155,14,24,43,17,30,12,26,25,27,32,21,44,176,139,266,14,21,11,2,47,153,155,308,7,31,107,174
,,0.31,0.4,0.36,0.31,0.29,0.33,0.28,0.31,0.29,0.29,0.33,0.43,0.4,0.29,0.31,0.36,0.33,0.27,0.29,0.36,0.25,0.27,0.29,0.32,0.29,0.3,0.41,0.37,0.25,0.31,0.34,0.33,0.28,0.3,0.43,0.24,0.37,0.29
,,,c,c,,,,,,,,,,j,,,,,,,,,,,,,,,,,,,,,,,,ac,
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
