Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.21,0.21,0.24,0.31,0.21,0.22,0.2,0.22,0,0.25,0.17,0.11,0.16,0.13,0.19,0.05,0.36,0.18,0.21,0.21,0.14,0.22,0.33,0.18,0.24,0.23,0.04,0.1,0.23,0,0.13,0.18,0.24,0.21,0.2,0.35,0.2,0.15
,,,,,a,,,,,,,,,,,,,,,,,,e,cej,,,f,,,,,,,,,,bc,,
,Somewhat equipped (4.0),168,168,66,35,131,101,87,81,0,81,87,5,12,10,4,13,10,17,12,8,19,18,39,101,67,130,9,9,18,2,37,85,82,167,1,37,54,76
,,0.39,0.39,0.4,0.41,0.4,0.38,0.37,0.42,0,0.41,0.38,0.45,0.39,0.29,0.25,0.36,0.4,0.44,0.46,0.29,0.38,0.45,0.43,0.43,0.35,0.41,0.36,0.23,0.45,0.5,0.35,0.38,0.42,0.39,0.22,0.39,0.39,0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,c,,,,,,,,,
,Neither equipped nor unequipped (3.0),100,100,38,18,74,66,55,45,0,40,60,2,9,12,6,14,2,6,5,8,13,10,13,51,49,68,11,13,7,1,32,57,41,98,2,13,33,51
,,0.23,0.23,0.23,0.2,0.22,0.25,0.24,0.23,0,0.2,0.26,0.22,0.29,0.35,0.38,0.38,0.08,0.15,0.21,0.27,0.25,0.25,0.14,0.22,0.26,0.21,0.43,0.35,0.18,0.25,0.3,0.25,0.21,0.23,0.38,0.14,0.24,0.27
,,,,,,,,,,,,,,,gl,,gl,,,,,,,,,,,,,,,,,,,,,,a
,Somewhat unequipped (2.0),45,45,14,3,36,21,28,17,0,24,21,0,2,5,2,6,2,7,2,3,9,3,4,30,15,32,4,8,1,0,13,21,23,44,1,10,12,23
,,0.11,0.11,0.08,0.03,0.11,0.08,0.12,0.09,0,0.12,0.09,0,0.07,0.15,0.12,0.15,0.08,0.18,0.08,0.1,0.18,0.08,0.05,0.13,0.08,0.1,0.16,0.21,0.03,0,0.12,0.09,0.12,0.1,0.21,0.11,0.09,0.12
,,,c,,,,,,,,,,,,,,l,,l,,,l,,,,,,,ad,,,,,,,,,,
,Not at all equipped (1.0),18,18,4,1,13,12,14,5,0,3,15,2,2,0,1,2,2,1,1,2,3,0,3,11,8,12,0,2,4,1,6,15,3,18,0,0,8,10
,,0.04,0.04,0.02,0.01,0.04,0.05,0.06,0.02,0,0.02,0.07,0.22,0.06,0,0.06,0.05,0.08,0.03,0.04,0.06,0.05,0,0.03,0.04,0.04,0.04,0,0.05,0.09,0.25,0.06,0.07,0.02,0.04,0,0,0.06,0.05
,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,b,,,,,a,a
,Don't know,8,8,4,3,5,6,5,3,0,1,7,0,1,3,0,0,0,1,0,2,0,0,1,2,6,5,0,2,1,0,3,7,1,8,0,1,3,2
,,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0,0.01,0.03,0,0.03,0.08,0,0,0,0.02,0,0.06,0,0,0.01,0.01,0.03,0.01,0,0.05,0.02,0,0.03,0.03,0.01,0.02,0,0.01,0.02,0.01
,,,,,,,,,,,,,,,j,,,,,,,,,,,,,,,,,,,,,,,,
,NET: Equipped,256,256,107,63,202,160,133,123,0,129,126,6,16,15,7,15,18,25,17,14,26,27,69,143,113,204,10,13,27,2,51,126,128,254,2,69,81,104
,,0.6,0.6,0.64,0.72,0.61,0.6,0.57,0.64,0,0.65,0.55,0.56,0.55,0.42,0.44,0.41,0.76,0.62,0.67,0.5,0.52,0.68,0.77,0.61,0.59,0.64,0.4,0.34,0.68,0.5,0.48,0.56,0.65,0.6,0.41,0.74,0.59,0.55
,,,,,a,,,,,,b,,,,,,,,,,,,ce,bceij,,,cf,,,cf,,,,,,,bc,,
,NET: Unequipped,63,63,18,4,49,33,41,22,0,27,36,2,4,5,3,8,4,8,3,5,12,3,7,40,23,44,4,10,5,1,20,36,26,62,1,10,20,33
,,0.15,0.15,0.11,0.04,0.15,0.12,0.18,0.11,0,0.14,0.16,0.22,0.13,0.15,0.18,0.2,0.16,0.21,0.12,0.17,0.23,0.08,0.08,0.17,0.12,0.14,0.16,0.26,0.12,0.25,0.19,0.16,0.13,0.15,0.21,0.11,0.15,0.17
,,,c,,,,,,,,,,,,,,l,,l,,,l,,,,,,,a,,,,,,,,,,
,Mean score,3.63,3.63,3.78,4.02,3.65,3.67,3.54,3.73,0,3.75,3.51,3.23,3.53,3.45,3.39,3.21,3.88,3.58,3.71,3.51,3.37,3.82,4,3.57,3.69,3.71,3.29,3.14,3.71,3,3.38,3.53,3.74,3.63,3.41,3.99,3.59,3.47
,,,,,a,,,,,,b,,,,,,,,,,,,ej,bcegj,,,cf,,,c,,,,a,,,bc,,
,Base for stats,419,419,162,84,324,259,230,190,0,197,221,10,29,33,15,37,24,39,26,27,50,40,89,234,186,315,25,36,39,4,103,219,196,414,5,93,134,188
,Standard Deviation,1.066,1.066,0.995,0.878,1.059,1.061,1.119,0.991,0,1.014,1.099,1.382,1.064,0.94,1.136,0.95,1.237,1.083,1.037,1.172,1.103,0.873,0.987,1.064,1.067,1.054,0.798,1.06,1.154,1.432,1.076,1.113,1.002,1.066,1.148,0.972,1.092,1.061
,Error variance,*,*,0.01,0.01,*,*,0.01,0.01,0,0.01,0.01,0.21,0.04,0.03,0.08,0.02,0.06,0.03,0.04,0.05,0.02,0.02,0.01,*,0.01,*,0.03,0.03,0.03,0.51,0.01,0.01,0.01,*,0.26,0.01,0.01,0.01
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
