Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,7,291,126,164,26,48,45,30,59,82,74,75,141,88,203,59,99,64,32,37,158,133,181,110,259,6,16,8,0,166,124,71,59,255,33,186,100,209,81,108,48,41,19,131,164,121,168,109
,,0.03,0.03,0.04,0.02,0.03,0.03,0.02,0.04,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.02,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.02,0.03,0,0.03,0.04,0.04,0.04,0.03,0.05,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.01,0.04,0.03,0.04,0.03,0.03
,,,,,,d,,,adgh,adgh,,,adgh,,,,,,,ad,,,,,,,,,,,a,a,,,a,,,,,d,acd,,,acd,,,,
,8,335,168,166,48,59,45,52,51,79,107,98,131,121,214,74,107,70,54,30,182,154,199,134,280,6,30,11,9,229,102,57,55,307,23,200,124,253,79,153,54,53,45,128,199,128,183,136
,,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.04,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04
,9,353,168,184,43,39,50,59,73,89,82,109,161,109,243,81,118,65,37,52,199,154,202,150,322,7,11,10,3,215,136,79,62,315,32,207,136,246,105,139,37,68,34,158,188,151,187,155
,,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.05,0.04,0.03,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.03,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.05,0.04,0.04,0.04,0.04
,,,,,,,,b,bcgh,bg,,b,bcg,,,,,,,abcdfg,d,,,,c,c,,,,,,,,,,,,,,,,,,abd,,a,,
,10,371,158,213,37,66,52,60,43,114,103,112,157,123,249,87,130,69,50,36,217,154,216,152,336,7,18,7,0,214,154,90,74,337,29,202,158,270,91,163,59,63,41,148,227,136,192,162
,,0.04,0.04,0.05,0.03,0.04,0.04,0.04,0.03,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0,0.04,0.05,0.05,0.05,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04
,,,,a,,e,,,,acegh,,,e,,,,,,,,,,,,d,,,,,,a,a,,,,,a,,,,,,,,,,,
,11,442,201,238,46,74,52,63,79,127,121,115,206,148,294,111,159,74,69,30,270,172,255,186,386,8,31,10,6,277,163,91,86,406,30,245,180,299,136,194,62,70,62,184,253,170,252,175
,,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.06,0.06,0.05,0.04,0.06,0.05,0.05,0.06,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.03,0.04,0.05,0.05,0.05,0.06,0.05,0.04,0.04,0.06,0.05,0.06,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05
,,,,,,,,,ch,acdgh,,,acdgh,,,ceg,,,,,ceg,,,,,,,,,,,,,,,,a,,a,,,,,ac,,,,
,12,308,117,190,48,59,36,42,57,66,107,78,123,78,229,72,102,72,37,24,175,133,172,136,270,6,19,6,6,185,116,69,61,260,38,173,122,205,102,134,42,59,33,129,162,131,213,89
,,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.02,0.04,0.03,0.04,0.04,0.04,0.03,0.05,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.04,0.02
,,,,a,ch,ch,,,ch,,ch,,ch,,a,,,,,,,,,,,,,,,,,,,,a,,,,a,,,,,ad,,a,b,
,NET: Rank 1,442,190,250,65,77,83,74,62,82,142,157,144,164,279,87,157,83,62,53,244,198,254,184,385,6,31,14,4,267,169,92,90,398,40,310,129,339,98,250,78,120,52,125,281,151,271,159
,,0.05,0.04,0.05,0.06,0.05,0.06,0.05,0.04,0.04,0.05,0.05,0.04,0.05,0.05,0.04,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.02,0.05,0.05,0.05,0.06,0.05,0.06,0.06,0.04,0.05,0.04,0.06,0.06,0.07,0.04,0.04,0.05,0.04,0.05,0.04
,,,,a,,,fi,,,,i,fi,,,,,,,,a,,,,,,,,,,,,,,,,b,,b,,de,e,de,,,,,b,
,NET: Rank 1-3,1239,553,681,164,202,219,246,179,229,365,465,409,465,774,245,397,255,193,149,643,596,730,493,1076,20,95,30,14,734,485,268,263,1115,106,808,396,941,277,648,185,298,165,417,737,464,719,484
,,0.14,0.13,0.15,0.14,0.14,0.15,0.17,0.13,0.11,0.14,0.16,0.12,0.15,0.13,0.12,0.13,0.14,0.14,0.18,0.13,0.15,0.14,0.13,0.14,0.12,0.13,0.1,0.09,0.13,0.15,0.15,0.17,0.14,0.15,0.15,0.13,0.15,0.12,0.15,0.13,0.17,0.13,0.12,0.14,0.14,0.14,0.13
,,,,a,,,efi,abefgi,,,fi,befgi,,b,,,,,,abcdfg,,af,,,d,,,,,,a,a,a,,,b,,b,,e,,abde,,,,,,
,NET: Rank 1-5,1914,825,1080,268,319,336,374,274,343,587,711,617,730,1184,395,610,382,318,209,1005,909,1109,786,1632,34,153,56,34,1166,722,402,385,1733,151,1224,628,1436,449,999,292,435,271,662,1139,710,1124,734
,,0.21,0.19,0.23,0.23,0.21,0.24,0.26,0.2,0.17,0.22,0.25,0.18,0.24,0.2,0.2,0.21,0.21,0.23,0.25,0.2,0.23,0.22,0.21,0.21,0.2,0.21,0.18,0.21,0.2,0.23,0.23,0.25,0.21,0.21,0.22,0.2,0.22,0.19,0.22,0.21,0.24,0.21,0.2,0.22,0.21,0.22,0.2
,,,,a,efi,fi,efi,befgi,f,,efi,befgi,,b,,,,,af,abcf,,abf,,,,,,,,,a,a,a,,,b,,b,,e,,bde,,,,,b,
,NET: Rank 1-12,4335,1916,2400,552,721,675,719,698,971,1273,1394,1669,1535,2801,932,1429,857,652,465,2360,1975,2526,1778,3767,78,297,115,65,2633,1649,940,850,3892,373,2610,1585,3129,1150,2038,640,841,556,1673,2508,1683,2477,1708
,,0.48,0.44,0.52,0.47,0.48,0.47,0.5,0.5,0.48,0.48,0.49,0.49,0.5,0.48,0.46,0.48,0.47,0.48,0.56,0.48,0.49,0.49,0.47,0.5,0.46,0.42,0.38,0.41,0.46,0.53,0.53,0.55,0.48,0.53,0.47,0.51,0.48,0.48,0.46,0.46,0.47,0.44,0.5,0.48,0.5,0.5,0.47
,,,,a,,,,,,,,,,,,,,,,abcdfg,,a,b,,cd,d,,,,,a,a,a,,a,,a,,,,,d,,abd,,a,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
