Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,Don't know,5,3,5,2,2,5,3,2,0,1,4,0,0,1,0,1,0,2,1,0,0,0,0,1,4,3,0,1,1,0,2,4,1,5,0,0,1,3
,,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0,0.01,0.02,0,0,0.03,0,0.03,0,0.04,0.04,0,0,0,0,*%,0.02,0.01,0,0.04,0.04,0,0.03,0.02,0.01,0.01,0,0,0.01,0.01
,NET: Equipped,201,71,201,86,164,141,60,140,1,118,83,5,12,29,9,17,6,19,12,12,17,19,45,112,89,169,5,12,15,0,32,84,114,198,3,33,60,107
,,0.53,0.51,0.53,0.59,0.56,0.52,0.53,0.53,1,0.6,0.46,0.37,0.47,0.68,0.7,0.57,0.33,0.41,0.43,0.53,0.38,0.62,0.67,0.54,0.52,0.53,0.33,0.55,0.61,0,0.52,0.46,0.59,0.53,0.62,0.75,0.54,0.49
,,,,,,,,,,,b,,,,gj,,,,,,,,j,gj,,,,,,,,,,a,,,bc,,
,NET: Unequipped,78,27,78,28,55,58,22,56,0,36,42,6,6,5,2,7,2,10,4,5,12,5,14,43,35,69,4,4,1,0,9,40,36,76,2,8,27,43
,,0.21,0.19,0.21,0.19,0.19,0.21,0.2,0.21,0,0.18,0.23,0.46,0.23,0.12,0.16,0.25,0.11,0.21,0.15,0.21,0.27,0.17,0.21,0.21,0.2,0.22,0.27,0.18,0.04,0,0.15,0.22,0.19,0.2,0.38,0.19,0.24,0.2
,Mean score,3.47,3.51,3.47,3.57,3.53,3.45,3.51,3.45,4,3.62,3.31,2.72,3.37,3.81,3.62,3.59,3.45,3.19,3.41,3.45,3.09,3.71,3.72,3.45,3.5,3.45,3.19,3.52,3.8,0,3.55,3.34,3.6,3.48,2.85,3.94,3.41,3.4
,,,,,,,,,,,b,,,,gj,,j,,,,,,gj,gj,,,,,,,,,,a,,,bc,,
,Base for stats,375,138,375,144,292,267,110,263,1,197,177,13,26,41,13,29,17,45,27,22,44,30,67,208,167,315,15,21,24,0,60,179,191,370,5,44,110,216
,Standard Deviation,1.114,1.074,1.114,1.099,1.098,1.095,1.131,1.111,0,1.1,1.114,1.19,1.099,1.149,0.879,1.144,0.985,1.048,1.149,0.991,0.987,1.058,1.203,1.101,1.134,1.135,1.021,1.127,0.834,0,1.004,1.091,1.109,1.107,1.633,1.165,1.189,1.052
,Error variance,*,0.01,*,0.01,*,*,0.01,*,0,0.01,0.01,0.13,0.05,0.03,0.06,0.04,0.05,0.02,0.05,0.04,0.02,0.04,0.02,0.01,0.01,*,0.07,0.06,0.03,0,0.02,0.01,0.01,*,0.53,0.03,0.01,0.01
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
