Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.49,0.43,0.49,0.49,0.5,0.5,0.43,0.51,1,0.5,0.48,0.54,0.53,0.5,0.43,0.44,0.65,0.5,0.44,0.59,0.52,0.47,0.41,0.52,0.45,0.49,0.33,0.57,0.48,0.54,0.47,0.49,0.5,0.5,0.28,0.44,0.5,0.5
,Neither equipped nor unequipped (3.0),67,24,67,30,51,47,23,44,0,28,40,0,8,6,3,3,2,5,9,5,7,9,12,38,30,61,4,3,0,0,7,36,28,64,4,6,17,43
,,0.15,0.15,0.15,0.17,0.14,0.14,0.18,0.14,0,0.13,0.17,0,0.2,0.12,0.15,0.07,0.12,0.13,0.24,0.13,0.13,0.2,0.17,0.14,0.15,0.16,0.2,0.14,0,0,0.09,0.15,0.13,0.14,0.34,0.12,0.14,0.16
,,,,,,,,,,,,,,,,,,,,e,,,,,,,d,,,,,,,,,,,,
,Somewhat unequipped (2.0),65,30,65,19,47,47,19,45,0,27,38,3,5,8,2,8,1,5,3,3,9,6,11,31,33,55,5,2,2,1,10,37,23,60,4,7,13,44
,,0.14,0.19,0.14,0.11,0.13,0.14,0.15,0.14,0,0.12,0.16,0.23,0.13,0.17,0.11,0.21,0.05,0.12,0.09,0.08,0.17,0.13,0.16,0.12,0.17,0.14,0.26,0.1,0.06,0.46,0.14,0.16,0.11,0.14,0.38,0.14,0.1,0.16
,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Not at all equipped (1.0),10,5,10,2,7,5,1,9,0,5,5,1,1,0,0,2,0,4,0,0,0,1,1,5,5,7,1,0,2,0,3,5,5,10,0,2,5,2
,,0.02,0.03,0.02,0.01,0.02,0.02,0.01,0.03,0,0.03,0.02,0.08,0.03,0,0,0.05,0,0.1,0,0,0,0.02,0.02,0.02,0.03,0.02,0.05,0,0.06,0,0.04,0.02,0.03,0.02,0,0.04,0.04,0.01
,,,,,,,,,,,,,,,,,,,cjl,,,,,,,,,,,,,,,,,,c,c,
,Don't know,4,2,4,1,3,2,4,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,1,2,2,2,0,2,0,0,2,4,0,4,0,0,2,2
,,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0,0,0,0.02,0,0,0,0,0.02,0,0.02,0,0,0,0.02,0.01,0.01,0.01,*%,0,0.09,0,0,0.03,0.02,0,0.01,0,0,0.02,0.01
,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NET: Equipped,309,102,309,121,243,226,82,226,1,156,152,10,24,35,14,27,14,26,25,28,35,29,44,184,125,258,9,14,27,1,51,153,153,306,3,36,87,182
,,0.68,0.62,0.68,0.7,0.69,0.69,0.63,0.7,1,0.72,0.64,0.69,0.64,0.71,0.74,0.66,0.83,0.63,0.68,0.78,0.69,0.62,0.64,0.71,0.64,0.67,0.48,0.67,0.87,0.54,0.71,0.65,0.73,0.69,0.28,0.7,0.7,0.67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,
,NET: Unequipped,75,35,75,21,54,52,20,54,0,32,43,5,6,8,2,10,1,9,3,3,9,7,12,36,38,62,6,2,4,1,13,42,29,70,4,9,18,46
,,0.16,0.22,0.16,0.12,0.15,0.16,0.16,0.17,0,0.15,0.18,0.31,0.16,0.17,0.11,0.25,0.05,0.22,0.09,0.08,0.17,0.15,0.18,0.14,0.2,0.16,0.31,0.1,0.13,0.46,0.17,0.18,0.14,0.16,0.38,0.18,0.14,0.17
,,,c,,,,,,,,,,,,,,i,,,,,,,,,,,,,,,,,,,,,,
,Mean score,3.69,3.58,3.69,3.78,3.72,3.72,3.69,3.69,4,3.77,3.61,3.45,3.56,3.75,3.95,3.58,3.96,3.46,3.83,3.9,3.7,3.6,3.68,3.75,3.61,3.68,3.28,3.75,4.08,3.08,3.75,3.63,3.79,3.71,2.9,3.74,3.73,3.67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,
,Base for stats,451,162,451,171,347,326,126,324,1,216,234,15,37,49,19,40,17,39,37,35,50,45,68,258,193,381,19,19,31,2,71,231,209,440,11,52,122,271
,Standard Deviation,1.009,1.101,1.009,0.95,0.993,0.991,0.992,1.018,0,1.014,1.002,1.263,0.945,0.977,0.972,1.191,0.739,1.181,0.9,0.813,0.964,0.986,1.055,0.967,1.06,0.992,1.187,0.81,1.119,1.405,1.102,1.005,1.001,1.006,0.846,1.128,1.03,0.969
,Error variance,*,0.01,*,0.01,*,*,0.01,*,0,0.01,*,0.12,0.02,0.02,0.05,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,*,0.01,*,0.07,0.03,0.04,0.99,0.02,*,0.01,*,0.07,0.03,0.01,*
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
