Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,Don't know,3,3,2,3,2,2,2,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,2,1,2,0,0,1,0,1,3,0,3,0,1,2,0
,,0.01,0.05,0.02,0.01,0.01,0.01,0.05,*%,0,0,0.02,0,0,0,0,0,0,0.07,0.03,0,0,0,0,0.01,0.01,0.01,0,0,0.09,0,0.02,0.02,0,0.01,0,0.03,0.02,0
,,,c,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,
,NET: Equipped,203,36,89,203,146,148,28,173,2,103,101,5,16,35,9,22,7,16,25,10,22,11,26,117,86,173,6,15,9,0,30,100,100,200,3,25,66,111
,,0.62,0.62,0.69,0.62,0.64,0.62,0.75,0.61,0.51,0.63,0.62,0.5,0.59,0.72,0.56,0.73,0.46,0.62,0.74,0.43,0.64,0.48,0.64,0.65,0.59,0.62,0.55,0.63,0.74,0,0.63,0.62,0.64,0.63,0.36,0.64,0.59,0.64
,NET: Unequipped,49,6,20,49,28,36,2,47,1,25,24,2,5,8,2,4,1,4,4,4,5,6,4,24,25,41,4,4,0,0,8,24,25,48,1,5,20,25
,,0.15,0.11,0.16,0.15,0.12,0.15,0.05,0.16,0.24,0.15,0.15,0.25,0.18,0.17,0.13,0.13,0.07,0.16,0.13,0.16,0.13,0.27,0.1,0.13,0.17,0.15,0.36,0.17,0,0,0.17,0.15,0.16,0.15,0.13,0.13,0.18,0.14
,Mean score,3.63,3.76,3.78,3.63,3.68,3.65,4.2,3.56,3.26,3.67,3.6,3,3.53,3.79,3.56,3.73,3.51,3.71,3.83,3.39,3.59,3.25,3.81,3.69,3.56,3.63,3.19,3.63,4.18,3,3.64,3.61,3.67,3.64,3.23,3.84,3.6,3.6
,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Base for stats,323,55,127,323,225,234,35,284,4,162,160,9,27,48,16,30,14,23,33,23,35,23,41,178,145,275,11,24,11,2,47,158,157,315,8,38,109,174
,Standard Deviation,1.02,0.983,1.036,1.02,0.989,1.016,0.905,1.015,0.942,1.057,0.965,1.298,0.94,1.074,1.084,0.969,1.067,1.131,1.023,0.921,1.011,0.916,0.959,1.014,1.027,1.021,1.266,0.971,0.753,*,1.034,0.975,1.077,1.026,0.706,1.1,1.105,0.95
,Error variance,*,0.02,0.01,*,*,*,0.02,*,0.22,0.01,0.01,0.21,0.03,0.02,0.07,0.03,0.08,0.05,0.03,0.04,0.03,0.04,0.02,0.01,0.01,*,0.15,0.04,0.05,*,0.02,0.01,0.01,*,0.06,0.03,0.01,0.01
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
