Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,Somewhat equipped (4.0),76,17,34,76,48,55,9,65,1,43,33,2,7,7,6,6,2,6,7,6,10,2,16,45,31,63,3,4,4,1,11,32,40,72,4,11,25,39
,,0.37,0.33,0.34,0.37,0.32,0.37,0.33,0.38,0.35,0.36,0.38,0.5,0.54,0.25,0.55,0.38,0.18,0.42,0.35,0.4,0.44,0.21,0.36,0.37,0.36,0.37,0.32,0.29,0.45,1,0.34,0.37,0.35,0.36,0.81,0.34,0.36,0.39
,Neither equipped nor unequipped (3.0),49,11,22,49,34,36,5,44,0,22,26,1,3,4,2,6,5,3,6,5,8,2,5,28,21,37,4,5,2,0,11,26,22,48,1,4,19,25
,,0.24,0.21,0.22,0.24,0.23,0.24,0.16,0.25,0,0.19,0.3,0.25,0.22,0.14,0.18,0.39,0.46,0.22,0.29,0.32,0.34,0.24,0.11,0.23,0.25,0.22,0.44,0.36,0.22,0,0.34,0.3,0.19,0.24,0.19,0.12,0.27,0.25
,Somewhat unequipped (2.0),22,7,11,22,18,18,1,20,1,14,8,0,1,7,1,2,2,0,1,2,3,2,1,14,8,20,0,2,0,0,2,8,14,22,0,4,5,13
,,0.11,0.14,0.11,0.11,0.12,0.12,0.03,0.12,0.32,0.12,0.1,0,0.08,0.25,0.09,0.12,0.18,0,0.06,0.14,0.13,0.22,0.02,0.12,0.1,0.12,0,0.14,0,0,0.06,0.1,0.12,0.11,0,0.12,0.07,0.13
,Not at all equipped (1.0),6,1,4,6,5,3,1,5,0,2,4,0,0,0,0,0,0,0,0,0,0,2,4,6,0,3,0,2,1,0,3,4,2,6,0,1,3,2
,,0.03,0.02,0.04,0.03,0.03,0.02,0.03,0.03,0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0.22,0.09,0.05,0,0.02,0,0.13,0.12,0,0.09,0.04,0.02,0.03,0,0.03,0.04,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,a,,,,,,,
,Don't know,4,1,1,4,3,2,1,3,0,1,3,0,0,0,0,0,0,2,1,0,0,0,1,1,3,4,0,0,0,0,0,3,1,4,0,0,1,2
,,0.02,0.02,0.01,0.02,0.02,0.01,0.03,0.02,0,0.01,0.03,0,0,0,0,0,0,0.14,0.06,0,0,0,0.02,0.01,0.03,0.02,0,0,0,0,0,0.03,0.01,0.02,0,0,0.01,0.02
,NET: Equipped,124,32,63,124,89,90,21,101,2,79,45,3,9,18,8,8,4,9,11,8,12,3,32,72,52,107,5,5,6,1,16,45,75,120,4,24,43,58
,,0.61,0.61,0.62,0.61,0.59,0.6,0.74,0.58,0.68,0.67,0.52,0.75,0.7,0.61,0.73,0.5,0.36,0.64,0.59,0.54,0.53,0.31,0.75,0.6,0.62,0.62,0.56,0.36,0.67,1,0.5,0.53,0.66,0.6,0.81,0.73,0.6,0.58
,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NET: Unequipped,28,8,15,28,23,21,2,25,1,16,12,0,1,7,1,2,2,0,1,2,3,4,5,20,8,23,0,4,1,0,5,12,16,28,0,5,8,15
,,0.14,0.16,0.15,0.14,0.16,0.14,0.07,0.15,0.32,0.14,0.14,0,0.08,0.25,0.09,0.12,0.18,0,0.06,0.14,0.13,0.45,0.11,0.16,0.1,0.14,0,0.28,0.12,0,0.15,0.14,0.14,0.14,0,0.16,0.12,0.15
,Mean score,3.69,3.73,3.72,3.69,3.69,3.68,4.09,3.63,3.68,3.83,3.5,4.01,3.78,3.72,3.81,3.5,3.35,4,3.81,3.54,3.49,2.75,3.96,3.61,3.8,3.74,3.79,3.03,3.66,4,3.42,3.51,3.82,3.69,3.81,3.92,3.7,3.62
,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,a,,,,,
,Base for stats,201,51,100,201,146,147,27,171,3,118,83,5,13,29,11,16,10,12,18,14,22,9,42,119,82,168,9,14,9,1,32,83,113,196,5,33,70,97
,Standard Deviation,1.049,1.096,1.115,1.049,1.107,1.03,1.033,1.037,1.485,1.057,1.011,0.798,0.844,1.216,0.878,0.879,1.018,0.747,0.91,0.929,0.85,1.375,1.213,1.109,0.949,1.031,0.844,1.162,1.24,0,1.13,1.026,1.071,1.06,0.434,1.152,1.06,1.007
,Error variance,0.01,0.02,0.01,0.01,0.01,0.01,0.04,0.01,0.74,0.01,0.01,0.16,0.05,0.05,0.07,0.05,0.09,0.05,0.05,0.06,0.03,0.21,0.04,0.01,0.01,0.01,0.08,0.1,0.17,0,0.04,0.01,0.01,0.01,0.04,0.04,0.02,0.01
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
