Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,a,,,,abcegi,,abg,,abcg,abg,,,eg,eg,,,,eg,,,,cd,c,,,,,,,,,,,a,,a,b,,ab,b,ab,,a,,
,Strongly disagree,1214,540,662,163,234,235,205,184,193,397,440,377,538,676,206,400,265,179,164,606,608,711,497,1085,28,63,25,9,613,580,382,301,1081,115,532,649,725,473,518,120,221,176,552,469,704,698,471
,,0.14,0.13,0.14,0.14,0.16,0.16,0.14,0.13,0.09,0.15,0.15,0.11,0.17,0.12,0.1,0.13,0.15,0.13,0.2,0.12,0.15,0.14,0.13,0.14,0.16,0.09,0.08,0.05,0.11,0.18,0.22,0.19,0.13,0.16,0.1,0.21,0.11,0.2,0.12,0.09,0.12,0.14,0.16,0.09,0.21,0.14,0.13
,,,,a,fi,efi,efi,fi,fi,,fi,efi,,b,,,a,af,a,abcdfg,a,af,,,cd,cde,,,,,a,ab,a,,a,,a,,a,b,,b,ab,abcd,,a,,
,Don't know,1061,509,546,48,88,123,186,221,395,136,309,616,300,761,233,369,170,165,124,602,459,679,370,967,9,62,15,0,733,314,160,175,980,55,448,513,539,476,257,94,99,64,623,437,483,420,523
,,0.12,0.12,0.12,0.04,0.06,0.09,0.13,0.16,0.19,0.05,0.11,0.18,0.1,0.13,0.12,0.12,0.09,0.12,0.15,0.12,0.11,0.13,0.1,0.13,0.05,0.09,0.05,0,0.13,0.1,0.09,0.11,0.12,0.08,0.08,0.16,0.08,0.2,0.06,0.07,0.06,0.05,0.18,0.08,0.14,0.08,0.14
,,,,,,a,abg,abcgh,abcdgh,abcdegh,,abcg,abcdgh,,a,c,c,,c,acfg,c,c,b,,bcde,,de,,,bc,,,c,b,,,a,,a,,,,,abcd,,a,,a
,NET: Agree,1984,1050,927,455,497,343,226,193,271,951,569,463,741,1243,536,633,384,297,133,1169,815,966,995,1410,57,297,131,76,1314,638,375,244,1748,170,1620,332,1778,190,1449,572,530,347,394,1650,306,1323,628
,,0.22,0.24,0.2,0.39,0.33,0.24,0.16,0.14,0.13,0.36,0.2,0.13,0.24,0.21,0.27,0.21,0.21,0.22,0.16,0.24,0.2,0.19,0.26,0.19,0.34,0.42,0.43,0.48,0.23,0.2,0.21,0.16,0.22,0.24,0.29,0.11,0.27,0.08,0.33,0.41,0.3,0.27,0.12,0.31,0.09,0.26,0.17
,,,b,,bcdefhi,cdefhi,defhi,,,,cdefhi,defi,,b,,bcdefg,e,e,e,,beg,e,,a,,a,ab,ab,a,bd,d,d,,,,b,,b,,cde,acde,e,e,,b,,b,
,NET: Disagree,3552,1612,1912,425,585,596,648,541,757,1010,1244,1298,1321,2232,750,1208,731,513,350,1958,1594,2031,1502,3175,66,181,81,38,2102,1408,845,721,3189,313,1878,1562,2355,1161,1613,399,703,511,1483,1717,1751,1992,1441
,,0.4,0.37,0.41,0.36,0.39,0.42,0.45,0.39,0.37,0.38,0.43,0.38,0.43,0.38,0.37,0.41,0.4,0.38,0.42,0.39,0.4,0.4,0.4,0.42,0.4,0.25,0.27,0.24,0.37,0.45,0.48,0.47,0.39,0.44,0.34,0.5,0.36,0.49,0.36,0.28,0.39,0.4,0.44,0.33,0.52,0.4,0.4
,,,,a,,,afgi,abefgi,,,,abefgi,,b,,,a,,,a,,,,,cde,cde,,,,,a,a,a,,a,,a,,a,b,,ab,ab,abcd,,a,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
