Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.19,0.18,0.2,0.26,0.23,0.2,0.18,0.18,0.12,0.24,0.19,0.15,0.21,0.18,0.19,0.18,0.2,0.18,0.22,0.18,0.2,0.17,0.22,0.17,0.33,0.29,0.32,0.31,0.17,0.22,0.24,0.22,0.18,0.25,0.21,0.17,0.21,0.13,0.24,0.29,0.21,0.24,0.14,0.22,0.15,0.28,0.08
,,,,a,cdefhi,cdefhi,fi,fi,fi,,cdefhi,fi,f,b,,,,,,bf,,,,a,,a,a,a,a,,a,a,a,,a,b,,b,,ce,acde,e,e,,b,,b,
,A little,3166,1421,1723,411,547,555,497,477,679,958,1052,1156,1034,2132,779,1094,581,471,241,1873,1293,1719,1424,2670,56,262,117,53,2030,1091,608,522,2830,269,2063,1002,2413,713,1707,498,697,512,1044,1970,1107,2159,918
,,0.35,0.33,0.37,0.35,0.37,0.39,0.34,0.34,0.33,0.36,0.37,0.34,0.33,0.36,0.39,0.37,0.32,0.34,0.29,0.38,0.32,0.34,0.38,0.35,0.33,0.37,0.38,0.33,0.35,0.35,0.34,0.34,0.35,0.38,0.37,0.32,0.37,0.3,0.38,0.35,0.39,0.4,0.31,0.37,0.33,0.43,0.25
,,,,a,,fi,adefi,,,,,fi,,,a,cdeg,ceg,,e,,cdeg,,,a,,,,,,,,,,,,b,,b,,e,e,be,be,,b,,b,
,Not a lot,1896,934,956,256,285,281,335,283,456,541,616,738,626,1270,412,610,386,307,181,1022,874,1134,752,1643,33,135,45,35,1260,620,333,304,1751,110,1152,667,1343,527,878,271,374,233,750,1054,783,825,991
,,0.21,0.22,0.21,0.22,0.19,0.2,0.23,0.2,0.22,0.2,0.21,0.21,0.2,0.22,0.21,0.21,0.21,0.22,0.22,0.21,0.22,0.22,0.2,0.22,0.2,0.19,0.15,0.22,0.22,0.2,0.19,0.2,0.22,0.15,0.21,0.21,0.21,0.22,0.2,0.19,0.21,0.18,0.22,0.2,0.23,0.17,0.27
,,,,,,,,bceg,,b,,,,,,,,,,,,,b,,d,,,,,bc,,,,b,,,,,,,,,,abd,,a,,a
,No influence at all,1821,1040,774,148,244,241,287,321,580,392,529,901,627,1194,375,591,420,275,160,966,855,1156,648,1669,19,81,35,16,1223,576,316,293,1679,117,984,750,1097,699,664,196,288,180,942,907,828,454,1280
,,0.2,0.24,0.17,0.13,0.16,0.17,0.2,0.23,0.28,0.15,0.18,0.26,0.2,0.2,0.19,0.2,0.23,0.2,0.19,0.19,0.21,0.23,0.17,0.22,0.11,0.11,0.11,0.1,0.21,0.18,0.18,0.19,0.21,0.16,0.18,0.24,0.17,0.29,0.15,0.14,0.16,0.14,0.28,0.17,0.25,0.09,0.35
,,,b,,,a,ag,abcg,abcdgh,abcdegh,,ag,abcdegh,,,,,abef,,,,af,b,,bcde,,,,,bcd,,,,b,,,a,,a,,,,,abcd,,a,,a
,Not applicable,161,79,82,26,27,16,22,31,38,53,39,70,62,99,29,58,25,23,26,88,73,102,54,142,2,11,6,0,76,81,47,40,137,16,77,67,103,53,70,24,24,23,66,86,64,66,72
,,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0,0.01,0.03,0.03,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02
,,,,,c,,,,ch,,c,,ch,,,,,,,acfg,,,b,,,,,,,,a,a,a,,,,a,,a,,,,,,,,,a
,Don't know,237,85,151,28,41,48,45,38,38,68,93,76,92,145,28,83,39,45,42,111,127,159,73,197,4,21,5,6,152,80,47,41,210,21,103,110,136,81,52,9,23,21,115,91,93,117,70
,,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.01,0.03,0.02,0.03,0.05,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.02,0.03,0.01,0.01,0.01,0.02,0.03,0.02,0.03,0.02,0.02
,,,,a,,,fi,f,,,,fi,,,,,a,,af,abcfg,a,acf,b,,,,,,,,,,,,,,a,,a,,,b,b,abcd,,a,,
,NET: A lot/little,4861,2177,2650,717,891,840,757,726,930,1608,1597,1656,1691,3170,1161,1620,942,717,421,2781,2080,2575,2248,3946,111,466,213,103,3016,1781,1032,868,4306,446,3202,1522,3787,1019,2794,905,1073,816,1500,3141,1598,3533,1211
,,0.54,0.5,0.57,0.61,0.6,0.59,0.52,0.52,0.46,0.6,0.56,0.48,0.55,0.54,0.58,0.55,0.52,0.52,0.51,0.56,0.52,0.5,0.6,0.52,0.66,0.65,0.7,0.64,0.53,0.57,0.58,0.56,0.53,0.63,0.58,0.49,0.59,0.43,0.63,0.64,0.6,0.64,0.44,0.59,0.47,0.71,0.33
,,,,a,defhi,defhi,defhi,fi,fi,,defhi,defi,,,,bcdeg,g,,,,cdeg,,,a,,a,a,a,,,a,a,a,,a,b,,b,,e,ce,e,ce,,b,,b,
,NET: Not a lot/at all,3716,1974,1730,404,529,522,623,603,1036,932,1145,1639,1252,2464,787,1201,806,582,341,1988,1728,2290,1400,3312,52,215,80,51,2482,1196,649,597,3430,227,2136,1418,2440,1226,1542,467,662,413,1692,1961,1611,1279,2271
,,0.41,0.46,0.38,0.34,0.36,0.37,0.43,0.43,0.51,0.35,0.4,0.48,0.4,0.42,0.39,0.41,0.44,0.43,0.41,0.4,0.43,0.45,0.37,0.44,0.31,0.3,0.26,0.32,0.43,0.38,0.37,0.39,0.42,0.32,0.39,0.45,0.38,0.52,0.35,0.33,0.37,0.32,0.5,0.37,0.48,0.26,0.63
,,,b,,,,,abcgh,abcgh,abcdegh,,abcg,abcdegh,,,,,abf,,,,abf,b,,bcd,,,,,bcd,,,,b,,,a,,a,,,abd,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
