Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
,7,159,68,90,24,23,25,21,25,41,47,46,66,22,5,18,17,16,14,22,17,28,39,120,39,56,30,24,11,94,65,86,71,125,2,17,6,9,115,44,31,19,145,12,100,51,115,41,83,28,35,20,61,95,59,87,62
,,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.07,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03
,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,
,8,123,46,77,11,15,33,20,23,20,26,53,43,18,4,10,12,9,14,25,10,22,37,85,27,45,21,15,14,72,51,69,53,105,2,10,6,0,77,44,28,18,110,11,71,44,82,32,48,14,17,17,48,70,50,80,37
,,0.02,0.02,0.02,0.01,0.01,0.03,0.02,0.02,0.01,0.01,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01
,,,,a,,,abfgi,,g,,,bfg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,
,9,158,70,88,16,31,20,24,22,46,47,44,67,18,0,17,13,14,17,22,32,25,51,107,40,56,23,19,20,97,61,90,68,135,2,6,5,9,81,75,44,30,142,14,93,63,117,40,77,23,29,25,61,95,58,93,63
,,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0,0.03,0.02,0.03,0.03,0.02,0.05,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.04,0.03,0.02,0.03,0.03,0.03,0.02,0.01,0.02,0.07,0.02,0.03,0.04,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03
,,,,,,,,,,,,,,b,,b,b,b,b,b,abdfgi,b,,,,,,,c,,,,,c,,,,bcd,,a,a,,,,,,,,,,,,,,,,
,10,141,58,82,14,23,19,18,26,41,36,37,67,14,10,10,17,15,14,24,23,14,45,96,27,46,32,23,12,73,68,85,55,123,3,11,4,0,93,46,26,31,128,9,86,50,108,30,62,20,24,17,54,91,47,73,67
,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03
,,,,,,,,,,,,,h,,i,,,,,,ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,109,43,67,9,15,17,19,16,32,25,37,48,20,2,15,9,7,13,11,18,14,31,78,28,38,23,14,6,66,43,64,44,97,3,9,2,0,67,43,30,21,102,7,68,40,88,21,49,16,21,12,43,59,47,62,45
,,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.03,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,a,,,,,,,,,,g,,g,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,122,54,67,9,21,16,12,22,42,30,28,64,16,7,8,15,9,12,14,17,23,48,74,25,48,23,13,13,72,50,63,58,105,3,9,4,0,77,40,14,29,108,9,78,42,88,33,59,28,22,9,47,78,34,75,44
,,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.03,0.02,0.01,0.03,0.02,0.03,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.01,0.02,0.02
,,,,,,,,,dh,acdgh,,,acdgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,d,,,d,b,,,
,13,128,55,71,11,20,21,20,23,33,31,41,56,20,4,17,13,11,15,21,18,9,41,86,34,40,18,16,21,74,54,76,52,112,3,6,4,3,74,53,31,33,114,11,81,45,102,26,58,20,16,22,49,82,42,74,49
,,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,i,,i,,,i,i,i,,,,,,,,bcdfg,,,,,,,,,,,,,a,,,,,,,,,,c,,,,,
,14,117,54,62,14,16,20,13,20,33,30,34,53,16,7,8,11,14,16,17,14,14,33,83,33,34,20,22,8,67,50,67,49,99,1,11,5,0,74,42,18,25,108,8,80,35,95,21,56,19,22,15,51,79,34,70,43
,,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,b,,,
,15,116,50,65,17,18,18,12,20,31,35,29,51,19,13,16,6,8,15,23,6,10,35,81,25,52,28,7,3,77,39,58,58,100,2,7,6,0,74,38,22,16,107,8,70,40,80,36,53,20,22,10,44,64,48,69,46
,,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.04,0.03,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.03,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.03,0,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,dhi,deghi,dhi,,,dhi,hi,,,,,,deg,de,,,deg,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,95,42,51,5,19,12,17,19,23,24,29,42,9,5,9,9,8,13,21,5,15,26,69,26,27,16,17,9,52,43,41,53,76,1,12,2,3,54,39,21,24,86,7,58,35,70,24,39,15,18,6,42,57,31,54,36
,,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,*%,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.01
,,,,,,a,,a,a,,,,a,,,,,,,h,,,,,,,,,,,,,a,,,,,,,,,a,,,,,,,,,,,d,,,,
,17,90,47,43,7,13,18,12,19,21,20,30,39,13,2,10,4,12,11,13,11,14,28,62,26,27,21,14,1,53,37,54,36,78,2,5,4,0,66,23,16,13,80,7,61,24,70,17,49,19,16,14,29,65,23,56,30
,,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01,*%,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01
,,,,,,,,,g,,,,,,,,,d,,,,,,,e,,e,,,e,,,,,,,,,,,,,,,,,,,,,,,,b,,,
,18,67,34,33,8,9,9,10,16,14,17,20,30,8,2,8,6,7,4,15,10,7,23,44,21,19,11,9,8,39,28,37,30,57,*,7,2,0,43,24,15,14,62,4,45,22,50,16,37,14,14,10,17,51,15,42,23
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,
,NET: Rank 1,541,280,260,94,80,86,81,83,118,173,167,201,80,23,47,61,39,42,94,52,103,234,307,114,174,109,89,56,288,253,330,199,433,17,56,24,9,366,163,80,92,490,36,290,229,347,190,236,70,93,73,231,265,261,268,249
,,0.09,0.09,0.08,0.11,0.08,0.09,0.08,0.09,0.08,0.09,0.08,0.09,0.1,0.08,0.08,0.09,0.07,0.07,0.09,0.07,0.11,0.11,0.08,0.08,0.08,0.09,0.1,0.1,0.08,0.09,0.09,0.08,0.08,0.13,0.1,0.1,0.07,0.09,0.08,0.07,0.09,0.09,0.07,0.08,0.1,0.08,0.11,0.08,0.07,0.08,0.08,0.1,0.07,0.11,0.08,0.1
,,,,,bcdfhi,,,,,,,,,f,,,,,,,,efh,b,,,,,,,,,b,,,a,,,,bc,,,,,,,a,,a,,,,,abc,,a,,a
,NET: Rank 1-3,1268,639,622,211,206,197,216,184,254,416,414,438,174,60,101,153,95,127,212,124,222,501,767,258,433,272,204,101,691,577,791,462,1039,37,116,52,22,824,423,230,218,1148,91,716,512,849,407,578,164,222,192,538,656,574,674,543
,,0.2,0.21,0.19,0.26,0.2,0.2,0.21,0.19,0.18,0.22,0.21,0.19,0.21,0.21,0.17,0.24,0.18,0.2,0.21,0.18,0.23,0.23,0.19,0.18,0.21,0.22,0.22,0.18,0.2,0.21,0.22,0.18,0.2,0.28,0.21,0.21,0.17,0.21,0.2,0.19,0.2,0.2,0.19,0.19,0.23,0.19,0.24,0.19,0.17,0.18,0.21,0.23,0.18,0.24,0.19,0.22
,,,,,bcefhi,,,,,,efi,,,c,,,ceh,,,c,,ceh,b,,,a,a,a,,,a,b,,,ac,,,,,,,,,,,a,,a,,,,bc,abc,,a,,a
,NET: Rank 1-5,1768,862,896,302,291,269,298,259,349,594,567,608,241,90,158,203,139,164,284,183,306,688,1081,360,592,379,285,153,952,816,1113,637,1437,50,164,74,39,1127,610,341,306,1596,136,1012,694,1212,537,840,227,318,295,707,946,773,959,737
,,0.28,0.29,0.28,0.37,0.28,0.27,0.3,0.27,0.25,0.32,0.28,0.26,0.3,0.31,0.26,0.31,0.26,0.26,0.28,0.26,0.32,0.32,0.26,0.25,0.28,0.3,0.31,0.28,0.27,0.3,0.31,0.24,0.28,0.39,0.29,0.3,0.3,0.28,0.28,0.28,0.29,0.28,0.28,0.27,0.32,0.27,0.32,0.27,0.23,0.26,0.33,0.3,0.26,0.33,0.28,0.3
,,,,,bcdefghi,,,fi,,,bcefhi,f,,,,,cefh,,,,,cefh,b,,,a,af,a,,,af,b,,,acd,,,,,,,,,,,a,,a,b,,,abc,abc,,a,,
,NET: Rank 1-18,3366,1564,1782,471,549,522,522,532,771,1019,1044,1303,457,159,317,353,282,346,538,382,531,1190,2176,752,1141,680,498,294,1893,1472,1997,1347,2795,77,286,130,67,2134,1184,674,605,3045,260,2007,1248,2403,917,1598,490,607,501,1314,1933,1329,1888,1356
,,0.54,0.52,0.56,0.57,0.53,0.52,0.52,0.55,0.55,0.55,0.52,0.55,0.56,0.54,0.52,0.55,0.52,0.54,0.52,0.55,0.55,0.55,0.53,0.53,0.55,0.55,0.53,0.53,0.54,0.54,0.56,0.52,0.54,0.59,0.51,0.54,0.51,0.53,0.55,0.55,0.57,0.54,0.54,0.53,0.57,0.54,0.55,0.51,0.5,0.49,0.56,0.56,0.53,0.56,0.54,0.54
,,,,a,cdh,,,,,,,,h,,,,,,,,,,,,,,,,,,,b,,,c,,,,,,,a,,,,a,,,,,,abc,abc,,a,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
