Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,8,41,23,18,6,11,6,4,3,11,17,10,14,13,29,15,11,12,2,2,25,16,12,29,32,1,3,5,0,32,9,6,1,37,4,35,6,39,2,41,15,13,13,0,36,6,25,16
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01
,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,d,,,,,,,,,,,,,,,,,,
,9,35,17,18,12,12,6,1,1,4,23,7,5,10,25,12,14,6,2,1,26,8,13,22,25,2,7,1,0,21,13,7,5,29,1,29,6,33,1,35,9,11,14,0,26,9,26,9
,,0.01,0.01,0.01,0.01,0.01,0.01,*%,*%,0.01,0.01,*%,*%,0.01,0.01,0.01,0.01,0.01,*%,*%,0.01,*%,0.01,0.01,0.01,0.01,0.01,*%,0,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01
,,,,,dehi,dehi,e,,,,dehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,30,12,17,13,5,3,3,4,2,18,5,6,16,14,6,11,8,3,1,17,13,9,21,22,0,6,2,0,17,13,9,5,25,5,23,7,24,6,30,16,8,6,0,27,4,23,7
,,0.01,0.01,0.01,0.02,0.01,*%,*%,0.01,*%,0.01,*%,*%,0.01,*%,0.01,0.01,0.01,0.01,*%,0.01,0.01,*%,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,*%,0,0.01,*%,0.01,*%
,,,,,bcdfhi,,,,,,ch,,,b,,,,,,,,,,a,,,,,,,,,,,,,,,,,c,,,,,,,
,NET: Rank 1,311,160,150,65,79,40,48,36,42,144,89,79,120,192,79,82,80,40,30,161,151,141,166,238,8,30,26,6,148,159,102,82,272,34,230,74,267,43,311,127,111,73,0,225,82,203,98
,,0.07,0.07,0.07,0.08,0.09,0.05,0.08,0.06,0.05,0.08,0.06,0.06,0.08,0.07,0.07,0.06,0.09,0.07,0.1,0.06,0.08,0.06,0.07,0.07,0.07,0.06,0.11,0.05,0.05,0.1,0.11,0.11,0.07,0.09,0.07,0.08,0.07,0.08,0.07,0.09,0.06,0.06,0,0.07,0.08,0.07,0.07
,,,,,c,cfhi,,,,,cfhi,,,,,,,bf,,bf,,bf,,,,,,ac,,,a,a,a,,,,,,,,acd,,,,,,,
,NET: Rank 1-3,705,349,350,148,201,115,89,67,86,349,203,153,281,424,188,195,181,80,61,383,321,307,392,514,26,85,54,22,375,324,218,141,606,91,535,159,624,79,705,249,283,172,0,534,163,472,218
,,0.16,0.16,0.15,0.18,0.22,0.15,0.14,0.12,0.11,0.2,0.15,0.11,0.18,0.15,0.16,0.13,0.19,0.14,0.19,0.15,0.18,0.14,0.17,0.15,0.22,0.17,0.23,0.18,0.13,0.2,0.23,0.2,0.15,0.23,0.16,0.16,0.16,0.15,0.16,0.18,0.16,0.14,0,0.16,0.15,0.16,0.15
,,,,,efi,acdefhi,fi,,,,cdefhi,fi,,b,,b,,abdf,,bf,,bf,,a,,a,,a,,,a,a,a,,a,,,,,d,d,,,,,,,
,NET: Rank 1-5,901,441,452,200,267,147,109,81,95,468,257,176,368,533,243,259,216,107,77,501,400,387,508,638,31,114,73,42,493,400,277,173,777,114,696,193,804,95,901,323,364,214,0,693,196,615,268
,,0.2,0.2,0.2,0.24,0.29,0.19,0.18,0.14,0.12,0.27,0.19,0.13,0.23,0.19,0.21,0.18,0.23,0.19,0.25,0.19,0.22,0.18,0.23,0.18,0.26,0.23,0.3,0.34,0.17,0.25,0.29,0.24,0.2,0.29,0.2,0.2,0.21,0.18,0.2,0.23,0.2,0.17,0,0.21,0.18,0.21,0.18
,,,,,cdefhi,acdefhi,efi,fi,,,cdefhi,efi,,b,,b,,bf,,bf,,bf,,a,,a,,ac,a,,a,abd,a,,a,,,,,d,ad,d,,,,,b,
,NET: Rank 1-10,1111,547,554,265,319,176,126,99,125,584,303,224,445,666,310,320,268,124,89,629,482,471,634,778,36,148,85,59,620,482,332,204,960,133,866,231,989,115,1111,395,429,287,0,864,234,765,327
,,0.25,0.25,0.25,0.32,0.35,0.23,0.2,0.18,0.16,0.34,0.22,0.17,0.28,0.23,0.27,0.22,0.29,0.22,0.28,0.24,0.26,0.22,0.28,0.22,0.31,0.29,0.35,0.47,0.22,0.3,0.35,0.28,0.24,0.34,0.25,0.24,0.25,0.22,0.25,0.28,0.24,0.23,0,0.26,0.22,0.27,0.22
,,,,,cdefhi,cdefhi,efi,,,,cdefhi,efi,,b,,bdf,,bdf,,bd,,bdf,,a,,a,a,a,abc,,a,abd,a,,a,,,,,,acd,,,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
