Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.11,0.13,0.11,0.11,0.04,0.07,0.11,0.13,0.11,0.13,0.1,0.08,0.07,0.13,0.05,0.17,0.09,0.13,0.08,0.18,0.16,0.07,0.13,0.13,0.16,0.08,0.15,0.1,0.06,0.15,0.13,0.3,0.08,0,0.15,0.02,0,0.08,0.1,0.12,0.11,0.22,0.11,0.07,0.14,0.08,0.17,0.07,0.05,0.16,0.13,0.13,0.09,0.06,0.07,0.12,0.07,0.1,0.13,0.11,0.13,0.16,0.1,0.26,0.11,0.08,0,0.13,0.09,0,0.26,0.1,0.1,0.28,0,0,0,0.05,0.13,0.23,0.35,0,0.13,0.03,0.08,0.1,0.15,0.15,0.11,0.06,0.07,0,0,0.28,0.02,0.12,0.09,0.13,0.12,0.12,0.11,0.12,0.12,0.1,0.1,0.11,0.1,0.12,0.11,0.11,0.12,0.1,0.12,0.11,0.11,0.11,0.13,0.13,0.14,0.11,0.12,0.11,0.1,0.18,0.12,0.1,0.13,0.08,0.08,0.08,0.28,0.03,0.08,0.17,0.12,0.13,0.09,0.1,0.05
,,,,,,,,a,a,,,,,,,,bd,,,,acf,,,,,be,,be,,,g,g,,,,g,,,,,,,akl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,di,di,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab,a,,,,
,£100 - £199,81,19,22,40,26,31,64,18,50,31,28,7,10,11,9,31,27,54,31,17,5,16,65,54,17,40,41,14,26,17,24,0,18,8,9,6,0,7,3,0,7,10,6,4,8,7,13,9,6,11,18,28,15,5,3,78,3,42,39,52,8,8,12,0,46,4,1,2,2,2,2,3,3,3,1,2,0,9,2,1,0,0,63,5,7,7,50,48,2,11,8,3,0,0,5,52,10,14,69,77,81,61,47,15,23,51,32,50,52,81,75,23,55,81,26,77,4,58,41,22,19,49,16,6,18,18,17,13,2,5,2,14,13,37,16,24,39,34,16
,,0.16,0.13,0.17,0.18,0.18,0.17,0.18,0.14,0.15,0.19,0.13,0.12,0.1,0.17,0.16,0.18,0.13,0.19,0.24,0.16,0.13,0.14,0.17,0.19,0.14,0.16,0.17,0.1,0.23,0.15,0.2,0,0.2,0.36,0.1,0.11,0,0.15,0.13,0,0.35,0.21,0.15,0.12,0.2,0.17,0.15,0.13,0.16,0.16,0.15,0.22,0.17,0.1,0.08,0.17,0.08,0.16,0.16,0.15,0.24,0.15,0.33,0,0.14,0.43,1,0.11,0.24,0.35,0.14,0.29,0.13,0.12,0.34,0.45,0,0.44,0.21,0.15,0,0,0.17,0.19,0.1,0.14,0.19,0.21,0.06,0.14,0.13,0.19,0,0,0.15,0.18,0.09,0.21,0.17,0.16,0.16,0.18,0.18,0.18,0.15,0.18,0.17,0.17,0.17,0.16,0.17,0.18,0.19,0.16,0.14,0.18,0.06,0.16,0.14,0.14,0.17,0.2,0.12,0.15,0.19,0.17,0.18,0.16,0.1,0.1,0.24,0.2,0.11,0.23,0.12,0.17,0.19,0.19,0.31
,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,fh,,,,,,,,,,,ac,,,,,,,,,,,,,,,,,,,,,,,,k,ck,,,,,,,,k,,k,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,bd,,,,,a
,£200 - £299,59,19,11,28,13,19,40,19,35,23,19,10,7,10,7,22,26,33,20,10,2,16,42,33,17,25,33,15,11,15,16,2,9,2,8,7,0,6,4,0,2,3,7,4,5,2,12,10,3,14,19,11,7,1,7,52,7,25,33,44,1,12,2,1,41,1,0,2,0,0,1,0,7,3,1,0,1,1,1,0,1,0,47,2,6,4,33,31,2,14,12,2,0,0,2,43,8,2,48,54,59,46,33,7,23,37,27,40,41,59,55,15,37,59,29,54,5,47,33,19,13,31,14,7,9,12,17,9,1,4,0,4,11,20,22,16,24,12,8
,,0.12,0.13,0.09,0.13,0.09,0.11,0.11,0.16,0.11,0.14,0.09,0.18,0.07,0.15,0.11,0.12,0.12,0.12,0.15,0.09,0.06,0.14,0.11,0.12,0.14,0.1,0.14,0.11,0.09,0.13,0.14,0.19,0.09,0.1,0.09,0.14,0,0.12,0.19,0,0.08,0.07,0.18,0.11,0.12,0.05,0.14,0.15,0.09,0.2,0.16,0.09,0.08,0.02,0.16,0.11,0.16,0.1,0.14,0.12,0.02,0.22,0.05,0.15,0.12,0.09,0,0.13,0,0,0.07,0,0.36,0.12,0.34,0,0.25,0.03,0.09,0,0.2,0,0.13,0.09,0.09,0.09,0.12,0.13,0.06,0.18,0.19,0.12,0,0,0.07,0.15,0.07,0.04,0.12,0.11,0.12,0.13,0.13,0.09,0.15,0.13,0.14,0.14,0.13,0.12,0.13,0.11,0.13,0.12,0.16,0.12,0.08,0.13,0.12,0.13,0.12,0.12,0.11,0.18,0.09,0.11,0.17,0.11,0.04,0.09,0,0.05,0.09,0.12,0.17,0.12,0.12,0.07,0.16
,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdeg,e,,,,e,e,e,,,,,abd,,,,,,,,,,,,,,,,,,,,,,,,,l,l,,kl,kl,,,,,kl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,a
,£300 - £399,36,10,4,23,12,15,25,10,25,10,17,4,9,3,3,12,16,20,8,8,4,7,28,20,6,17,18,11,6,5,12,1,5,1,8,3,1,3,2,2,0,3,1,2,3,2,8,6,2,1,12,9,6,4,4,32,4,15,21,27,3,3,2,1,24,2,0,1,0,0,1,2,1,1,0,0,1,1,1,0,0,1,27,1,6,3,23,18,5,4,4,0,0,0,2,22,8,3,34,35,36,25,18,8,8,22,14,20,23,36,34,10,19,36,15,30,6,26,23,10,9,19,7,3,8,9,9,6,0,2,0,2,8,13,11,12,12,9,7
,,0.07,0.07,0.03,0.1,0.08,0.08,0.07,0.08,0.08,0.06,0.08,0.08,0.09,0.04,0.05,0.07,0.07,0.07,0.06,0.07,0.12,0.07,0.07,0.07,0.05,0.07,0.07,0.08,0.05,0.05,0.1,0.1,0.05,0.04,0.09,0.07,0.25,0.07,0.09,0.37,0,0.07,0.03,0.07,0.07,0.05,0.1,0.09,0.06,0.01,0.1,0.07,0.07,0.08,0.1,0.07,0.1,0.06,0.09,0.07,0.08,0.05,0.05,0.12,0.07,0.17,0,0.08,0,0,0.09,0.17,0.04,0.03,0,0,0.28,0.05,0.08,0,0,0.45,0.07,0.04,0.09,0.05,0.09,0.08,0.16,0.05,0.06,0,0,0,0.05,0.08,0.08,0.04,0.08,0.07,0.07,0.07,0.07,0.1,0.05,0.08,0.07,0.07,0.08,0.07,0.08,0.08,0.06,0.07,0.08,0.07,0.1,0.07,0.08,0.07,0.08,0.08,0.05,0.07,0.08,0.08,0.09,0.07,0,0.04,0,0.03,0.07,0.08,0.08,0.09,0.06,0.05,0.14
,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,a,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a
,£400 - £499,38,12,8,18,14,16,23,8,26,12,19,7,11,2,4,11,20,18,8,6,4,11,27,18,6,24,12,11,13,6,6,0,12,1,7,3,2,2,1,0,1,2,0,2,3,6,6,9,5,6,13,6,6,4,2,36,2,18,20,27,5,3,3,0,25,0,0,2,3,1,1,1,1,1,1,0,0,0,1,2,0,0,29,2,5,3,23,18,5,5,4,1,0,0,2,25,7,3,35,37,38,27,23,7,15,25,17,24,26,38,36,10,24,38,18,35,3,28,23,13,9,18,10,3,8,9,7,7,2,2,0,8,11,8,10,14,8,17,0
,,0.08,0.08,0.07,0.08,0.1,0.09,0.07,0.06,0.08,0.08,0.09,0.12,0.11,0.04,0.07,0.06,0.09,0.07,0.06,0.05,0.12,0.09,0.07,0.07,0.05,0.1,0.05,0.08,0.12,0.05,0.05,0,0.13,0.05,0.09,0.07,0.54,0.05,0.05,0,0.06,0.04,0,0.06,0.08,0.14,0.07,0.14,0.13,0.09,0.11,0.05,0.07,0.08,0.06,0.08,0.06,0.07,0.08,0.07,0.15,0.06,0.07,0,0.07,0,0,0.12,0.35,0.16,0.05,0.09,0.07,0.05,0.33,0,0,0,0.06,0.41,0,0,0.08,0.08,0.07,0.06,0.08,0.08,0.15,0.06,0.06,0.06,0,0,0.06,0.09,0.07,0.05,0.09,0.08,0.08,0.08,0.09,0.08,0.1,0.09,0.09,0.08,0.09,0.08,0.08,0.08,0.08,0.08,0.1,0.08,0.05,0.08,0.08,0.09,0.08,0.07,0.08,0.08,0.08,0.09,0.07,0.08,0.09,0.05,0,0.1,0.09,0.05,0.08,0.1,0.04,0.1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,ac,,,,ab,,,,,,,,,,,,,f,,f,f,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,b,
,£500 - £749,29,7,13,10,7,11,17,9,18,11,9,0,10,4,5,9,14,16,7,4,5,5,24,16,7,15,14,10,5,7,6,0,3,2,6,4,1,2,2,1,3,2,2,4,0,0,6,8,0,3,6,6,6,5,4,25,4,13,16,22,1,3,2,1,21,1,0,0,0,1,0,0,2,1,0,0,0,2,0,0,1,0,18,1,10,1,16,13,3,2,1,1,0,1,1,13,8,6,21,28,29,16,13,2,7,13,8,14,14,29,22,5,14,29,9,26,4,21,17,11,9,16,9,3,9,7,7,1,2,1,0,5,5,14,5,8,9,6,3
,,0.06,0.05,0.1,0.04,0.05,0.06,0.05,0.08,0.06,0.07,0.05,0,0.1,0.06,0.08,0.05,0.06,0.06,0.05,0.03,0.13,0.04,0.06,0.06,0.06,0.06,0.06,0.07,0.04,0.06,0.05,0,0.03,0.08,0.07,0.09,0.22,0.04,0.09,0.1,0.15,0.04,0.04,0.13,0,0,0.07,0.11,0,0.04,0.05,0.05,0.06,0.09,0.09,0.06,0.09,0.05,0.07,0.06,0.02,0.06,0.05,0.15,0.06,0.06,0,0,0,0.13,0,0,0.13,0.04,0,0,0,0.09,0,0,0.2,0,0.05,0.04,0.15,0.02,0.06,0.06,0.09,0.02,0.01,0.06,0,0.33,0.03,0.05,0.08,0.09,0.05,0.06,0.06,0.05,0.05,0.02,0.04,0.05,0.04,0.05,0.05,0.06,0.05,0.04,0.05,0.06,0.05,0.06,0.06,0.06,0.06,0.07,0.08,0.06,0.07,0.07,0.09,0.06,0.07,0.02,0.09,0.02,0,0.07,0.04,0.09,0.04,0.06,0.05,0.04,0.06
,,,,c,,,,,,,,,,a,,a,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,hil,,,,hil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,
,£750 - £999,20,4,5,10,7,9,14,3,14,5,10,3,3,3,4,4,9,11,4,5,2,7,13,11,7,10,9,7,3,7,2,0,3,0,4,3,0,2,0,0,0,1,3,0,4,2,3,5,0,1,5,9,0,4,0,20,0,13,6,14,0,2,3,0,13,0,0,1,0,0,0,0,0,2,0,0,0,2,0,1,0,0,13,3,1,2,8,7,2,3,2,2,0,0,3,8,6,2,16,20,20,14,11,2,5,12,6,12,12,20,18,3,14,20,6,19,1,15,11,6,4,12,3,1,6,3,2,2,2,3,0,6,5,3,6,6,9,11,1
,,0.04,0.03,0.04,0.05,0.05,0.05,0.04,0.03,0.04,0.03,0.05,0.05,0.03,0.04,0.07,0.02,0.04,0.04,0.03,0.05,0.05,0.06,0.03,0.04,0.06,0.04,0.04,0.05,0.03,0.06,0.02,0,0.04,0,0.05,0.06,0,0.04,0,0,0,0.02,0.07,0,0.09,0.04,0.04,0.08,0,0.02,0.04,0.07,0,0.08,0,0.04,0,0.05,0.03,0.04,0,0.04,0.07,0,0.04,0,0,0.09,0,0,0,0,0,0.1,0,0,0,0.08,0,0.21,0,0,0.03,0.1,0.01,0.05,0.03,0.03,0.05,0.04,0.03,0.11,0,0,0.08,0.03,0.05,0.03,0.04,0.04,0.04,0.04,0.04,0.02,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.02,0.05,0.04,0.03,0.04,0.01,0.04,0.04,0.04,0.03,0.05,0.02,0.02,0.06,0.02,0.02,0.03,0.13,0.08,0,0.08,0.04,0.02,0.04,0.04,0.04,0.06,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,d,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,
,"£1,000 - £1,449",35,9,13,13,16,17,27,7,24,10,23,4,7,6,9,8,17,17,6,9,2,13,22,17,5,22,12,15,7,4,8,1,5,2,8,7,0,5,2,0,0,4,4,5,2,1,7,3,2,4,9,7,5,6,4,30,4,29,6,26,5,0,3,1,23,1,0,2,2,1,1,2,0,0,0,0,0,0,3,0,1,0,26,4,2,4,15,11,4,10,7,3,0,0,4,17,8,5,25,35,35,22,16,8,11,19,16,17,20,35,30,10,19,35,12,31,4,26,17,11,7,17,13,1,5,11,3,9,1,4,0,9,8,9,7,11,14,14,3
