Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.07,0.07,0.07,0.06,0.06,0.07,0.05,0.08,0,0.07,0.07,0.14,0.03,0.06,0.13,0.07,0.08,0.03,0.03,0.12,0.05,0.08,0.09,0.07,0.07,0.07,0.03,0.06,0.05,0,0.05,0.07,0.07,0.07,0.21,0.09,0.07,0.06
,,,,,,,,,,,,,,,,g,,,,,g,,,,,,,,,,,,,,,,,,
,4,58,20,58,19,42,41,15,44,0,26,33,6,4,7,2,6,1,4,3,3,7,7,9,36,23,48,2,2,6,0,10,29,26,55,4,7,14,33
,,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0,0.05,0.07,0.17,0.06,0.06,0.06,0.08,0.03,0.04,0.05,0.04,0.06,0.08,0.06,0.07,0.05,0.06,0.05,0.04,0.1,0,0.07,0.06,0.05,0.06,0.25,0.06,0.06,0.06
,5,47,21,47,16,38,32,11,37,0,19,28,3,7,4,1,4,2,4,1,4,7,1,10,29,18,40,2,2,3,1,8,28,19,47,0,6,10,31
,,0.05,0.06,0.05,0.04,0.05,0.05,0.04,0.05,0,0.04,0.06,0.1,0.1,0.03,0.02,0.05,0.06,0.04,0.02,0.06,0.06,0.01,0.06,0.06,0.04,0.05,0.06,0.04,0.05,0.18,0.05,0.06,0.04,0.05,0,0.05,0.04,0.05
,,,,,,,,,,,,,,chk,,,,,,,,,,,,,,,,,,,,,,,,,
,6,37,12,37,14,24,34,7,30,1,21,16,1,1,4,0,1,3,4,3,4,6,5,5,23,14,34,1,0,2,0,3,16,21,37,0,1,13,23
,,0.04,0.04,0.04,0.03,0.03,0.05,0.03,0.04,0.5,0.04,0.03,0.04,0.01,0.03,0,0.01,0.09,0.04,0.05,0.06,0.05,0.06,0.03,0.04,0.03,0.04,0.03,0,0.04,0,0.02,0.03,0.05,0.04,0,0.01,0.05,0.04
,7,34,11,34,16,28,25,9,25,0,16,18,2,3,4,2,1,1,4,2,0,7,2,6,20,14,25,2,6,1,0,9,17,15,32,2,4,11,18
,,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.04,0,0.03,0.04,0.07,0.04,0.03,0.06,0.01,0.03,0.04,0.03,0,0.06,0.02,0.04,0.04,0.03,0.03,0.05,0.12,0.02,0,0.06,0.04,0.03,0.03,0.13,0.03,0.05,0.03
,,,,,,,,,,,,,,,,i,,,,,,i,,,,,,,ad,,,,,,,,,,
,8,20,7,20,4,16,10,11,9,0,7,12,0,0,2,2,2,1,2,3,1,5,1,1,13,7,18,0,2,0,0,2,13,6,20,0,1,6,13
,,0.02,0.02,0.02,0.01,0.02,0.01,0.04,0.01,0,0.02,0.03,0,0,0.02,0.05,0.03,0.03,0.02,0.05,0.01,0.04,0.01,0.01,0.02,0.02,0.02,0,0.04,0,0,0.01,0.03,0.01,0.02,0,0.01,0.02,0.02
,,,,,,,,b,,,,,,,,l,,,,l,,l,,,,,,,,,,,,,,,,,
,9,15,5,15,6,13,11,5,10,0,9,6,0,0,4,0,1,1,0,1,2,1,2,3,7,8,11,1,1,2,0,4,7,9,15,0,4,3,8
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0,0.02,0.01,0,0,0.04,0,0.01,0.03,0,0.02,0.03,0.01,0.02,0.02,0.01,0.02,0.01,0.03,0.02,0.03,0,0.03,0.01,0.02,0.02,0,0.04,0.01,0.01
,10,15,7,15,6,10,10,6,9,0,9,7,0,0,2,1,1,0,2,2,2,1,3,1,7,8,12,1,1,1,0,3,7,9,15,0,3,6,6
,,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0,0.02,0.01,0,0,0.02,0.02,0.01,0,0.02,0.03,0.03,0.01,0.03,0.01,0.01,0.02,0.01,0.03,0.02,0.02,0,0.02,0.01,0.02,0.02,0,0.03,0.03,0.01
,11,16,7,16,10,12,12,7,9,0,6,10,1,2,3,0,2,1,0,1,1,1,2,2,6,10,16,0,0,0,0,0,10,6,16,0,1,4,11
,,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0,0.01,0.02,0.03,0.03,0.02,0,0.03,0.03,0,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0,0,0,0,0,0.02,0.01,0.02,0,0.01,0.02,0.02
,12,12,4,12,4,12,10,4,8,0,7,5,0,2,1,0,1,1,1,1,0,3,0,2,7,5,9,1,0,2,0,3,5,7,12,0,1,3,8
,,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0,0.02,0.01,0,0.03,0.01,0,0.01,0.03,0.01,0.02,0,0.03,0,0.01,0.01,0.01,0.01,0.03,0,0.04,0,0.02,0.01,0.02,0.01,0,0.01,0.01,0.01
,13,16,5,16,8,13,14,1,14,0,12,4,1,2,2,1,0,2,3,1,1,1,0,1,7,8,10,2,1,2,0,5,4,12,16,0,0,3,13
,,0.02,0.02,0.02,0.02,0.02,0.02,*%,0.02,0,0.02,0.01,0.03,0.03,0.02,0.03,0,0.06,0.03,0.02,0.01,0.01,0,0.01,0.01,0.02,0.01,0.06,0.02,0.04,0,0.04,0.01,0.02,0.02,0,0,0.01,0.02
,,,,,,,,,,,,,,,,,,ekl,,,,,,,,,,a,,,,a,,,,,,,
,14,8,4,8,3,6,6,3,5,0,1,6,0,0,0,0,1,1,2,0,0,2,0,2,5,3,7,0,0,1,0,1,6,1,8,0,0,3,4
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,*%,0.01,0,0,0,0,0.01,0.03,0.02,0,0,0.02,0,0.01,0.01,0.01,0.01,0,0,0.02,0,0.01,0.01,*%,0.01,0,0,0.01,0.01
,Don't know,20,11,20,4,18,13,9,11,0,5,14,1,1,4,1,0,1,1,1,2,2,1,5,7,12,18,0,1,1,0,2,14,5,20,0,2,2,9
,,0.02,0.03,0.02,0.01,0.02,0.02,0.03,0.02,0,0.01,0.03,0.03,0.01,0.03,0.02,0,0.03,0.01,0.02,0.03,0.02,0.01,0.03,0.01,0.03,0.02,0,0.02,0.02,0,0.01,0.03,0.01,0.02,0,0.02,0.01,0.02
,,,c,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,b,,,,,,
,None of these,46,6,46,33,42,39,33,13,0,36,10,0,1,29,1,2,1,0,0,3,4,2,3,13,33,41,2,3,0,0,5,10,36,46,0,2,3,39
,,0.05,0.02,0.05,0.08,0.06,0.06,0.12,0.02,0,0.07,0.02,0,0.02,0.24,0.03,0.03,0.03,0,0,0.04,0.04,0.02,0.02,0.02,0.08,0.05,0.05,0.06,0,0,0.03,0.02,0.08,0.05,0,0.02,0.01,0.07
,,,,a,ab,,,b,,,b,,,,bdefghijkl,,,,,,g,,,,,a,,,,,,,,ac,a,,,,ab
,Not Ranked,374,134,374,164,296,268,84,288,1,189,184,8,27,26,14,28,10,47,31,29,38,40,74,215,158,314,17,17,22,4,60,184,188,372,2,55,103,210
,,0.39,0.41,0.39,0.42,0.4,0.39,0.32,0.42,0.5,0.39,0.39,0.24,0.41,0.22,0.37,0.39,0.3,0.51,0.47,0.44,0.35,0.44,0.45,0.4,0.38,0.39,0.47,0.35,0.37,0.82,0.4,0.39,0.4,0.4,0.13,0.47,0.42,0.37
,,,,,,,,,a,,,,,c,,,c,,cfj,c,c,c,c,c,,,,,,,,,,,,,,,
,NET: 1-3,236,73,236,87,172,171,64,172,0,116,120,9,16,27,13,24,9,18,15,16,25,24,41,140,97,202,6,12,16,0,34,118,111,229,7,29,64,140
,,0.25,0.22,0.25,0.22,0.23,0.25,0.24,0.25,0,0.24,0.25,0.28,0.24,0.23,0.34,0.33,0.25,0.2,0.23,0.23,0.23,0.27,0.25,0.26,0.23,0.25,0.16,0.25,0.27,0,0.23,0.25,0.23,0.24,0.49,0.25,0.26,0.25
,NET: 1-14,515,175,515,194,386,376,141,373,1,250,264,24,36,61,22,42,22,43,35,33,65,47,83,300,215,433,18,27,36,1,82,260,242,502,13,58,140,308
,,0.54,0.54,0.54,0.49,0.52,0.54,0.53,0.54,0.5,0.52,0.56,0.72,0.56,0.51,0.58,0.58,0.65,0.48,0.52,0.49,0.59,0.53,0.5,0.56,0.51,0.54,0.48,0.56,0.62,0.18,0.55,0.56,0.51,0.53,0.87,0.5,0.56,0.54
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
