Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q14_W3. Summary: Agree - COP28 is the 28th UN Climate Change Conference taking place in Dubai in November 2023. This summit will bring key parties together from around the world to work on accelerating action to address climate change. Thinking about the COP28 conference, to what extent do you agree or disagree with each of the following statements?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,It will lead to real actions and positive change,3122,1411,1697,583,684,531,486,373,466,1266,1017,839,1178,1944,725,995,638,499,265,1719,1403,1689,1404,2394,74,376,173,90,1932,1142,699,485,2791,266,2201,838,2599,498,1999,648,761,589,820,2268,788,2267,801
,,0.35,0.33,0.37,0.5,0.46,0.37,0.34,0.27,0.23,0.48,0.35,0.24,0.38,0.33,0.36,0.34,0.35,0.37,0.32,0.35,0.35,0.33,0.37,0.32,0.44,0.53,0.57,0.56,0.34,0.36,0.39,0.31,0.35,0.37,0.4,0.27,0.4,0.21,0.45,0.46,0.43,0.46,0.24,0.43,0.23,0.45,0.22
,,,,a,cdefhi,cdefhi,defi,efi,f,,cdefhi,efi,,b,,be,,,,,,,,a,,a,ab,ab,a,,ad,abd,,,,b,,b,,e,ce,e,ce,,b,,b,
,It will make the general public more aware of climate change,4865,2221,2621,720,857,778,767,735,1008,1577,1545,1743,1670,3195,1117,1647,951,757,392,2764,2101,2661,2169,3970,101,465,211,95,3117,1687,959,824,4406,374,3286,1459,3847,989,2774,882,1115,778,1528,3214,1525,3265,1500
,,0.54,0.51,0.57,0.61,0.58,0.55,0.53,0.53,0.49,0.59,0.54,0.51,0.54,0.54,0.56,0.56,0.53,0.55,0.47,0.56,0.52,0.52,0.57,0.52,0.6,0.65,0.69,0.59,0.54,0.54,0.54,0.53,0.55,0.53,0.6,0.47,0.59,0.42,0.62,0.63,0.63,0.61,0.45,0.61,0.45,0.65,0.41
,,,,a,cdefhi,defhi,fi,,,,cdefhi,fi,,,,ceg,ceg,e,e,,ceg,e,,a,,a,a,ab,,,,,,,,b,,b,,e,e,e,e,,b,,b,
,It will raise climate change up the international agenda,4552,2115,2417,614,826,730,719,671,993,1439,1449,1664,1529,3023,1091,1525,910,671,354,2616,1935,2460,2069,3746,92,422,186,87,2935,1572,886,769,4123,353,3098,1330,3622,894,2585,838,1013,735,1450,3047,1399,3044,1411
,,0.51,0.49,0.52,0.52,0.56,0.51,0.5,0.48,0.49,0.54,0.5,0.48,0.49,0.51,0.54,0.51,0.5,0.49,0.43,0.53,0.48,0.48,0.55,0.49,0.55,0.59,0.61,0.55,0.51,0.5,0.5,0.5,0.51,0.5,0.56,0.43,0.56,0.38,0.58,0.6,0.57,0.58,0.43,0.58,0.42,0.61,0.39
,,,,a,ei,cdefhi,,,,,defhi,,,,,bcdeg,eg,e,e,,deg,e,,a,,,a,a,,,,,,,,b,,b,,e,e,e,e,,b,,b,
