Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.12,0.12,0.13,0.09,0.12,0.13,0.12,0.13,0.14,0.11,0.12,0.14,0.12,0.13,0.14,0.13,0.13,0.1,0.11,0.13,0.11,0.12,0.14,0.12,0.13,0.11,0.18,0.23,0.13,0.12,0.11,0.12,0.13,0.1,0.14,0.1,0.15,0.07,0.15,0.17,0.14,0.15,0.09,0.15,0.1,0.13,0.12
,,,,,,a,a,,ag,adgh,,a,adgh,,a,dg,d,d,,,dg,,,a,,,,ac,ac,,,,,b,,b,,b,,e,acde,e,e,,b,,b,
,2,1021,460,557,101,200,177,166,168,208,301,343,376,350,671,259,319,202,159,82,578,443,569,447,858,21,81,39,16,633,372,202,181,906,101,726,270,866,151,592,201,214,177,280,695,299,607,393
,,0.11,0.11,0.12,0.09,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.11,0.11,0.11,0.13,0.11,0.11,0.12,0.1,0.12,0.11,0.11,0.12,0.11,0.13,0.11,0.13,0.1,0.11,0.12,0.11,0.12,0.11,0.14,0.13,0.09,0.13,0.06,0.13,0.14,0.12,0.14,0.08,0.13,0.09,0.12,0.11
,,,,a,,afgi,a,a,a,,a,a,a,,,beg,,,,,,,,,,,,,,,,,,,a,b,,b,,e,e,e,e,,b,,,
,3,961,410,547,99,181,141,168,161,212,279,310,372,312,649,223,303,183,150,103,526,435,553,406,808,21,79,31,18,601,350,201,175,873,74,643,280,777,169,520,167,211,143,285,606,308,588,332
,,0.11,0.1,0.12,0.08,0.12,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.11,0.1,0.11,0.1,0.11,0.11,0.11,0.11,0.1,0.12,0.09,0.12,0.07,0.12,0.12,0.12,0.11,0.08,0.11,0.09,0.12,0.09
,,,,a,,ac,,a,a,,,a,a,,,,,,,,,,,,,,,,,,,,,,,b,,b,,e,e,e,e,,b,,b,
,4,780,351,427,97,118,140,104,135,187,214,244,322,238,542,186,261,166,113,55,446,334,427,348,663,12,63,29,10,509,266,149,146,716,57,523,238,609,162,414,117,181,116,250,492,269,429,327
,,0.09,0.08,0.09,0.08,0.08,0.1,0.07,0.1,0.09,0.08,0.08,0.09,0.08,0.09,0.09,0.09,0.09,0.08,0.07,0.09,0.08,0.08,0.09,0.09,0.07,0.09,0.09,0.07,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.08,0.09,0.07,0.09,0.08,0.1,0.09,0.07,0.09,0.08,0.09,0.09
,,,,,,,bdg,,d,,,,d,,a,e,,e,,,e,,,,,,,,,,,,,,,b,,b,,e,,e,,,b,,,
,5,714,331,378,85,105,119,115,124,165,191,235,289,235,479,156,262,133,118,44,418,296,394,315,622,9,49,21,13,463,244,147,123,646,57,402,280,507,198,293,95,109,90,319,391,298,409,269
,,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.09,0.08,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.07,0.09,0.05,0.08,0.07,0.08,0.08,0.08,0.05,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.09,0.08,0.08,0.07,0.07,0.06,0.07,0.09,0.07,0.09,0.08,0.07
,,,,,,,,,g,,,,,,,e,eg,,e,,e,,,,,,,,,,,,,,,,a,,,,,,,abcd,,a,,
,6,734,360,370,85,114,98,106,123,206,200,204,329,241,493,157,237,155,109,75,394,340,450,281,647,12,46,17,9,453,277,148,143,656,61,383,317,458,261,282,89,109,84,355,404,309,394,304
,,0.08,0.08,0.08,0.07,0.08,0.07,0.07,0.09,0.1,0.07,0.07,0.1,0.08,0.08,0.08,0.08,0.09,0.08,0.09,0.08,0.08,0.09,0.07,0.09,0.07,0.06,0.06,0.06,0.08,0.09,0.08,0.09,0.08,0.09,0.07,0.1,0.07,0.11,0.06,0.06,0.06,0.07,0.11,0.08,0.09,0.08,0.08
,,,,,,,,,ch,abcdgh,,,abcdgh,,,,,,,,,,b,,d,,,,,,,,,,,,a,,a,,,,,abcd,,a,,
,7,662,344,311,92,95,106,123,101,145,187,229,246,213,449,157,222,127,86,70,379,283,393,266,601,8,38,9,3,441,210,114,93,584,64,277,354,331,322,177,52,83,42,393,284,341,293,340
,,0.07,0.08,0.07,0.08,0.06,0.07,0.09,0.07,0.07,0.07,0.08,0.07,0.07,0.08,0.08,0.07,0.07,0.06,0.08,0.08,0.07,0.08,0.07,0.08,0.05,0.05,0.03,0.02,0.08,0.07,0.06,0.06,0.07,0.09,0.05,0.11,0.05,0.14,0.04,0.04,0.05,0.03,0.12,0.05,0.1,0.06,0.09
,,,b,,,,,b,,,,b,,,,,,,,,,,,,cd,,,,,d,,,,,,,a,,a,,,,,abcd,,a,,a
,NET: Rank 1,1122,512,606,111,180,181,170,186,294,291,350,480,357,764,284,383,229,132,94,667,455,593,526,929,21,77,54,36,743,370,203,190,1032,70,766,325,941,167,678,246,246,186,299,768,327,669,431
,,0.12,0.12,0.13,0.09,0.12,0.13,0.12,0.13,0.14,0.11,0.12,0.14,0.12,0.13,0.14,0.13,0.13,0.1,0.11,0.13,0.11,0.12,0.14,0.12,0.13,0.11,0.18,0.23,0.13,0.12,0.11,0.12,0.13,0.1,0.14,0.1,0.15,0.07,0.15,0.17,0.14,0.15,0.09,0.15,0.1,0.13,0.12
,,,,,,a,a,,ag,adgh,,a,adgh,,a,dg,d,d,,,dg,,,a,,,,ac,ac,,,,,b,,b,,b,,e,acde,e,e,,b,,b,
,NET: Rank 1-3,3104,1382,1710,311,560,500,504,515,714,871,1003,1229,1020,2084,766,1005,614,441,278,1771,1333,1715,1379,2595,63,237,123,70,1977,1092,606,547,2811,244,2135,876,2584,487,1791,613,671,506,864,2069,934,1863,1157
,,0.35,0.32,0.37,0.26,0.38,0.35,0.35,0.37,0.35,0.33,0.35,0.36,0.33,0.35,0.38,0.34,0.34,0.32,0.34,0.36,0.33,0.33,0.37,0.34,0.38,0.33,0.41,0.44,0.35,0.35,0.34,0.35,0.35,0.34,0.39,0.28,0.4,0.2,0.4,0.44,0.38,0.4,0.26,0.39,0.28,0.37,0.32
,,,,a,,ag,a,a,ag,a,a,a,ag,,a,bcdefg,,,,,dg,,,a,,,,ac,,,,,,,,b,,b,,e,acde,e,e,,b,,b,
,NET: Rank 1-5,4597,2064,2515,493,783,759,723,773,1066,1276,1482,1839,1492,3105,1107,1528,913,672,377,2635,1962,2537,2043,3880,84,349,172,94,2949,1603,902,816,4173,357,3061,1393,3701,847,2498,825,961,711,1432,2953,1501,2701,1752
,,0.51,0.48,0.55,0.42,0.53,0.53,0.5,0.55,0.52,0.48,0.52,0.53,0.48,0.53,0.55,0.52,0.5,0.49,0.45,0.53,0.49,0.49,0.54,0.51,0.5,0.49,0.57,0.59,0.52,0.51,0.51,0.53,0.52,0.5,0.55,0.45,0.57,0.36,0.56,0.59,0.54,0.56,0.42,0.56,0.45,0.54,0.48
,,,,a,,ag,ag,a,adgh,ag,a,ag,adg,,a,bcdeg,eg,e,,,deg,,,a,,,,ac,,,,,,,,b,,b,,e,ce,e,e,,b,,b,
,NET: Rank 1-7,5993,2768,3195,670,993,963,953,998,1416,1663,1916,2414,1946,4046,1421,1987,1195,868,523,3408,2585,3379,2590,5128,105,433,199,106,3843,2090,1164,1052,5413,482,3721,2064,4489,1431,2957,967,1153,838,2181,3641,2151,3389,2397
,,0.67,0.64,0.69,0.57,0.67,0.67,0.66,0.71,0.69,0.62,0.67,0.7,0.63,0.69,0.71,0.67,0.66,0.63,0.63,0.69,0.64,0.66,0.69,0.68,0.62,0.61,0.65,0.67,0.67,0.67,0.66,0.68,0.67,0.68,0.67,0.66,0.69,0.6,0.66,0.69,0.65,0.66,0.65,0.69,0.64,0.68,0.66
,,,,a,,ag,ag,ag,abcdgh,adg,a,ag,abcdgh,,a,bcdefg,deg,,,,cdeg,,,a,c,,,,,,,,,,,,,b,,,ce,,,,b,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
