Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,P035983 NSPCC Parents Nat Rep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q5b_14. Inappropriate contact from adults online: To what extent do you feel equipped, if at all, to help your child/chilren aged 6 - 11, navigate the following?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All those with children aged 6 - 11 who are concerned about each statement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Age of child,,,Gender of child,,Age of parent,,,Gender of parent,,Regions,,,,,,,,,,,,SEG,,Ethnicity of parent,,,,,,Parental / Guardianship status,,,,Perspective on challenges relating to gender,,
,,Total,0-5,6-11,12-18,Male,Female,18-34,35-64,65+,Male,Female,Northern Ireland,Scotland,North-West,North-East,Yorkshire & The Humber,Wales,West Midlands,East Midlands,South-West,South-East,East of England,London,ABC1,C2DE,White,Mixed/multiple,Asian or Asian British,Black or Black British,Another ethnicity,NET: Ethnic minority,Mother,Father,Parents,Gaurdian,Growing up as a boy is more challenging,Growing up as a girl is more challenging,Equally difficult
,Significance Level: 95%,,a,b,c,a,b,a,b,*c,a,b,*a,b,c,*d,e,*f,g,*h,i,j,k,l,a,b,a,*b,*c,d,*e,f,a,b,c,*d,a,b,c
,Unweighted Total,414,151,414,162,319,304,112,300,2,206,207,13,32,47,17,42,17,39,24,31,48,35,69,230,184,348,16,18,31,1,66,203,200,403,11,47,120,242
,Total,416,150,416,164,322,305,110,304,2,219,195,15,32,48,17,40,17,38,26,30,47,35,70,231,184,350,16,18,31,1,66,192,213,405,11,48,121,242
,Very equipped (5.0),96,38,96,40,77,66,26,70,0,64,31,5,8,17,4,10,3,3,9,4,8,7,19,52,43,78,4,4,10,0,18,30,65,96,0,17,29,48
,,0.23,0.25,0.23,0.24,0.24,0.22,0.24,0.23,0,0.29,0.16,0.31,0.26,0.34,0.24,0.24,0.17,0.08,0.34,0.14,0.17,0.2,0.27,0.23,0.23,0.22,0.25,0.24,0.32,0,0.28,0.16,0.31,0.24,0,0.36,0.24,0.2
,,,,,,,,,,,b,,,g,gi,,,,,,,,,g,,,,,,,,,,a,a,,c,,
