Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DAgeBand. Age band - set from age question,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,16-24,1174,508,645,1174,0,0,0,0,0,1174,0,0,520,654,232,429,260,173,80,661,513,701,457,728,54,234,93,59,711,435,337,110,926,199,731,404,842,312,823,222,342,259,272,756,378,724,413
,,0.13,0.12,0.14,1,0,0,0,0,0,0.44,0,0,0.17,0.11,0.12,0.14,0.14,0.13,0.1,0.13,0.13,0.14,0.12,0.1,0.32,0.33,0.31,0.37,0.12,0.14,0.19,0.07,0.11,0.28,0.13,0.13,0.13,0.13,0.18,0.16,0.19,0.2,0.08,0.14,0.11,0.15,0.11
,,,,a,bcdefghi,,,,,,bcdefhi,,,b,,,ae,ae,,,ae,e,b,,,a,a,a,a,d,d,abd,,,a,,,,,be,e,be,be,,b,,b,
,25-34,1488,522,955,0,1488,0,0,0,0,1488,0,0,569,918,310,544,306,212,117,853,634,590,880,1140,44,158,92,45,932,539,419,170,1270,184,915,538,1137,332,909,244,369,297,425,983,462,934,497
,,0.17,0.12,0.21,0,1,0,0,0,0,0.56,0,0,0.18,0.16,0.15,0.18,0.17,0.15,0.14,0.17,0.16,0.11,0.23,0.15,0.26,0.22,0.3,0.28,0.16,0.17,0.24,0.11,0.16,0.26,0.17,0.17,0.18,0.14,0.2,0.17,0.21,0.23,0.13,0.19,0.14,0.19,0.14
,,,,a,,acdefghi,,,,,acdefhi,,,b,,,adeg,,,,ae,,,a,,a,a,ac,a,d,d,abd,,,a,,,b,,be,e,be,abe,,b,,b,
,35-44,1427,577,844,0,0,1427,0,0,0,0,1427,0,545,882,330,420,265,251,162,749,678,694,721,1137,32,165,67,22,908,498,376,191,1263,132,855,522,1059,342,761,218,303,239,470,850,517,848,514
,,0.16,0.13,0.18,0,0,1,0,0,0,0,0.5,0,0.18,0.15,0.16,0.14,0.15,0.18,0.19,0.15,0.17,0.14,0.19,0.15,0.19,0.23,0.22,0.14,0.16,0.16,0.21,0.12,0.16,0.19,0.15,0.17,0.16,0.14,0.17,0.16,0.17,0.19,0.14,0.16,0.15,0.17,0.14
,,,,a,,,abdefghi,,,,,abdefgi,,b,,b,,,bcf,bcf,,bcf,,a,,,a,a,,d,d,abd,,,a,,,b,,e,,e,be,,,,b,
,45-54,1447,651,794,0,0,0,1447,0,0,0,1447,0,544,903,281,452,280,248,186,732,715,877,564,1289,19,89,30,15,888,537,319,280,1328,93,829,558,1001,422,625,181,259,184,585,780,607,817,567
,,0.16,0.15,0.17,0,0,0,1,0,0,0,0.5,0,0.18,0.15,0.14,0.15,0.15,0.18,0.22,0.15,0.18,0.17,0.15,0.17,0.11,0.12,0.1,0.09,0.16,0.17,0.18,0.18,0.16,0.13,0.15,0.18,0.15,0.18,0.14,0.13,0.15,0.14,0.17,0.15,0.18,0.16,0.16
,,,,a,,,,abcefghi,,,,abcefgi,,b,,,,,abf,abcdfg,,abcf,b,,bcd,,,,,,,a,a,b,,,a,,a,,,,,abcd,,a,,
,55-64,1399,765,630,0,0,0,0,1399,0,0,0,1399,448,951,269,433,287,214,196,701,697,908,475,1323,8,35,12,12,879,508,227,337,1330,50,860,482,981,401,561,200,214,147,602,767,581,739,607
,,0.16,0.18,0.14,0,0,0,0,1,0,0,0,0.41,0.14,0.16,0.13,0.15,0.16,0.16,0.24,0.14,0.17,0.18,0.13,0.17,0.05,0.05,0.04,0.07,0.15,0.16,0.13,0.22,0.16,0.07,0.16,0.15,0.15,0.17,0.13,0.14,0.12,0.12,0.18,0.15,0.17,0.15,0.17
,,,b,,,,,,abcdfghi,,,,abcdfgh,,a,,,a,,abcdfg,,abf,b,,bcd,,,,,c,c,,abc,b,,,,,,,d,,,abcd,,a,,a
,65+,2041,1292,744,0,0,0,0,0,2041,0,0,2041,472,1570,585,685,413,269,89,1270,771,1357,677,1981,11,33,10,7,1407,620,95,458,1965,52,1327,613,1447,570,780,338,295,147,1018,1143,822,933,1025
,,0.23,0.3,0.16,0,0,0,0,0,1,0,0,0.59,0.15,0.27,0.29,0.23,0.23,0.2,0.11,0.26,0.19,0.26,0.18,0.26,0.06,0.05,0.03,0.04,0.25,0.2,0.05,0.3,0.24,0.07,0.24,0.2,0.22,0.24,0.17,0.24,0.17,0.12,0.3,0.22,0.24,0.19,0.28
,,,b,,,,,,,abcdeghi,,,abcdegh,,a,bcdefg,deg,eg,e,,bcdeg,e,b,,bcde,d,,,,bc,c,,abc,b,,b,,,,d,acd,d,,abcd,,a,,a
,NET: 16-34,2662,1030,1601,1174,1488,0,0,0,0,2662,0,0,1089,1572,542,973,566,385,197,1515,1147,1291,1337,1868,98,392,185,105,1643,974,757,279,2197,383,1646,942,1978,645,1732,466,710,556,697,1739,840,1659,910
,,0.3,0.24,0.35,1,1,0,0,0,0,1,0,0,0.35,0.27,0.27,0.33,0.31,0.28,0.24,0.3,0.29,0.25,0.35,0.25,0.58,0.55,0.61,0.65,0.29,0.31,0.43,0.18,0.27,0.54,0.3,0.3,0.31,0.27,0.39,0.33,0.4,0.44,0.21,0.33,0.25,0.33,0.25
,,,,a,cdefhi,cdefhi,,,,,cdefhi,,,b,,,adefg,ae,e,,ae,e,,a,,a,a,a,a,d,ad,abd,,,a,,,b,,be,e,be,abce,,b,,b,
,NET: 35-54,2874,1227,1638,0,0,1427,1447,0,0,0,2874,0,1089,1785,610,871,545,499,348,1482,1393,1570,1284,2426,51,253,97,36,1796,1036,695,471,2592,224,1685,1080,2061,764,1386,400,562,424,1055,1631,1124,1664,1081
,,0.32,0.28,0.36,0,0,1,1,0,0,0,1,0,0.35,0.3,0.3,0.29,0.3,0.37,0.42,0.3,0.35,0.31,0.34,0.32,0.3,0.36,0.32,0.23,0.31,0.33,0.39,0.3,0.32,0.32,0.31,0.35,0.32,0.32,0.31,0.28,0.32,0.33,0.31,0.31,0.33,0.33,0.3
,,,,a,,,abefgi,abefgi,,,,abefgi,,b,,,,,abcf,abcdfg,,abcf,,a,,,,,,,,abd,,,,,a,,,,,,b,,,a,b,
,NET: 55+,3440,2058,1374,0,0,0,0,1399,2041,0,0,3440,919,2521,853,1118,701,483,285,1971,1469,2265,1153,3304,19,68,22,19,2286,1128,322,795,3295,102,2187,1095,2427,971,1341,538,509,294,1621,1910,1403,1672,1632
,,0.38,0.48,0.3,0,0,0,0,1,1,0,0,1,0.3,0.43,0.43,0.38,0.39,0.35,0.34,0.4,0.37,0.44,0.31,0.43,0.11,0.1,0.07,0.12,0.4,0.36,0.18,0.51,0.41,0.14,0.4,0.35,0.38,0.41,0.3,0.38,0.29,0.23,0.48,0.36,0.42,0.33,0.45
,,,b,,,,,,abcdgh,abcdgh,,,abcdgh,,a,bcdefg,,,,,deg,,b,,bcde,,,,,bc,c,,abc,b,,b,,,a,d,acd,d,,abcd,,a,,a
,Mean Score,47.24,50.71,44.15,20.61,29.69,39.34,49.53,59.41,70.91,25.69,44.47,66.24,43.73,49.09,49.3,46.58,46.92,46.52,46.52,47.68,46.7,49.23,44.68,49.59,34.55,34.58,33.63,32.49,47.9,46.27,39.29,52.6,48.38,36.38,47.61,46.26,46.93,48.19,43.37,46.74,42.79,40.45,51.56,46.21,48.77,45.23,49.96
,,,b,,,ag,abg,abcgh,abcdgh,abcdeghi,a,abcg,abcdegh,,a,bcdefg,,,,,bg,,b,,bcde,,,,,bc,c,,abc,b,,b,,,a,d,acd,d,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
