Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,,cl,,,l,,,,,,,,,,,,,,,,,,
,8,82,38,37,39,58,49,26,56,0,27,56,0,8,10,2,7,5,9,11,7,16,4,4,56,26,69,5,5,4,0,14,56,26,81,1,5,14,62
,,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0,0.03,0.05,0,0.05,0.04,0.02,0.04,0.05,0.05,0.07,0.05,0.06,0.02,0.01,0.05,0.03,0.04,0.06,0.04,0.03,0,0.04,0.05,0.03,0.04,0.03,0.02,0.03,0.05
,,,,,,,,,,,,a,,l,,,,l,l,l,,l,,,b,,,,,,,,b,,,,,,ab
,9,72,37,37,27,49,45,25,45,2,28,44,3,5,9,2,9,1,8,12,6,8,7,3,41,31,66,1,3,2,0,6,44,27,71,1,6,24,42
,,0.04,0.05,0.04,0.03,0.03,0.03,0.04,0.03,0.13,0.03,0.04,0.06,0.03,0.04,0.02,0.05,0.01,0.04,0.07,0.03,0.03,0.04,0.01,0.04,0.04,0.04,0.01,0.03,0.02,0,0.02,0.04,0.03,0.04,0.03,0.02,0.04,0.04
,,,c,,,,,,,,,,l,,l,,l,,l,fjl,,,,,,,,,,,,,,,,,,,
,10,58,17,27,31,42,37,11,46,1,26,31,3,4,7,5,2,5,5,3,9,13,1,1,32,25,54,2,0,2,0,4,30,27,57,1,3,18,37
,,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.07,0.03,0.03,0.06,0.03,0.03,0.05,0.01,0.05,0.03,0.02,0.05,0.05,0.01,*%,0.03,0.03,0.03,0.03,0,0.02,0,0.01,0.03,0.03,0.03,0.03,0.01,0.03,0.03
,,,,,,,,,,,,,kl,l,l,ekl,,ekl,l,,ekl,ekl,,,,,c,,,,,,,,,,,,
,Don't know,49,19,22,22,33,30,16,33,0,21,27,1,3,5,4,7,4,2,5,3,4,3,8,23,26,44,1,1,3,0,5,30,18,48,1,7,9,18
,,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0,0.02,0.03,0.02,0.02,0.02,0.04,0.04,0.04,0.01,0.03,0.02,0.01,0.02,0.03,0.02,0.03,0.03,0.01,0.01,0.02,0,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02
,None of these,11,5,7,5,8,10,2,8,0,2,8,0,1,1,0,0,2,1,1,2,1,0,2,5,6,10,0,0,0,1,0,8,2,11,0,1,0,5
,,0.01,0.01,0.01,*%,0.01,0.01,*%,0.01,0,*%,0.01,0,0.01,*%,0,0,0.02,0.01,0.01,0.01,*%,0,0.01,*%,0.01,0.01,0,0,0,0.06,0,0.01,*%,0.01,0,*%,0,*%
,Not Ranked,906,350,421,498,642,578,252,646,7,468,437,27,73,105,40,79,30,78,64,74,122,89,126,519,387,734,38,61,65,7,170,430,465,895,11,118,248,524
,,0.45,0.43,0.44,0.48,0.45,0.45,0.42,0.46,0.47,0.48,0.42,0.43,0.5,0.45,0.44,0.48,0.33,0.43,0.39,0.45,0.45,0.49,0.47,0.46,0.44,0.44,0.51,0.5,0.55,0.48,0.52,0.42,0.49,0.45,0.34,0.49,0.44,0.45
,,,,,a,,,,,,b,,,f,f,,f,,,,,f,f,f,,,,,,a,,a,,a,,,,,
,NET: Top3,440,167,217,226,319,285,162,274,4,233,206,12,23,62,18,37,23,36,37,26,51,38,77,223,217,373,14,27,20,4,64,204,226,430,10,61,137,241
,,0.22,0.21,0.23,0.22,0.22,0.22,0.27,0.2,0.26,0.24,0.2,0.19,0.16,0.27,0.2,0.23,0.26,0.2,0.23,0.16,0.19,0.21,0.29,0.2,0.25,0.22,0.19,0.23,0.17,0.26,0.2,0.2,0.24,0.22,0.3,0.25,0.25,0.2
,,,,,,,,b,,,b,,,,bij,,,,,,,,,bgij,,a,,,,,,,,a,,,,,
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
