Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,Strongly disagree,1133,660,466,88,145,176,196,188,339,233,372,528,392,741,231,381,262,149,109,613,520,714,410,1032,17,43,25,15,739,380,195,216,1035,81,562,519,656,458,404,143,145,116,599,520,564,149,941
,,0.13,0.15,0.1,0.08,0.1,0.12,0.14,0.13,0.17,0.09,0.13,0.15,0.13,0.13,0.12,0.13,0.14,0.11,0.13,0.12,0.13,0.14,0.11,0.14,0.1,0.06,0.08,0.1,0.13,0.12,0.11,0.14,0.13,0.11,0.1,0.17,0.1,0.19,0.09,0.1,0.08,0.09,0.18,0.1,0.17,0.03,0.26
,,,b,,,,abg,abg,abg,abcdegh,,abg,abcgh,,,,,adf,,,,,b,,cd,c,,,,c,,,c,,,,a,,a,,c,,,abcd,,a,,a
,Don't know,142,51,92,25,36,34,20,14,15,61,54,28,55,88,12,39,21,44,26,51,91,97,39,119,3,18,2,0,82,59,41,19,124,11,60,55,79,45,34,9,13,12,71,58,55,55,41
,,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.03,0.03,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01
,,,,a,efi,defi,defi,,,,efi,efi,,,,,a,a,abcf,abcf,a,abcf,b,,,,d,,,,,ad,,,,,a,,a,,,,,abcd,,a,,
,NET: Agree,4269,2085,2155,610,779,658,637,642,943,1389,1295,1585,1498,2771,1067,1408,802,642,350,2474,1794,2273,1965,3497,103,386,170,89,2686,1535,878,738,3790,376,2849,1303,3349,873,2443,836,935,672,1356,2791,1358,3378,809
,,0.48,0.48,0.47,0.52,0.52,0.46,0.44,0.46,0.46,0.52,0.45,0.46,0.48,0.47,0.53,0.48,0.44,0.47,0.42,0.5,0.45,0.44,0.52,0.46,0.61,0.54,0.56,0.56,0.47,0.49,0.49,0.48,0.47,0.53,0.52,0.42,0.52,0.37,0.55,0.6,0.52,0.53,0.4,0.53,0.4,0.68,0.22
,,,,,cdefhi,cdefhi,,,,,cdefhi,,,,,bcdefg,ceg,,,,bceg,,,a,,a,a,a,,,,,,,a,b,,b,,e,acde,e,e,,b,,b,
,NET: Disagree,2391,1248,1132,248,352,359,422,393,618,600,780,1011,785,1606,512,781,504,364,230,1293,1098,1431,946,2125,33,133,60,36,1580,782,420,413,2188,169,1281,1005,1506,851,963,293,378,292,1118,1190,1104,530,1767
,,0.27,0.29,0.25,0.21,0.24,0.25,0.29,0.28,0.3,0.23,0.27,0.29,0.25,0.27,0.26,0.26,0.28,0.27,0.28,0.26,0.27,0.28,0.25,0.28,0.2,0.19,0.2,0.23,0.28,0.25,0.24,0.27,0.27,0.24,0.23,0.32,0.23,0.36,0.22,0.21,0.21,0.23,0.33,0.23,0.33,0.11,0.49
,,,b,,,,ag,abcg,abcg,abcgh,,abg,abcgh,,a,,,,,,,,b,,bcd,,,,,bc,,,c,,,,a,,a,,,,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
