Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.04,0.04,0.04,0.06,0.04,0.05,0.04,0.03,0.04,0.05,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.06,0.07,0.04,0.04,0.05,0.03,0.04,0.05,0.05,0.03,0.05,0.03,0.05,0.06,0.05,0.05,0.03,0.04,0.04,0.04,0.04
,,,,,defhi,,,,,,ei,,,,,beg,,,,,,,,,,,,,,,,,,,,b,,b,,e,e,e,e,,,,,
,2,449,228,217,61,86,77,73,61,91,147,150,153,150,300,96,147,104,78,25,243,206,257,192,359,10,48,17,15,306,139,86,71,409,32,307,127,362,83,264,75,103,86,136,295,141,264,173
,,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.04,0.04,0.06,0.05,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.03,0.05,0.05,0.05,0.05,0.05,0.06,0.07,0.06,0.09,0.05,0.04,0.05,0.05,0.05,0.05,0.06,0.04,0.06,0.04,0.06,0.05,0.06,0.07,0.04,0.06,0.04,0.05,0.05
,,,,,,i,,,,,,,,,,e,e,e,e,,e,e,,,,,a,,,,,,,,,b,,b,,e,e,e,e,,b,,,
,3,397,173,224,45,69,59,83,55,87,114,141,142,111,286,98,129,93,53,24,227,170,217,178,349,7,25,9,7,258,137,80,74,363,31,258,128,310,79,213,75,79,59,134,243,145,227,154
,,0.04,0.04,0.05,0.04,0.05,0.04,0.06,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.04,0.05,0.04,0.03,0.05,0.04,0.04,0.05,0.05,0.04,0.03,0.03,0.04,0.05,0.04,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.03,0.05,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.04
,,,,,,,,acegi,,,,,,,a,e,,e,,,e,,,,,,,,,,,,,,,,,b,,,e,,,,,,,
,4,335,159,175,30,57,46,59,50,93,88,105,143,102,233,83,117,83,27,25,200,135,187,147,286,5,28,7,7,214,118,66,65,309,24,205,123,257,78,153,44,61,48,143,202,117,187,138
,,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.04,0.05,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.05,0.02,0.03,0.04,0.03,0.04,0.04,0.04,0.03,0.04,0.02,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.04,0.04
,,,,,,,,,,ag,,,a,,,d,d,dg,,,d,d,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,314,152,161,50,53,48,38,60,64,103,87,124,124,189,66,107,47,58,36,173,141,191,118,278,6,17,10,3,177,134,89,66,281,29,195,108,246,64,149,46,59,45,117,199,109,189,123
,,0.03,0.04,0.03,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.02,0.03,0.02,0.03,0.04,0.05,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.04,0.03
,,,,,d,,,,dh,,d,,,,,,,,c,c,,,,,,,,,,,a,a,a,,,,,b,,,,,,,,,,
,6,330,137,191,37,51,54,62,56,70,88,116,126,120,210,72,100,74,38,46,172,158,197,133,283,7,20,8,9,202,125,81,61,294,26,203,119,229,98,154,49,66,39,123,196,123,176,141
,,0.04,0.03,0.04,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.06,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04
,,,,a,,,,,,,,,,,,,,,,abdf,,,,,,,,,,,,a,,,,,,,,,,,,,,,,
,7,285,127,158,36,45,45,39,47,72,82,84,119,90,194,58,105,50,51,20,163,121,147,136,244,5,19,8,6,173,106,58,53,253,29,173,98,217,61,139,49,64,25,100,177,97,163,111
,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.02,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,d,d,d,,,,,,
,8,277,116,161,27,38,40,51,51,70,65,91,121,99,178,52,92,58,42,33,144,133,152,124,229,5,25,11,7,171,103,58,47,254,19,160,109,191,84,122,41,45,37,116,163,107,194,81
,,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.04,0.03,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.02
,,,,a,,,,,g,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,
,9,267,117,148,31,49,34,42,54,58,80,76,112,92,175,54,90,64,34,25,145,123,147,119,232,4,15,12,4,167,96,57,42,243,19,152,103,189,73,107,32,42,33,109,144,108,140,113
,,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,
,10,249,109,140,30,30,40,44,34,71,60,84,105,87,162,55,77,42,48,26,132,116,161,87,220,5,12,9,3,151,96,50,52,227,17,150,90,175,71,99,33,45,21,106,146,93,132,109
,,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,,bg,,,b,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,ad,,,,
,11,237,115,121,33,30,27,39,52,56,63,66,108,94,143,57,80,38,23,38,137,99,135,102,213,3,11,6,3,149,86,51,40,219,14,141,84,173,62,104,41,27,35,100,131,99,150,78
,,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.04,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.05,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.02
,,,,,,,,,bcgh,,,,bch,,,d,,,,abcdfg,,,,,,,,,,,,,,,,,,,,c,c,,c,c,,,b,
,12,202,84,115,29,34,26,30,31,52,63,56,83,78,123,47,70,38,29,17,117,84,112,89,185,*,10,5,0,117,81,37,42,179,18,117,77,140,60,94,33,36,26,81,117,78,116,82
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,*%,0.01,0.02,0,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,
,13,154,74,78,17,21,24,20,34,37,39,45,71,56,99,41,47,27,17,23,88,66,96,58,135,3,12,2,0,94,61,40,38,130,20,82,65,101,51,67,20,30,17,66,86,66,92,59
,,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,bdgh,,,,,,,,,,,bcd,,,,,,,,,,,,,a,,a,,a,,,,,,,,,,,
,14,110,49,61,20,16,13,16,17,28,36,29,45,39,71,32,46,17,9,6,78,32,51,59,92,4,8,3,3,62,46,23,24,94,15,66,40,76,34,52,20,24,8,41,60,48,68,37
,,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,,,,,,,,,,,,dg,dg,,,,dg,,,a,,,,,,,,,,,a,,,,,,d,d,,,,,,
,NET: Rank 1,368,183,184,66,64,65,53,46,75,130,118,121,124,244,101,115,70,58,24,216,153,201,165,295,9,36,17,11,245,117,80,49,326,34,263,93,300,66,235,79,90,66,98,236,129,209,150
,,0.04,0.04,0.04,0.06,0.04,0.05,0.04,0.03,0.04,0.05,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.06,0.07,0.04,0.04,0.05,0.03,0.04,0.05,0.05,0.03,0.05,0.03,0.05,0.06,0.05,0.05,0.03,0.04,0.04,0.04,0.04
,,,,,defhi,,,,,,ei,,,,,beg,,,,,,,,,,,,,,,,,,,,b,,b,,e,e,e,e,,,,,
,NET: Rank 1-3,1215,584,626,171,219,200,209,162,254,391,409,416,385,830,295,391,267,190,73,686,529,674,535,1004,26,109,43,33,808,392,246,194,1098,98,828,349,972,228,712,229,272,211,368,774,414,700,476
,,0.14,0.14,0.14,0.15,0.15,0.14,0.14,0.12,0.12,0.15,0.14,0.12,0.12,0.14,0.15,0.13,0.15,0.14,0.09,0.14,0.13,0.13,0.14,0.13,0.16,0.15,0.14,0.21,0.14,0.13,0.14,0.13,0.14,0.14,0.15,0.11,0.15,0.1,0.16,0.16,0.15,0.17,0.11,0.15,0.12,0.14,0.13
,,,,,ei,ei,ei,ei,,,ei,ei,,,a,e,e,e,e,,e,e,,,,,,,,b,,,,,,b,,b,,e,e,e,e,,b,,,
,NET: Rank 1-5,1864,895,961,252,330,294,306,272,410,582,600,682,611,1252,444,615,397,274,135,1058,805,1052,799,1567,37,155,60,43,1199,644,401,325,1688,151,1228,581,1474,370,1014,318,392,304,627,1175,640,1076,738
,,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.19,0.2,0.22,0.21,0.2,0.2,0.21,0.22,0.21,0.22,0.2,0.16,0.21,0.2,0.21,0.21,0.21,0.22,0.22,0.2,0.27,0.21,0.21,0.23,0.21,0.21,0.21,0.22,0.19,0.23,0.16,0.23,0.23,0.22,0.24,0.19,0.22,0.19,0.22,0.2
,,,,,,e,,,,,,,,,,e,e,e,e,,e,e,,,,,,,,,,,,,,b,,b,,e,e,e,e,,b,,,
,NET: Rank 1-14,3974,1822,2133,514,643,597,648,647,925,1156,1245,1572,1366,2608,912,1323,806,566,368,2235,1739,2250,1708,3400,74,288,124,78,2485,1443,856,723,3580,330,2473,1368,2965,964,1951,636,771,544,1469,2395,1459,2306,1548
,,0.44,0.42,0.46,0.44,0.43,0.42,0.45,0.46,0.45,0.43,0.43,0.46,0.44,0.44,0.45,0.45,0.44,0.41,0.44,0.45,0.43,0.44,0.45,0.45,0.44,0.4,0.41,0.49,0.43,0.46,0.48,0.47,0.44,0.46,0.45,0.44,0.46,0.41,0.44,0.45,0.43,0.43,0.44,0.45,0.43,0.46,0.43
,,,,a,,,,,ch,,,,c,,,d,,,,,d,,,,,,,,,,a,a,a,,,,,b,,,,,,,,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
