Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.04,0.04,0.03,0.06,0.04,0.04,0.03,0.05,0,0.04,0.04,0,0.04,0.06,0.12,0.02,0.02,0.06,0.04,0.07,0.04,0.04,0.02,0.03,0.06,0.04,0.02,0.07,0.03,0.12,0.04,0.04,0.04,0.04,0,0.02,0.03,0.05
,,,,,,,,,,,,,,,,el,,,,,,,,,,a,,,,,,,,,,,,,
,Not Ranked,243,243,99,48,174,171,117,126,0,105,138,2,16,15,8,23,12,23,20,24,31,30,39,145,99,187,10,20,23,4,56,136,105,241,2,38,75,130
,,0.3,0.3,0.3,0.3,0.29,0.32,0.28,0.33,0,0.31,0.3,0.14,0.24,0.27,0.27,0.34,0.31,0.32,0.33,0.35,0.28,0.38,0.27,0.31,0.29,0.29,0.23,0.36,0.39,0.51,0.34,0.3,0.31,0.3,0.29,0.3,0.32,0.3
,NET: 1-3,318,318,144,68,245,212,171,147,0,132,185,8,31,19,10,28,14,23,25,26,40,27,67,187,131,271,18,16,13,0,47,185,131,316,2,56,88,166
,,0.39,0.39,0.44,0.42,0.41,0.4,0.41,0.38,0,0.39,0.4,0.5,0.46,0.36,0.32,0.42,0.36,0.33,0.4,0.37,0.37,0.34,0.47,0.4,0.39,0.42,0.43,0.28,0.22,0,0.29,0.4,0.38,0.4,0.29,0.44,0.38,0.39
,,,,,,,,,,,,,,,,,,,,,,,,,,,cdf,d,,,,,,,,,,,
,NET: 1-6,512,512,212,103,396,328,279,233,0,218,293,14,46,36,16,42,27,43,37,39,69,44,99,299,213,415,30,33,33,2,97,290,218,508,4,87,148,268
,,0.64,0.64,0.65,0.64,0.66,0.61,0.66,0.6,0,0.64,0.63,0.86,0.7,0.67,0.55,0.62,0.67,0.61,0.6,0.57,0.64,0.56,0.69,0.64,0.63,0.65,0.72,0.57,0.56,0.24,0.6,0.63,0.64,0.64,0.57,0.69,0.64,0.62
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
