Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.16,0.19,0.12,0.16,0.1,0.11,0.15,0.24,0.15,0.2,0.18,0,0.19,0.38,0.09,0.16,0.21,0.14,0.22,0.13,0.06,0.08,0.18,0.14,0.12,0.17,0.15,0.18,0.16,0.14,0.19,0,0.13,0.26,0.23,0.09,0,0.09,0.07,0,0.19,0.27,0,0.22,0.08,0,0.26,0.14,0.22,0.18,0.15,0.11,0.2,0,1,0.15,1,0.24,0.09,0.14,0.33,0.3,0.14,0,0.14,0.17,0,0,0,0,0.27,0.54,0.45,0,1,0.46,0,0.24,0,0,0,0,0.13,0.34,0.54,0.25,0.14,0.14,0.17,0.09,0.11,0,0,0,0.33,0.13,0.32,0.18,0.17,0.16,0.16,0.16,0.14,0.15,0.17,0.13,0.15,0.15,0.15,0.15,0.16,0.15,0.16,0.16,0.13,0.16,0,0.16,0.17,0.21,0.17,0.18,0.14,0.06,0.19,0.05,0.22,0.08,0.26,0.41,0.28,0.07,0.21,0.2,0.04,0.14,0.18,0.18,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£50 - £99,20,13,2,5,4,4,17,3,18,2,10,0,1,1,4,11,2,19,5,7,6,4,16,19,10,6,14,4,2,7,5,3,2,0,2,2,0,2,3,0,1,2,1,2,1,2,4,2,1,7,7,5,1,0,0,20,0,10,11,16,1,2,0,2,16,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,18,1,0,5,11,11,0,6,4,2,0,0,2,16,2,1,19,20,20,20,12,2,9,12,9,14,14,13,20,3,14,20,14,20,1,19,19,8,8,9,8,2,4,0,7,4,0,2,0,2,10,7,1,12,3,9,2
,,0.16,0.28,0.05,0.11,0.1,0.07,0.16,0.1,0.2,0.05,0.2,0,0.03,0.12,0.21,0.18,0.05,0.2,0.16,0.2,0.25,0.18,0.15,0.2,0.26,0.09,0.23,0.1,0.09,0.22,0.18,0.47,0.12,0,0.07,0.14,0,0.18,0.26,0,0.17,0.18,0.16,0.14,0.09,0.31,0.12,0.11,0.21,0.2,0.17,0.15,0.08,0,0,0.16,0,0.16,0.16,0.17,0.11,0.23,0,1,0.18,0,0,0,0,0,0.15,0,0,0.25,0,0.54,0,0,0,0,1,0,0.17,0.12,0,0.25,0.14,0.14,0,0.33,0.26,0.56,0,0,0.19,0.17,0.12,0.07,0.15,0.16,0.16,0.17,0.15,0.05,0.15,0.13,0.13,0.15,0.14,0.13,0.16,0.08,0.15,0.16,0.18,0.15,1,0.16,0.16,0.15,0.14,0.16,0.16,0.14,0.15,0,0.26,0.18,0,0.29,0,0.15,0.28,0.13,0.05,0.18,0.09,0.15,0.09
,,,bc,,,,,,,b,,b,,,,,,,a,,,,,,a,b,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£100 - £199,17,7,3,7,7,10,16,4,12,4,4,3,4,0,0,9,7,10,5,4,1,3,14,10,7,9,8,5,4,6,2,1,3,1,4,1,0,0,2,0,1,2,1,0,4,0,4,3,0,5,8,3,1,0,0,17,0,6,12,10,1,1,5,0,9,0,0,1,0,0,1,0,1,0,0,0,0,4,1,1,0,0,13,1,0,3,12,11,2,1,1,0,0,0,1,12,2,3,16,17,17,13,12,5,3,13,7,12,13,11,16,7,12,17,7,17,0,17,16,7,10,8,6,3,6,4,2,1,0,0,1,0,3,13,1,10,6,4,6
,,0.13,0.15,0.08,0.15,0.14,0.16,0.15,0.12,0.14,0.11,0.08,0.74,0.19,0,0,0.15,0.21,0.11,0.13,0.12,0.04,0.1,0.14,0.11,0.18,0.14,0.13,0.14,0.13,0.19,0.06,0.16,0.13,0.13,0.18,0.08,0,0,0.16,0,0.23,0.19,0.13,0,0.37,0,0.15,0.21,0,0.15,0.18,0.09,0.09,0,0,0.13,0,0.09,0.17,0.11,0.11,0.11,0.31,0,0.11,0,0,0.55,0,0,0.14,0,0.55,0,0,0,0,0.36,0.15,0.33,0,0,0.13,0.19,0,0.14,0.14,0.13,0.32,0.05,0.06,0,0,0,0.11,0.13,0.15,0.18,0.13,0.13,0.13,0.12,0.14,0.16,0.04,0.13,0.09,0.12,0.12,0.11,0.13,0.16,0.13,0.13,0.09,0.13,0,0.15,0.14,0.14,0.16,0.14,0.12,0.15,0.23,0.27,0.06,0.05,0,0,0.34,0,0.1,0.23,0.03,0.16,0.15,0.08,0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£200 - £299,18,6,6,7,10,14,16,7,12,6,7,0,3,0,2,12,3,15,6,3,6,2,16,15,3,12,7,5,6,3,3,0,5,2,2,3,0,2,1,1,0,0,2,3,1,1,4,3,1,4,6,3,5,0,0,18,0,8,10,14,2,1,1,0,13,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,15,0,0,3,12,12,1,3,3,0,0,0,0,13,1,4,18,18,18,16,10,6,7,14,11,12,15,17,18,7,12,18,10,18,0,17,16,5,7,10,5,3,2,4,4,3,1,1,1,4,2,9,3,10,6,10,5
,,0.14,0.12,0.17,0.15,0.21,0.23,0.15,0.23,0.13,0.17,0.14,0,0.12,0,0.11,0.2,0.08,0.16,0.19,0.08,0.25,0.09,0.15,0.16,0.08,0.18,0.1,0.15,0.24,0.1,0.13,0,0.23,0.25,0.09,0.27,0,0.22,0.07,0.3,0,0,0.29,0.23,0.09,0.16,0.12,0.17,0.2,0.11,0.15,0.08,0.36,0,0,0.14,0,0.14,0.14,0.15,0.23,0.11,0.07,0,0.14,0.42,0,0,0,0,0.17,0.46,0,0.22,0,0,0,0.11,0,0,0,0,0.14,0,0,0.15,0.15,0.15,0.17,0.14,0.18,0,0,0,0,0.14,0.09,0.29,0.15,0.14,0.14,0.14,0.11,0.2,0.12,0.14,0.15,0.12,0.14,0.17,0.14,0.16,0.12,0.14,0.13,0.14,0,0.15,0.14,0.1,0.11,0.17,0.11,0.17,0.06,0.24,0.15,0.11,0.15,0.16,0.38,0.24,0.05,0.16,0.13,0.16,0.15,0.17,0.25
,£300 - £399,11,2,4,5,4,6,10,3,7,4,5,1,1,0,3,6,2,9,3,4,2,4,7,9,3,4,7,2,2,2,4,1,1,1,1,1,0,0,2,1,1,1,1,0,1,1,2,2,0,3,1,7,0,0,0,11,0,4,7,7,1,0,2,0,6,2,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,9,0,0,2,8,8,0,1,1,0,0,0,0,9,1,1,11,11,11,11,10,3,5,10,7,10,10,11,11,5,11,11,6,11,0,9,9,3,7,3,5,1,3,0,3,4,1,0,0,2,2,6,1,6,2,5,2
,,0.08,0.04,0.11,0.11,0.09,0.09,0.09,0.09,0.08,0.11,0.09,0.26,0.04,0,0.13,0.09,0.05,0.1,0.1,0.1,0.08,0.14,0.07,0.1,0.08,0.06,0.11,0.05,0.07,0.06,0.16,0.17,0.04,0.14,0.05,0.06,0,0,0.15,0.38,0.22,0.08,0.13,0,0.12,0.12,0.06,0.11,0,0.09,0.02,0.19,0,0,0,0.09,0,0.07,0.1,0.08,0.1,0,0.15,0,0.07,0.41,0,0,0,0,0.13,0,0,0,0,0,0,0.08,0.41,0,0,0,0.09,0,0,0.1,0.09,0.1,0,0.06,0.07,0,0,0,0,0.1,0.08,0.06,0.09,0.08,0.08,0.09,0.12,0.1,0.09,0.1,0.1,0.11,0.1,0.11,0.09,0.11,0.11,0.08,0.08,0.09,0,0.08,0.08,0.06,0.12,0.06,0.1,0.05,0.09,0,0.1,0.15,0.19,0,0,0.11,0.06,0.11,0.04,0.08,0.04,0.08,0.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£400 - £499,11,3,2,7,4,6,9,2,9,2,3,0,3,1,1,4,4,7,2,4,1,1,10,7,2,4,6,3,1,1,5,1,1,0,3,0,0,1,2,0,0,0,0,3,0,1,3,1,0,2,3,5,1,0,0,11,0,5,6,10,0,1,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,1,0,8,8,0,1,0,1,0,0,1,8,1,1,10,11,11,11,8,5,7,11,8,10,11,10,11,5,9,11,9,11,0,10,11,6,7,5,4,5,0,2,1,2,1,0,0,0,3,5,2,8,1,6,1
,,0.08,0.05,0.05,0.14,0.08,0.1,0.08,0.06,0.1,0.06,0.06,0,0.13,0.17,0.05,0.07,0.12,0.07,0.06,0.11,0.03,0.05,0.09,0.07,0.05,0.07,0.1,0.09,0.04,0.02,0.16,0.2,0.05,0,0.14,0,0,0.08,0.17,0,0,0,0,0.17,0,0.13,0.11,0.08,0,0.07,0.06,0.14,0.05,0,0,0.09,0,0.08,0.09,0.11,0,0.12,0,0,0.11,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0.09,0.15,0.23,0,0.09,0.1,0,0.06,0,0.27,0,0,0.09,0.09,0.05,0.07,0.08,0.08,0.08,0.09,0.1,0.16,0.12,0.11,0.11,0.1,0.1,0.1,0.09,0.13,0.1,0.08,0.11,0.09,0,0.08,0.09,0.11,0.11,0.09,0.08,0.27,0,0.15,0.03,0.1,0.13,0,0,0,0.09,0.1,0.11,0.12,0.02,0.1,0.04
,£500 - £749,8,1,4,4,3,3,8,4,5,3,4,0,1,0,2,4,1,8,1,4,3,2,6,8,3,3,5,2,1,3,2,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,2,0,1,0,2,4,2,0,0,8,0,4,5,6,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,6,5,1,3,3,0,0,0,0,7,0,0,8,8,8,8,7,1,4,8,5,7,8,7,8,2,8,8,6,8,0,8,6,5,5,5,4,0,3,0,2,3,0,0,0,3,0,2,4,1,7,3,2
,,0.07,0.02,0.12,0.08,0.06,0.05,0.08,0.12,0.06,0.08,0.07,0,0.03,0,0.1,0.06,0.02,0.08,0.03,0.11,0.11,0.08,0.06,0.08,0.08,0.04,0.08,0.05,0.03,0.09,0.08,0,0.04,0,0.03,0.09,1,0,0.07,0.32,0,0.09,0,0.08,0.1,0.14,0.06,0,0.19,0,0.05,0.11,0.15,0,0,0.07,0,0.06,0.07,0.07,0,0.15,0.06,0,0.07,0,0,0,0,0,0,0,0,0.3,0,0,0,0.1,0,0,0,0,0.08,0,0,0,0.07,0.06,0.15,0.15,0.19,0,0,0,0,0.08,0,0,0.07,0.07,0.07,0.07,0.08,0.02,0.07,0.08,0.06,0.07,0.07,0.07,0.07,0.04,0.08,0.07,0.07,0.07,0,0.07,0.05,0.1,0.08,0.08,0.08,0,0.11,0,0.08,0.14,0,0,0,0.17,0,0.03,0.18,0.02,0.2,0.05,0.09
,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,
,£750 - £999,8,3,3,1,3,4,6,1,5,3,2,0,2,1,2,2,4,4,2,1,1,2,6,4,2,5,3,5,0,2,1,0,0,0,2,2,0,1,0,0,0,1,1,1,0,1,0,1,1,3,2,2,1,0,0,8,0,1,7,5,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,0,1,5,5,0,0,0,0,0,0,2,5,1,1,8,8,8,6,4,1,4,6,4,6,6,6,8,3,5,8,6,8,0,7,8,1,3,4,4,0,2,1,1,3,0,1,0,1,2,1,4,3,2,2,1
,,0.06,0.07,0.1,0.03,0.06,0.07,0.05,0.05,0.05,0.08,0.04,0,0.1,0.2,0.09,0.03,0.11,0.04,0.06,0.03,0.04,0.08,0.05,0.04,0.06,0.07,0.05,0.13,0,0.07,0.03,0,0,0,0.09,0.2,0,0.11,0,0,0,0.1,0.18,0.09,0,0.14,0,0.05,0.18,0.08,0.05,0.05,0.07,0,0,0.06,0,0.02,0.1,0.06,0,0,0.15,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.67,0,0,0.05,0.2,0,0.07,0.06,0.07,0,0,0,0,0,0,0.28,0.06,0.07,0.1,0.06,0.06,0.06,0.06,0.05,0.03,0.07,0.06,0.06,0.06,0.05,0.06,0.06,0.08,0.05,0.06,0.08,0.06,0,0.06,0.07,0.03,0.05,0.07,0.08,0,0.08,0.07,0.03,0.11,0,0.13,0,0.06,0.07,0.01,0.17,0.05,0.07,0.04,0.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"£1,000 - £1,449",2,1,2,0,2,2,2,0,2,0,2,0,0,0,2,0,0,2,1,1,1,2,0,2,0,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,2,1,1,0,0,0,2,0,0,2,2,2,2,1,0,2,1,2,2,2,2,2,0,1,2,2,2,0,2,1,2,0,0,2,0,1,1,0,1,0,0,0,0,2,0,1,1,2,2,0
,,0.02,0.01,0.05,0,0.05,0.04,0.02,0,0.03,0,0.04,0,0,0,0.1,0,0,0.02,0.02,0.02,0.03,0.09,0,0.02,0,0.04,0,0.02,0.05,0,0,0,0.07,0,0,0.07,0,0,0.06,0,0,0,0,0,0.07,0,0.03,0,0,0,0.03,0.02,0,0,0,0.02,0,0.04,0,0.02,0,0,0.05,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.02,0,0,0,0.01,0.01,0,0.08,0.06,0.17,0,0,0,0.02,0,0,0.01,0.02,0.02,0.02,0.02,0,0.04,0.01,0.03,0.02,0.02,0.02,0.02,0,0.01,0.02,0.03,0.02,0,0.01,0.01,0.03,0,0,0.05,0,0.03,0.04,0,0.03,0,0,0,0,0.04,0,0.03,0.01,0.04,0.04,0
,"£1,450 - £1,999",3,1,1,1,3,3,3,0,2,1,1,0,0,0,1,2,0,3,0,2,1,1,2,3,0,3,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,0,0,0,3,0,2,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,2,2,0,1,1,0,0,0,0,3,0,0,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,0,3,2,2,1,1,2,1,0,2,0,0,0,0,0,2,1,0,0,2,1,2,0
