Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q19_W3.10. Borrow money from family/friends: Which of the following, if any, have you done or do you plan to do as a result of the rising cost of living?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,I am currently doing this,1401,508,881,267,390,309,262,111,63,657,570,174,622,779,215,392,261,286,247,607,794,837,550,1184,36,92,66,17,656,725,555,301,1190,174,800,550,1016,364,738,221,280,237,474,867,490,877,457
,,0.16,0.12,0.19,0.23,0.26,0.22,0.18,0.08,0.03,0.25,0.2,0.05,0.2,0.13,0.11,0.13,0.14,0.21,0.3,0.12,0.2,0.16,0.15,0.16,0.22,0.13,0.22,0.1,0.11,0.23,0.31,0.19,0.15,0.25,0.14,0.18,0.16,0.15,0.17,0.16,0.16,0.19,0.14,0.16,0.15,0.18,0.13
,,,,a,defi,cdefhi,defi,efi,fi,,cdefhi,efi,f,b,,,a,af,abcf,abcdfg,a,abcf,b,,,ac,,ac,,,ad,abd,a,,a,,a,,,e,,,bce,,b,,b,
,I have done this previously but don't anticipate doing it in the future,1244,516,721,292,325,252,171,120,84,617,423,204,491,753,244,392,285,213,111,636,608,682,557,956,40,140,69,35,727,499,326,203,1064,141,831,385,959,272,791,226,369,196,330,808,403,794,411
,,0.14,0.12,0.16,0.25,0.22,0.18,0.12,0.09,0.04,0.23,0.15,0.06,0.16,0.13,0.12,0.13,0.16,0.16,0.13,0.13,0.15,0.13,0.15,0.13,0.24,0.2,0.23,0.22,0.13,0.16,0.18,0.13,0.13,0.2,0.15,0.12,0.15,0.11,0.18,0.16,0.21,0.15,0.1,0.15,0.12,0.16,0.11
,,,,a,cdefhi,cdefhi,defhi,efi,fi,,cdefhi,defi,f,b,,,,abf,af,,,abf,,a,,a,a,a,,,ad,abd,,,a,b,,b,,de,e,abde,e,,b,,b,
,I've not done this yet but will in the next month,528,273,251,124,144,112,89,37,22,268,201,59,226,302,108,179,113,82,45,288,240,260,260,367,13,82,29,36,329,192,132,70,469,44,380,140,432,87,384,128,150,106,104,382,134,363,152
,,0.06,0.06,0.05,0.11,0.1,0.08,0.06,0.03,0.01,0.1,0.07,0.02,0.07,0.05,0.05,0.06,0.06,0.06,0.05,0.06,0.06,0.05,0.07,0.05,0.08,0.12,0.1,0.23,0.06,0.06,0.07,0.05,0.06,0.06,0.07,0.04,0.07,0.04,0.09,0.09,0.08,0.08,0.03,0.07,0.04,0.07,0.04
,,,,,cdefhi,defhi,efi,efi,fi,,cdefhi,efi,,b,,,,,,,,,,a,,a,a,a,abcd,,d,ad,,,,b,,b,,e,e,e,e,,b,,b,
,I've not done this but may do in the next six months,748,367,376,155,143,152,145,90,63,299,297,153,329,419,167,238,164,107,72,405,343,387,352,600,18,77,33,16,446,287,186,132,670,63,480,253,589,151,437,122,176,138,232,462,266,471,251
,,0.08,0.09,0.08,0.13,0.1,0.11,0.1,0.06,0.03,0.11,0.1,0.04,0.11,0.07,0.08,0.08,0.09,0.08,0.09,0.08,0.09,0.08,0.09,0.08,0.11,0.11,0.11,0.1,0.08,0.09,0.1,0.09,0.08,0.09,0.09,0.08,0.09,0.06,0.1,0.09,0.1,0.11,0.07,0.09,0.08,0.09,0.07
,,,,,bcdefhi,efi,efi,efi,fi,,efi,efi,f,b,,,,,,,,,,a,,,a,a,,,a,a,,,,,,b,,e,e,e,e,,,,b,
,I've not done this and don't anticipate doing it in the future,4808,2545,2244,288,448,570,724,1002,1775,737,1294,2777,1332,3475,1235,1697,930,633,312,2932,1876,2805,1979,4317,52,276,92,55,3419,1345,522,809,4480,264,2907,1704,3322,1427,2022,679,782,560,2144,2629,1997,2352,2281
,,0.54,0.59,0.49,0.25,0.3,0.4,0.5,0.72,0.87,0.28,0.45,0.81,0.43,0.59,0.62,0.57,0.51,0.46,0.38,0.59,0.47,0.55,0.52,0.57,0.31,0.39,0.3,0.34,0.6,0.43,0.29,0.52,0.55,0.37,0.53,0.55,0.51,0.6,0.45,0.48,0.44,0.44,0.64,0.5,0.59,0.47,0.63
,,,b,,,a,abg,abcgh,abcdgh,abcdeghi,,abcg,abcdegh,,a,bcdefg,cdeg,deg,e,,cdeg,e,b,,bcde,,bd,,,bcd,c,,bc,b,,,,,a,,acd,,,abcd,,a,,a
,Don't know,248,106,140,47,37,33,57,40,35,84,89,74,97,150,36,64,59,46,42,100,148,156,77,173,9,45,14,2,150,89,55,31,211,24,119,85,149,79,88,28,24,36,88,131,77,138,72
,,0.03,0.02,0.03,0.04,0.03,0.02,0.04,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.05,0.02,0.04,0.03,0.02,0.02,0.05,0.06,0.05,0.01,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.03,0.03,0.02,0.02,0.03,0.02
,,,,,bcfi,,,bcfi,f,,fi,fi,,,,,,abf,abf,abcf,,abf,b,,,a,a,a,,,,,,,,,,,a,,,,c,c,,,b,
,NET: Currenty/have previously done this,2644,1024,1602,559,715,560,433,231,147,1274,993,377,1113,1532,459,784,545,498,358,1243,1402,1519,1107,2140,77,232,135,51,1382,1224,880,504,2254,315,1631,935,1974,636,1529,447,649,433,804,1675,893,1671,869
,,0.29,0.24,0.35,0.48,0.48,0.39,0.3,0.16,0.07,0.48,0.35,0.11,0.36,0.26,0.23,0.26,0.3,0.36,0.43,0.25,0.35,0.3,0.29,0.28,0.46,0.33,0.44,0.32,0.24,0.39,0.5,0.33,0.28,0.44,0.3,0.3,0.31,0.27,0.34,0.32,0.36,0.34,0.24,0.32,0.27,0.33,0.24
,,,,a,cdefhi,cdefhi,defhi,efi,fi,,cdefhi,defi,f,b,,,a,abf,abcf,abcdfg,a,abcf,,,,ac,a,ac,,,ad,abd,a,,a,,,b,,e,e,be,e,,b,,b,
,NET: Will/might do this,1276,640,627,280,287,264,233,127,85,567,498,212,555,721,276,417,277,189,117,693,583,647,612,967,30,159,62,52,775,479,317,201,1139,106,860,393,1021,238,820,250,326,244,337,844,400,834,402
,,0.14,0.15,0.14,0.24,0.19,0.19,0.16,0.09,0.04,0.21,0.17,0.06,0.18,0.12,0.14,0.14,0.15,0.14,0.14,0.14,0.15,0.13,0.16,0.13,0.18,0.22,0.21,0.33,0.14,0.15,0.18,0.13,0.14,0.15,0.16,0.13,0.16,0.1,0.18,0.18,0.18,0.19,0.1,0.16,0.12,0.17,0.11
,,,,,bcdefhi,defi,efi,efi,fi,,cdefhi,efi,f,b,,,,,,,,,,a,,a,a,a,abd,,ad,abd,,,,b,,b,,e,e,e,e,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
