Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.09,0.13,0.09,0.06,0.11,0.12,0.09,0.06,0.1,0.06,0.11,0.06,0.05,0.11,0.14,0.11,0.06,0.12,0.1,0.11,0.15,0.09,0.09,0.12,0.08,0.1,0.08,0.1,0.09,0.08,0.07,0.15,0.08,0.15,0.12,0.08,0.15,0.08,0.1,0.09,0.09,0.06,0.09,0.07,0.12,0.07,0.17,0.07,0.04,0.15,0.13,0.11,0.12,0.04,*%,0.11,*%,0.09,0.1,0.07,0.17,0.15,0.15,0.04,0.07,0.1,0,0.1,0.2,0.13,0.15,0.21,0.16,0.17,0.21,0,0.05,0.18,0.08,0.22,0.05,0,0.1,0.12,0.02,0.15,0.11,0.11,0.12,0.07,0.05,0.13,0.19,0.11,0.14,0.1,0.08,0.06,0.16,0.12,0.15,0.17,0.18,0.21,0.16,0.18,0.17,0.17,0.17,0.17,0.13,0.19,0.18,0.17,0.17,0.12,0.01,0.13,0.16,0.17,0.24,0.08,0.14,0.23,0.06,0.06,0.1,0.05,0.15,0.14,0.14,0.12,0.11,0.12,0.04,0.24,0.03,0.11,0.12
,,,bc,c,,d,cd,d,,b,,b,,,b,ab,ab,,ag,a,a,acfg,a,a,ag,,,,,,,,b,,abdg,abg,,,,,,,,l,,ekl,,abdefgikl,,,efgh,efh,efh,efh,fh,,efh,,,,,a,a,a,,,,,,a,,,,a,a,,,,a,,,,,c,c,,ac,dekl,del,e,,,e,,,dekl,del,,,b,,,k,k,ak,,k,k,k,k,k,,k,k,k,,b,,,a,a,abc,,a,bcdeg,,,ce,,bce,bce,,d,d,d,,b,,,
,We had this debt before November 2022 and the size of it has increased since November 2022,168,87,32,49,67,87,168,44,128,37,53,13,16,8,24,88,37,130,64,46,21,37,131,130,46,78,88,48,30,38,42,8,24,6,32,17,2,11,12,5,4,18,17,15,11,9,39,17,11,24,57,55,19,6,6,161,6,83,85,105,20,18,21,3,94,5,4,2,7,6,3,4,5,7,2,0,4,13,6,2,2,1,125,8,15,27,103,92,12,20,19,2,0,1,12,119,37,7,168,168,158,151,97,31,65,109,81,118,127,133,163,41,126,143,87,162,6,153,144,76,63,86,50,20,35,24,33,29,9,16,2,14,43,77,34,105,57,73,40
,,0.08,0.12,0.06,0.05,0.09,0.09,0.08,0.07,0.09,0.05,0.06,0.03,0.03,0.05,0.09,0.13,0.03,0.12,0.12,0.11,0.11,0.05,0.09,0.12,0.09,0.06,0.09,0.06,0.07,0.08,0.08,0.19,0.07,0.08,0.07,0.05,0.18,0.05,0.1,0.1,0.04,0.07,0.09,0.07,0.05,0.05,0.15,0.06,0.06,0.1,0.14,0.12,0.05,0.02,0.02,0.09,0.02,0.07,0.09,0.06,0.17,0.13,0.15,0.15,0.06,0.15,0.67,0.03,0.22,0.35,0.07,0.14,0.11,0.15,0.11,0,0.24,0.16,0.14,0.11,0.16,0.15,0.1,0.05,0.03,0.08,0.13,0.13,0.12,0.05,0.05,0.03,0,0.07,0.05,0.12,0.05,0.02,0.13,0.1,0.14,0.15,0.15,0.13,0.17,0.15,0.16,0.15,0.15,0.17,0.12,0.13,0.16,0.17,0.18,0.1,0.01,0.12,0.14,0.15,0.16,0.09,0.09,0.19,0.1,0.05,0.08,0.07,0.08,0.05,0.1,0.04,0.09,0.15,0.04,0.17,0.04,0.07,0.19
,,,bc,,,,,,,bc,,,,,,ab,abc,,afg,afg,af,af,,af,afg,bd,,bd,,,,,abdfg,,,,,,,d,,,,,,,,adeghikl,,,defh,defgh,defgh,efh,,,defh,,,a,,a,a,a,,,ad,,,ad,,,,,ad,,,,ad,ad,,,,c,,,c,defikl,defikl,deikl,l,l,,,,l,defikl,l,,b,,,k,k,,k,k,k,k,k,k,,,k,ak,ak,b,,,,,a,,,bcdefg,cg,,c,,,,,,ad,abd,,b,,,a
,We had this debt before November 2022 and the size of it has not increased (stayed the same or decreased) since November 2022,181,80,40,62,86,104,181,32,133,45,78,20,22,20,19,76,62,119,54,48,17,39,143,119,35,108,74,65,42,24,39,10,26,16,46,19,0,13,9,2,15,29,12,9,18,15,34,15,9,48,53,44,28,5,3,179,3,88,91,122,18,14,23,2,113,3,2,4,6,3,9,0,2,5,3,3,2,12,7,4,2,1,132,15,12,28,98,88,10,24,18,7,0,0,22,105,47,16,153,181,156,146,86,35,52,102,74,102,114,126,166,46,113,134,74,175,6,153,139,65,69,106,48,12,33,36,29,26,12,30,4,24,43,77,36,113,62,95,35
,,0.08,0.11,0.07,0.07,0.11,0.11,0.08,0.05,0.09,0.06,0.09,0.04,0.05,0.13,0.07,0.11,0.06,0.11,0.11,0.12,0.09,0.05,0.1,0.11,0.07,0.09,0.07,0.08,0.1,0.05,0.08,0.23,0.07,0.22,0.1,0.06,0,0.07,0.07,0.04,0.13,0.11,0.06,0.04,0.09,0.09,0.13,0.06,0.05,0.2,0.13,0.09,0.07,0.02,0.01,0.1,0.01,0.07,0.1,0.07,0.16,0.1,0.17,0.12,0.07,0.11,0.33,0.07,0.2,0.16,0.23,0,0.04,0.11,0.15,0.28,0.12,0.15,0.19,0.22,0.1,0.15,0.1,0.11,0.02,0.08,0.12,0.13,0.1,0.06,0.05,0.12,0,0,0.09,0.11,0.06,0.05,0.12,0.11,0.14,0.15,0.13,0.15,0.13,0.14,0.14,0.13,0.14,0.16,0.12,0.14,0.15,0.16,0.15,0.1,0.01,0.12,0.14,0.13,0.18,0.11,0.09,0.11,0.1,0.07,0.07,0.06,0.11,0.09,0.17,0.07,0.09,0.14,0.04,0.18,0.04,0.09,0.16
,,,bc,,,cd,cd,d,,b,,,,,ab,,abd,,af,af,af,,,af,af,,,,,,,,abdfg,,abdfg,ag,,,,,,gkl,gkl,,,,,acfgkl,,,bcdefgh,defgh,efh,efh,,,efh,,,a,,a,,a,,,,,,ai,,adi,,,,,,,ai,ai,,,,c,c,,c,dekl,dekl,l,,,el,,,ekl,dekl,,,,,,k,,,,,,,,k,,,,k,,b,,,,,ac,,,,,,,,,,,,d,abd,,b,,,a
,Not relevant - do not hold this debt,1606,414,443,750,488,599,1606,520,1004,590,648,399,395,105,176,417,899,707,326,264,117,575,1031,707,351,866,731,557,309,334,380,17,270,40,295,262,8,150,81,37,82,199,143,154,144,133,130,211,142,112,230,306,290,299,369,1237,369,951,652,1391,52,78,68,14,1329,19,0,43,10,7,18,17,33,22,9,7,8,39,22,7,10,4,840,95,475,231,474,411,64,316,280,37,3,11,150,605,636,279,706,1017,613,474,318,104,191,355,249,391,421,378,834,153,357,380,226,1083,523,780,511,262,149,705,358,41,255,402,280,315,67,234,11,245,328,287,697,236,1331,744,105
,,0.72,0.59,0.76,0.8,0.65,0.64,0.72,0.79,0.69,0.8,0.72,0.85,0.84,0.66,0.67,0.62,0.82,0.63,0.64,0.63,0.6,0.79,0.69,0.63,0.71,0.72,0.73,0.71,0.72,0.74,0.76,0.38,0.75,0.53,0.66,0.79,0.68,0.77,0.69,0.71,0.7,0.74,0.75,0.78,0.71,0.78,0.5,0.78,0.81,0.47,0.57,0.65,0.73,0.91,0.97,0.67,0.97,0.75,0.69,0.77,0.45,0.56,0.5,0.65,0.78,0.57,0,0.77,0.32,0.37,0.47,0.66,0.63,0.48,0.48,0.72,0.52,0.49,0.54,0.45,0.63,0.7,0.67,0.66,0.91,0.66,0.6,0.59,0.63,0.8,0.82,0.67,0.81,0.76,0.66,0.63,0.79,0.84,0.56,0.63,0.53,0.48,0.49,0.45,0.49,0.49,0.48,0.51,0.5,0.47,0.59,0.48,0.46,0.46,0.45,0.65,0.96,0.6,0.51,0.51,0.38,0.7,0.64,0.4,0.73,0.79,0.72,0.79,0.63,0.69,0.54,0.72,0.68,0.54,0.86,0.38,0.87,0.7,0.49
,,,,a,a,,,ab,abc,,ac,,cde,cde,,,,bcdegh,,,,,bcdegh,bcdeh,,,,,,,cef,cef,,cef,,ce,cef,,j,j,j,j,j,j,j,j,j,,bj,bdhj,,a,ab,abcg,abcdg,abcdeg,ab,abcdeg,b,,bcd,,,,,begijno,e,,begjno,,,,,e,,,,,,,,,,,,abd,,,,,abcfij,abcfij,,,,,,abcfij,abcfijk,,a,bdfgjmno,,,,,,,,,,abcdefghijlmno,,,,,,a,bcd,d,d,,b,,,af,abdfg,a,adfg,a,a,,c,c,,abc,,a,b,
,Don't know,66,29,16,20,29,34,66,21,48,18,31,8,13,8,5,20,29,36,14,13,9,13,52,36,20,38,27,28,10,18,7,2,9,1,21,8,0,5,5,3,5,7,1,7,5,3,13,6,5,18,10,16,12,7,3,63,3,42,24,47,5,9,4,1,43,2,0,2,2,0,3,0,3,4,1,0,1,2,2,0,1,0,39,8,5,13,29,26,4,10,7,3,0,1,13,30,20,9,39,45,46,42,24,11,21,29,25,30,32,27,50,17,34,30,27,58,7,49,46,26,19,29,23,6,5,16,12,10,3,12,1,14,15,25,8,22,37,33,8
,,0.03,0.04,0.03,0.02,0.04,0.04,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.05,0.02,0.03,0.03,0.03,0.03,0.03,0.05,0.02,0.04,0.03,0.04,0.03,0.03,0.04,0.02,0.04,0.01,0.05,0.02,0.02,0.05,0.02,0,0.02,0.04,0.05,0.05,0.03,*%,0.04,0.03,0.02,0.05,0.02,0.03,0.08,0.03,0.03,0.03,0.02,0.01,0.03,0.01,0.03,0.03,0.03,0.04,0.06,0.03,0.04,0.03,0.07,0,0.03,0.06,0,0.07,0,0.06,0.09,0.05,0,0.06,0.02,0.05,0,0.06,0,0.03,0.06,0.01,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0,0.06,0.06,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.04,0.05,0.04,0.04,0.03,0.04,0.05,0.04,0.04,0.05,0.03,0.01,0.04,0.05,0.05,0.05,0.03,0.04,0.06,0.02,0.03,0.03,0.02,0.03,0.03,0.05,0.04,0.03,0.05,0.01,0.04,0.02,0.03,0.04
,,,c,,,,,,,,,,,,a,,,,,,,f,,f,,,,,,,b,,,,,b,,,,f,f,f,,,f,,,f,,f,bcdefgh,,fh,fh,,,fh,,,,,,a,,,,,,,,,,,,a,,,,,,,,,c,c,,c,,,,,,,,,dek,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,b,,,,,,,,d,d,d,,,,,
,"Columns Tested: a,b,c - a,b,c,d - a,b,c - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e,f,g,h,i,j,k,l - a,b,c,d,e,f,g,h - a,b - a,b,c,d,e - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r - a,b,c,d - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o - a,b - a,b,c,d - a,b - a,b,c,d,e,f,g,h - a,b,c,d - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
