Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.15,0.11,0.11,0.15,0.13,0.13,0.05,0.16,0.16,0.14,0.16,0.38,0.41,0.1,0.07,0.17,0.24,0.05,0.16,0.09,0.15,0.09,0.09,0.12,0.18,0.16,0,0.12,0,0,0.05,0.17,0.12,0.15,0.15,0.11,0.1,0.17
,Not at all equipped (1.0),33,3,10,33,24,20,2,30,1,18,15,0,1,3,2,3,2,2,2,5,8,4,1,17,16,28,2,2,1,0,5,15,17,32,1,5,7,21
,,0.11,0.05,0.09,0.11,0.11,0.09,0.05,0.11,0.17,0.1,0.11,0,0.05,0.07,0.13,0.13,0.11,0.1,0.08,0.25,0.2,0.19,0.02,0.1,0.12,0.1,0.22,0.12,0.08,0,0.12,0.11,0.1,0.11,0.15,0.14,0.07,0.12
,,,,,,,,,,,,,,,,,,,,,,l,,,,,,,,,,,,,,,,,
,Don't know,4,1,2,4,3,3,1,3,0,1,3,0,1,0,0,0,1,2,0,0,0,0,0,1,3,4,0,0,0,0,0,3,1,4,0,0,1,3
,,0.01,0.02,0.02,0.01,0.01,0.01,0.03,0.01,0,0.01,0.02,0,0.05,0,0,0,0.06,0.09,0,0,0,0,0,0.01,0.02,0.01,0,0,0,0,0,0.02,0.01,0.01,0,0,0.01,0.02
,NET: Equipped,159,34,68,159,119,113,25,131,3,103,56,6,5,27,8,9,6,11,18,9,15,10,36,95,64,131,6,10,10,1,28,56,100,156,3,24,55,80
,,0.51,0.61,0.59,0.51,0.54,0.53,0.69,0.49,0.51,0.59,0.41,0.62,0.23,0.64,0.53,0.38,0.35,0.49,0.64,0.43,0.4,0.45,0.7,0.54,0.47,0.49,0.66,0.6,0.85,0.35,0.68,0.41,0.6,0.52,0.42,0.69,0.55,0.46
,,,,,,,,b,,,b,,,,j,,,,,,,,,j,,,,,,,,a,,a,a,,c,,
,NET: Unequipped,78,9,22,78,53,48,4,72,2,42,37,3,10,7,3,7,6,3,6,7,13,6,6,38,40,71,2,4,1,0,7,39,37,76,2,9,17,50
,,0.25,0.16,0.2,0.25,0.24,0.23,0.11,0.27,0.33,0.24,0.27,0.38,0.46,0.17,0.2,0.29,0.35,0.15,0.24,0.34,0.35,0.28,0.11,0.22,0.3,0.27,0.22,0.24,0.08,0,0.17,0.28,0.23,0.25,0.3,0.26,0.17,0.29
,,,,,,,,,a,,,,,,,,,,,,,l,,,,,,,,,,,,,,,,,b
,Mean score,3.31,3.67,3.56,3.31,3.38,3.38,3.87,3.24,3.19,3.48,3.09,3.62,2.7,3.58,3.4,3.09,2.88,3.38,3.53,2.93,2.95,3.03,3.87,3.38,3.22,3.27,3.33,3.43,4.04,3.35,3.59,3.09,3.5,3.31,3.13,3.56,3.5,3.16
,,,c,,,,,b,,,b,,,,j,,,,,,,,,j,,,,,,,,,,a,,,,c,
,Base for stats,306,54,112,306,217,208,36,264,6,173,133,9,21,43,15,23,15,20,27,20,38,22,52,173,133,265,9,17,12,3,40,135,164,299,7,35,100,170
,Standard Deviation,1.214,1.151,1.226,1.214,1.244,1.191,1.121,1.205,1.472,1.271,1.102,1.395,0.909,1.123,1.294,1.228,1.076,1.121,1.223,1.368,1.315,1.226,1.017,1.178,1.258,1.209,1.409,1.284,1.102,0.579,1.237,1.125,1.253,1.212,1.372,1.391,1.129,1.207
,Error variance,*,0.02,0.01,*,0.01,0.01,0.04,0.01,0.36,0.01,0.01,0.24,0.04,0.03,0.11,0.06,0.07,0.06,0.06,0.09,0.04,0.07,0.02,0.01,0.01,0.01,0.22,0.1,0.1,0.11,0.04,0.01,0.01,*,0.27,0.06,0.01,0.01
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
