Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.11,0.16,0.11,0.08,0.1,0.1,0.16,0.09,0,0.1,0.11,0.1,0.1,0.11,0.07,0.1,0.06,0.14,0.08,0.14,0.16,0.11,0.08,0.08,0.15,0.11,0.19,0.05,0.08,0,0.09,0.11,0.11,0.11,0.16,0.1,0.07,0.12
,,,c,,,,,b,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,
,Not at all equipped (1.0),5,3,5,2,4,4,2,3,0,2,3,0,1,1,0,1,0,0,0,0,0,0,2,3,2,4,0,0,0,1,1,3,2,5,0,0,0,4
,,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0,0.01,0.01,0,0.04,0.02,0,0.03,0,0,0,0,0,0,0.03,0.01,0.01,0.01,0,0,0,1,0.01,0.01,0.01,0.01,0,0,0,0.02
,Don't know,7,3,7,2,3,6,3,4,0,3,4,0,0,0,0,1,1,3,1,0,1,0,0,4,3,3,0,1,3,0,4,4,3,7,0,1,1,4
,,0.02,0.02,0.02,0.01,0.01,0.02,0.03,0.01,0,0.02,0.02,0,0,0,0,0.03,0.06,0.08,0.04,0,0.02,0,0,0.02,0.02,0.01,0,0.04,0.11,0,0.06,0.02,0.02,0.02,0,0.02,0.01,0.02
,,,,,,,,,,,,,,,,,,,cl,,,,,,,,,,,,,a,,,,,,,
,NET: Equipped,280,98,280,117,219,197,72,208,0,148,132,9,19,35,11,23,13,20,19,18,27,29,58,171,109,237,11,15,18,0,44,132,145,276,4,42,79,157
,,0.7,0.67,0.7,0.75,0.71,0.69,0.66,0.72,0,0.75,0.66,0.8,0.64,0.71,0.73,0.64,0.72,0.55,0.71,0.65,0.64,0.81,0.79,0.75,0.64,0.71,0.69,0.69,0.66,0,0.67,0.65,0.75,0.7,0.67,0.79,0.72,0.68
,,,,,,,,,,,b,,,,,,,,,,,,g,g,b,,,,,,,,,a,,,,,
,NET: Unequipped,48,26,48,14,36,34,19,28,0,23,24,1,4,6,1,5,1,5,2,4,7,4,8,20,27,41,3,1,2,1,7,24,23,47,1,5,8,33
,,0.12,0.18,0.12,0.09,0.12,0.12,0.18,0.1,0,0.11,0.12,0.1,0.14,0.13,0.07,0.13,0.06,0.14,0.08,0.14,0.16,0.11,0.11,0.09,0.16,0.12,0.19,0.05,0.08,1,0.11,0.12,0.12,0.12,0.16,0.1,0.07,0.14
,,,c,,,,,b,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,
,Mean score,3.78,3.68,3.78,3.87,3.8,3.75,3.72,3.81,3,3.88,3.69,4,3.63,3.77,3.87,3.6,4.01,3.63,3.79,3.62,3.63,3.97,3.95,3.86,3.67,3.79,3.56,3.87,3.87,1,3.74,3.68,3.89,3.79,3.51,4.12,3.86,3.68
,,,,,,,,,,,b,,,,,,,,,,,,,,b,,,,,,,,,a,,,c,,
,Base for stats,394,144,394,154,305,279,107,286,1,195,198,12,30,49,15,35,16,33,25,27,42,36,74,225,169,333,16,21,24,1,61,198,190,388,6,52,109,228
,Standard Deviation,0.934,1.035,0.934,0.885,0.935,0.923,1.065,0.882,0,0.941,0.914,0.94,1.009,0.98,0.842,0.92,0.871,0.964,0.795,0.863,0.918,0.912,0.984,0.877,0.998,0.94,0.894,0.803,0.86,0,0.908,0.915,0.949,0.936,0.824,0.953,0.825,0.941
,Error variance,*,0.01,*,0.01,*,*,0.01,*,0,*,*,0.09,0.03,0.02,0.05,0.02,0.04,0.03,0.03,0.03,0.02,0.02,0.01,*,0.01,*,0.05,0.03,0.03,0,0.01,*,0.01,*,0.11,0.02,0.01,*
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
