Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.05,0.02,0.03,0.05,0.06,0.04,0.07,0.05,0,0.04,0.06,0,0,0.05,0,0,0.18,0,0.05,0.08,0.1,0.06,0.06,0.05,0.05,0.05,0,0,0.09,0,0.03,0.06,0.05,0.05,0,0.05,0.06,0.04
,Don't know,4,1,1,4,2,3,1,3,0,1,3,0,0,1,1,0,0,1,0,0,0,0,1,2,2,4,0,0,0,0,0,3,1,4,0,0,1,2
,,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0,0.01,0.02,0,0,0.03,0.06,0,0,0.04,0,0,0,0,0.02,0.01,0.01,0.02,0,0,0,0,0,0.02,0.01,0.01,0,0,0.01,0.01
,NET: Equipped,189,35,82,189,137,141,28,156,4,101,88,8,14,26,11,17,7,12,18,20,13,12,32,98,90,163,6,9,7,2,23,86,97,184,5,24,61,102
,,0.68,0.72,0.71,0.68,0.68,0.68,0.63,0.68,0.67,0.69,0.66,0.88,0.83,0.64,0.68,0.75,0.62,0.55,0.76,0.78,0.47,0.71,0.65,0.68,0.67,0.7,0.6,0.47,0.59,1,0.55,0.65,0.69,0.67,0.84,0.71,0.65,0.68
,NET: Unequipped,42,4,16,42,34,28,8,32,2,24,18,1,1,8,2,2,3,2,3,3,5,3,9,22,20,35,1,4,2,0,7,19,23,42,0,7,11,24
,,0.15,0.08,0.14,0.15,0.17,0.13,0.18,0.14,0.33,0.17,0.13,0.12,0.06,0.2,0.13,0.08,0.28,0.09,0.14,0.11,0.17,0.17,0.19,0.16,0.15,0.15,0.11,0.22,0.17,0,0.17,0.14,0.17,0.16,0,0.21,0.12,0.16
,Mean score,3.74,3.97,3.86,3.74,3.7,3.79,3.68,3.74,3.84,3.83,3.63,4,4.02,3.68,3.92,3.85,3.43,3.62,3.86,3.83,3.31,3.77,3.77,3.73,3.75,3.76,3.6,3.47,3.67,4,3.57,3.62,3.82,3.72,4.37,3.86,3.76,3.69
,Base for stats,275,48,114,275,200,203,44,225,6,144,131,9,17,40,15,22,10,21,23,25,28,17,47,142,133,231,10,19,12,2,42,130,139,269,6,34,92,148
,Standard Deviation,1.104,1,1.075,1.104,1.15,1.071,1.215,1.076,1.454,1.167,1.024,0.91,0.801,1.208,1.049,0.831,1.514,0.871,1.109,1.102,1.102,1.192,1.243,1.098,1.115,1.11,0.864,1.083,1.33,0,1.08,1.038,1.162,1.107,0.811,1.277,1.131,1.051
,Error variance,*,0.02,0.01,*,0.01,0.01,0.03,0.01,0.35,0.01,0.01,0.1,0.04,0.04,0.07,0.03,0.21,0.04,0.06,0.05,0.04,0.08,0.03,0.01,0.01,0.01,0.07,0.06,0.15,0,0.03,0.01,0.01,*,0.11,0.05,0.01,0.01
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
