Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,Not very important,1128,508,611,167,165,171,187,177,262,332,358,438,147,60,122,122,108,102,183,131,152,404,723,190,390,242,161,145,580,548,708,404,973,23,82,30,15,685,424,232,210,1001,104,190,836,0,1128,304,70,125,110,692,258,797,499,561
,,0.18,0.17,0.19,0.2,0.16,0.17,0.19,0.18,0.19,0.18,0.18,0.19,0.18,0.21,0.2,0.19,0.2,0.16,0.18,0.19,0.16,0.19,0.18,0.13,0.19,0.19,0.17,0.26,0.17,0.2,0.2,0.15,0.19,0.18,0.15,0.12,0.12,0.17,0.2,0.19,0.2,0.18,0.21,0.05,0.38,0,0.68,0.1,0.07,0.1,0.12,0.29,0.07,0.34,0.14,0.23
,,,,a,b,,,,,,,,,,,i,,i,,,,,,,,af,af,a,abcdfg,a,af,b,,cd,,,,,,a,,,,,,a,,a,b,,b,ab,abcd,,a,,a
,Not at all important,541,280,258,51,62,67,107,102,151,113,174,254,71,27,59,68,61,64,59,63,68,216,325,90,166,98,104,83,255,285,370,163,507,10,15,9,0,320,211,126,115,486,39,6,520,0,541,65,19,25,21,438,67,431,214,284
,,0.09,0.09,0.08,0.06,0.06,0.07,0.11,0.11,0.11,0.06,0.09,0.11,0.09,0.09,0.1,0.11,0.11,0.1,0.06,0.09,0.07,0.1,0.08,0.06,0.08,0.08,0.11,0.15,0.07,0.1,0.1,0.06,0.1,0.08,0.03,0.04,0,0.08,0.1,0.1,0.11,0.09,0.08,*%,0.24,0,0.32,0.02,0.02,0.02,0.02,0.19,0.02,0.18,0.06,0.11
,,,,,,,,abcg,abcg,abcg,,abcg,abcgh,g,g,g,gi,gi,gi,,g,,b,,,a,,abcf,abcfg,,abcf,b,,cde,cd,,,,,a,a,a,,,,a,,a,,,,,abcd,,a,,a
,Don't know,97,48,49,15,13,20,18,13,17,28,38,31,9,7,10,9,10,11,15,7,18,33,64,10,20,17,21,29,30,67,68,25,74,2,14,4,0,46,44,28,19,74,10,15,31,0,0,18,5,5,8,43,27,40,33,31
,,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.05,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0,0.01,0.02,0.02,0.02,0.01,0.02,*%,0.01,0,0,0.01,0.01,*%,0.01,0.02,0.01,0.02,0.01,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,abf,abcdfg,,abcf,b,,,,,,,,a,a,,,,,a,,,,,,,abcd,,a,,
,NET: Important,4476,2171,2284,590,801,746,695,669,976,1391,1441,1644,589,199,421,447,362,462,770,497,728,1503,2973,1137,1510,885,648,295,2647,1828,2433,2018,3598,95,447,200,115,2953,1478,831,722,4060,334,3595,811,4476,0,2722,886,1074,761,1173,3284,1109,2740,1618
,,0.72,0.72,0.71,0.72,0.77,0.74,0.69,0.7,0.69,0.75,0.72,0.69,0.72,0.68,0.69,0.69,0.67,0.72,0.75,0.71,0.75,0.7,0.73,0.8,0.72,0.71,0.69,0.53,0.75,0.67,0.68,0.77,0.7,0.73,0.8,0.82,0.88,0.74,0.69,0.68,0.68,0.72,0.69,0.94,0.37,1,0,0.88,0.9,0.87,0.85,0.5,0.9,0.47,0.79,0.65
,,,,,,adefhi,defi,,,,defhi,,,e,,,,,e,bcde,,bcde,,a,bcdefg,eg,eg,e,,bcdeg,e,,a,,,ab,ab,ab,bcd,,,,,,b,,b,,de,acde,e,e,,b,,b,
,NET: Not important,1669,788,868,218,227,238,294,279,413,445,532,692,218,88,181,190,169,166,242,194,221,620,1049,280,556,340,264,229,836,833,1078,567,1481,33,96,39,15,1005,635,358,325,1488,142,196,1357,0,1669,369,88,150,131,1130,325,1228,714,846
,,0.27,0.26,0.27,0.26,0.22,0.24,0.29,0.29,0.29,0.24,0.26,0.29,0.27,0.3,0.3,0.29,0.31,0.26,0.24,0.28,0.23,0.29,0.26,0.2,0.27,0.27,0.28,0.41,0.24,0.31,0.3,0.22,0.29,0.26,0.17,0.16,0.12,0.25,0.29,0.29,0.3,0.26,0.29,0.05,0.62,0,1,0.12,0.09,0.12,0.15,0.48,0.09,0.52,0.2,0.34
,,,,,b,,,bcg,bcg,bcg,,b,bcgh,,gi,gi,gi,fgi,,,gi,,b,,,af,af,af,abcdfg,a,abf,b,,cde,cd,,,,,a,a,a,,,,a,,a,b,,b,ab,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
