Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.17,0.2,0.18,0.17,0.18,0.17,0.27,0.16,0.51,0.22,0.12,0.06,0.19,0.23,0.26,0.13,0.06,0.18,0.26,0.19,0.08,0.09,0.21,0.15,0.2,0.16,0.15,0.2,0.38,0,0.25,0.12,0.22,0.17,0.1,0.23,0.24,0.13
,,,,,,,,,,,b,,,,j,,,,,j,,,,,,,,,,,,,,a,,,c,c,
,Somewhat equipped (4.0),197,28,78,197,134,136,18,178,1,102,94,10,8,25,13,19,8,19,13,17,29,16,20,115,82,170,6,10,9,2,25,92,100,192,5,20,56,121
,,0.44,0.38,0.48,0.44,0.43,0.44,0.41,0.44,0.17,0.42,0.45,0.56,0.25,0.42,0.48,0.6,0.5,0.48,0.28,0.49,0.48,0.5,0.37,0.45,0.42,0.44,0.47,0.33,0.47,1,0.4,0.44,0.42,0.43,0.56,0.42,0.4,0.46
,,,,,,,,,,,,,,,,,bhl,,b,,b,bh,b,,,,,,,,,,,,,,,,
,Neither equipped nor unequipped (3.0),74,15,24,74,49,55,6,67,1,33,41,2,8,8,2,3,5,8,7,4,11,4,12,45,29,66,0,6,2,0,8,42,32,74,0,7,25,41
,,0.16,0.2,0.15,0.16,0.16,0.18,0.14,0.17,0.16,0.14,0.2,0.13,0.25,0.14,0.08,0.09,0.32,0.2,0.16,0.11,0.18,0.12,0.22,0.18,0.15,0.17,0,0.2,0.1,0,0.13,0.2,0.13,0.17,0,0.14,0.18,0.16
,Somewhat unequipped (2.0),78,9,22,78,56,46,5,73,0,39,39,3,7,9,2,5,1,1,13,6,14,9,8,44,35,69,2,6,1,0,9,38,38,75,3,7,18,53
,,0.17,0.13,0.13,0.17,0.18,0.15,0.11,0.18,0,0.16,0.18,0.19,0.22,0.15,0.07,0.15,0.06,0.03,0.28,0.16,0.23,0.29,0.15,0.17,0.18,0.18,0.14,0.2,0.05,0,0.15,0.18,0.16,0.17,0.33,0.15,0.13,0.2
,,,,,,,,,,,,,,g,g,,,,,g,,g,g,,,,,,,,,,,,,,,,
,Not at all equipped (1.0),23,6,8,23,18,16,1,21,1,15,8,1,3,3,2,1,1,3,1,2,2,0,3,12,10,17,3,2,0,0,5,8,15,23,0,3,6,13
,,0.05,0.08,0.05,0.05,0.06,0.05,0.02,0.05,0.16,0.06,0.04,0.06,0.1,0.06,0.07,0.03,0.06,0.08,0.02,0.05,0.03,0,0.06,0.05,0.05,0.04,0.24,0.07,0,0,0.08,0.04,0.06,0.05,0,0.06,0.04,0.05
,Don't know,2,1,2,2,1,2,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,1,1
,,*%,0.01,0.01,*%,*%,0.01,0.04,0,0,0,0.01,0,0,0,0.03,0,0,0.02,0,0,0,0,0,0,0.01,*%,0,0,0,0,0,0.01,0,*%,0,0,0.01,*%
,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NET: Equipped,275,42,107,275,190,189,29,242,4,155,120,12,14,39,20,23,9,26,25,24,34,19,32,155,120,232,8,16,16,2,41,117,152,269,6,32,89,154
,,0.61,0.58,0.66,0.61,0.61,0.61,0.68,0.6,0.67,0.64,0.57,0.63,0.44,0.65,0.74,0.73,0.56,0.66,0.54,0.68,0.56,0.59,0.58,0.61,0.61,0.6,0.62,0.53,0.85,1,0.65,0.57,0.64,0.61,0.67,0.65,0.64,0.59
,,,,,,,,,,,,,,,,,b,,,,b,,,,,,,,,,,,,,,,,,
,NET: Unequipped,101,15,30,101,73,63,6,94,1,54,46,5,10,12,4,6,2,4,14,8,16,9,11,56,45,87,5,8,1,0,14,46,52,98,3,10,24,66
,,0.22,0.21,0.18,0.22,0.23,0.2,0.14,0.23,0.16,0.22,0.22,0.25,0.32,0.21,0.15,0.18,0.12,0.11,0.3,0.21,0.26,0.29,0.21,0.22,0.23,0.22,0.38,0.27,0.05,0,0.23,0.22,0.22,0.22,0.33,0.21,0.17,0.25
,,,,,,,,,,,,,,g,,,,,,g,,,,,,,,,,,,,,,,,,,
,Mean score,3.51,3.49,3.61,3.51,3.5,3.53,3.82,3.47,3.85,3.58,3.44,3.38,3.22,3.62,3.8,3.64,3.44,3.67,3.48,3.61,3.35,3.39,3.52,3.49,3.53,3.5,3.16,3.38,4.17,4,3.58,3.44,3.58,3.51,3.44,3.61,3.67,3.41
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,
,Base for stats,450,72,160,450,312,307,41,403,6,241,207,19,32,59,26,32,15,38,47,36,60,32,55,255,194,385,13,30,19,2,63,205,236,441,9,49,139,261
,Standard Deviation,1.118,1.193,1.089,1.118,1.144,1.104,1.051,1.113,1.586,1.173,1.045,1.08,1.273,1.168,1.165,1.003,0.947,1.084,1.222,1.144,1.028,1.017,1.155,1.092,1.153,1.1,1.524,1.232,0.836,0,1.243,1.047,1.176,1.119,1.123,1.181,1.118,1.1
,Error variance,*,0.02,0.01,*,*,*,0.03,*,0.42,0.01,0.01,0.07,0.05,0.02,0.05,0.03,0.06,0.03,0.03,0.04,0.02,0.03,0.02,*,0.01,*,0.18,0.05,0.04,0,0.02,0.01,0.01,*,0.14,0.03,0.01,*
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
