Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.12,0.11,0.11,0.12,0.11,0.11,0.11,0.12,0.07,0.1,0.13,0.09,0.09,0.11,0.09,0.12,0.15,0.12,0.15,0.1,0.11,0.13,0.12,0.12,0.11,0.12,0.12,0.1,0.14,0.06,0.12,0.13,0.11,0.12,0.03,0.09,0.13,0.12
,Teaching children about Online Safety at school,268,105,131,135,177,167,79,187,2,126,142,7,22,32,13,26,6,22,23,25,39,22,34,147,121,223,9,19,13,4,44,139,126,265,3,29,67,168
,,0.13,0.13,0.14,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.14,0.11,0.15,0.14,0.14,0.16,0.06,0.12,0.14,0.15,0.14,0.12,0.12,0.13,0.14,0.13,0.12,0.15,0.11,0.27,0.13,0.13,0.13,0.13,0.09,0.12,0.12,0.14
,,,,,,,,,,,,,,f,,,f,,,,f,f,,,,,,,,,,,,,,,,,
,Blocking inappropriate online content,241,89,112,127,174,153,57,181,3,122,119,8,21,27,11,19,14,21,11,23,35,31,21,141,100,202,7,12,17,3,37,119,119,238,3,22,61,155
,,0.12,0.11,0.12,0.12,0.12,0.12,0.09,0.13,0.2,0.13,0.11,0.13,0.14,0.11,0.12,0.11,0.16,0.12,0.07,0.14,0.13,0.17,0.08,0.12,0.11,0.12,0.1,0.1,0.15,0.19,0.11,0.12,0.12,0.12,0.1,0.09,0.11,0.13
,,,,,,,,,a,,,,,hl,,,,hl,,,hl,h,hl,,,,,,,,,,,,,,,,
,Encouraging children to speak to a trusted adult (e.g. teacher or a parent) about their concerns,208,76,113,104,149,133,67,140,1,97,111,9,14,19,12,20,6,24,23,15,25,16,27,124,84,165,13,16,13,1,43,108,94,202,7,29,56,122
,,0.1,0.09,0.12,0.1,0.1,0.1,0.11,0.1,0.07,0.1,0.11,0.15,0.09,0.08,0.13,0.12,0.06,0.13,0.14,0.09,0.09,0.09,0.1,0.11,0.1,0.1,0.17,0.13,0.11,0.06,0.13,0.1,0.1,0.1,0.21,0.12,0.1,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,bc,,,
,Blocking contact from people they don't know online,190,74,87,108,135,130,49,140,1,101,90,10,19,20,7,17,3,14,17,14,32,14,22,103,87,166,7,8,7,1,23,90,99,188,2,18,52,120
,,0.09,0.09,0.09,0.11,0.09,0.1,0.08,0.1,0.07,0.1,0.09,0.17,0.13,0.09,0.08,0.1,0.03,0.08,0.11,0.09,0.12,0.08,0.08,0.09,0.1,0.1,0.09,0.07,0.06,0.07,0.07,0.09,0.1,0.09,0.06,0.07,0.09,0.1
,,,,,,,,,,,,,fl,f,,,f,,,f,,f,,,,,,,,,,,,,,,,,
,Blocking downloading of apps that are not age-appropriate,189,85,85,94,137,128,54,135,0,97,92,5,15,26,7,11,14,16,12,17,21,24,23,101,88,166,5,9,9,0,24,90,95,185,4,20,48,119
,,0.09,0.11,0.09,0.09,0.1,0.1,0.09,0.1,0,0.1,0.09,0.07,0.1,0.11,0.08,0.06,0.15,0.09,0.07,0.1,0.08,0.13,0.09,0.09,0.1,0.1,0.07,0.07,0.08,0,0.07,0.09,0.1,0.09,0.12,0.08,0.09,0.1
,,,,,,,,,,,,,,,,,,ehj,,,,,e,,,,,,,,,,,,,,,,
,"Making use of parental controls (e.g. on platforms, devices, Wi-Fi)",244,119,115,103,172,165,76,166,2,97,146,9,16,28,15,19,10,26,14,27,35,14,30,137,107,204,12,11,17,1,40,144,96,240,4,26,76,140
,,0.12,0.15,0.12,0.1,0.12,0.13,0.13,0.12,0.14,0.1,0.14,0.15,0.11,0.12,0.17,0.12,0.11,0.14,0.09,0.17,0.13,0.08,0.11,0.12,0.12,0.12,0.16,0.09,0.14,0.06,0.12,0.14,0.1,0.12,0.12,0.11,0.14,0.12
,,,c,,,,,,,,,a,,,,hk,,,k,,hk,,,,,,,,,,,,b,,,,,,
,Never sharing passwords with other people,148,56,72,81,109,85,45,101,2,82,65,1,11,24,9,12,5,12,13,7,19,16,21,73,75,109,5,20,13,1,39,63,82,145,3,22,38,86
,,0.07,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.14,0.08,0.06,0.02,0.07,0.1,0.1,0.07,0.05,0.06,0.08,0.04,0.07,0.09,0.08,0.06,0.08,0.06,0.07,0.17,0.11,0.07,0.12,0.06,0.09,0.07,0.09,0.09,0.07,0.07
,,,,,,,,,,,,,,,ai,,,,,,,,,,,,,,ab,,,a,,a,,,,,
,Other,5,1,1,3,2,3,1,4,0,2,3,0,0,0,0,1,0,0,2,0,0,1,1,5,0,3,1,0,1,0,2,3,2,5,0,0,2,3
,,*%,*%,*%,*%,*%,*%,*%,*%,0,*%,*%,0,0,0,0,0.01,0,0,0.01,0,0,0.01,*%,*%,0,*%,0.01,0,0.01,0,0.01,*%,*%,*%,0,0,*%,*%
,,,,,,,,,,,,,,,,,,,,,,,,,b,,,a,,,,,,,,,,,
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
