Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.17,0.17,0.21,0.27,0.18,0.15,0.15,0.18,0,0.22,0.13,0.08,0.13,0.06,0.26,0.07,0.22,0.11,0.1,0.14,0.09,0.24,0.31,0.12,0.23,0.18,0.08,0.16,0.14,0.2,0.12,0.12,0.23,0.17,0,0.41,0.14,0.1
,,,,,a,,,,,,b,,,,,,,,,,,,cej,bceghj,,a,,,,,,,,a,,,bc,,
,Somewhat equipped (4.0),150,150,74,45,123,106,75,75,0,76,75,5,10,12,5,10,6,17,11,7,12,13,43,95,55,122,6,10,11,1,28,74,74,148,2,35,46,68
,,0.31,0.31,0.38,0.41,0.33,0.33,0.3,0.33,0,0.36,0.27,0.34,0.27,0.35,0.26,0.24,0.22,0.39,0.33,0.2,0.21,0.3,0.44,0.35,0.27,0.31,0.22,0.32,0.39,0.2,0.31,0.28,0.36,0.31,0.42,0.4,0.31,0.29
,,,,,a,,,,,,b,,,,,,,,j,,,,,eij,b,,,,,,,,,,,,,,
,Neither equipped nor unequipped (3.0),127,127,43,19,92,85,69,58,0,52,75,3,11,11,4,18,9,7,10,9,18,9,18,72,55,100,12,6,8,1,27,72,53,125,2,7,44,72
,,0.26,0.26,0.22,0.17,0.25,0.27,0.27,0.25,0,0.25,0.27,0.25,0.3,0.32,0.23,0.41,0.32,0.16,0.3,0.26,0.33,0.2,0.18,0.26,0.26,0.26,0.42,0.2,0.27,0.2,0.29,0.27,0.25,0.26,0.38,0.08,0.3,0.3
,,,c,,,,,,,,,,,,,,gkl,,,,,l,,,,,,,,,,,,,,,,a,a
,Somewhat unequipped (2.0),70,70,20,7,53,38,40,30,0,20,50,2,8,4,4,10,4,7,5,9,9,4,4,42,28,56,3,6,4,1,14,49,21,70,0,6,21,43
,,0.15,0.15,0.1,0.06,0.14,0.12,0.16,0.13,0,0.1,0.18,0.17,0.22,0.11,0.2,0.24,0.14,0.16,0.16,0.28,0.15,0.09,0.04,0.15,0.14,0.15,0.11,0.19,0.14,0.2,0.15,0.18,0.1,0.15,0,0.07,0.14,0.18
,,,c,,,,,,,,,a,,l,,,l,,l,l,kl,l,,,,,,,,,,,b,,,,,,a
,Not at all equipped (1.0),44,44,12,8,30,33,23,21,0,13,31,1,2,5,1,2,2,5,3,2,13,7,2,26,18,36,5,3,0,1,8,31,13,44,0,2,15,27
,,0.09,0.09,0.06,0.07,0.08,0.1,0.09,0.09,0,0.06,0.11,0.08,0.05,0.14,0.05,0.04,0.07,0.11,0.1,0.06,0.22,0.16,0.02,0.1,0.08,0.09,0.17,0.09,0,0.2,0.09,0.12,0.06,0.09,0,0.02,0.1,0.11
,,,,,,,,,,,,,,,l,,,,l,l,,beil,l,,,,,,,,,,b,,,,,a,a
,Don't know,9,9,5,2,4,8,6,3,0,2,7,1,1,1,0,0,1,3,0,2,0,0,0,4,5,6,0,1,2,0,3,7,1,8,1,1,1,5
,,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.01,0,0.01,0.02,0.08,0.03,0.03,0,0,0.04,0.07,0,0.06,0,0,0,0.01,0.02,0.01,0,0.04,0.07,0,0.03,0.03,0.01,0.02,0.2,0.01,0.01,0.02
,,,,,,,,,,,,,,,,,,,jl,,l,,,,,,,,,,,,,,,,,,
,NET: Equipped,231,231,114,75,191,154,113,117,0,121,110,6,14,15,10,13,12,22,14,12,17,23,74,129,102,190,8,15,15,2,39,107,122,229,2,72,67,90
,,0.48,0.48,0.59,0.68,0.52,0.49,0.45,0.51,0,0.58,0.4,0.42,0.4,0.41,0.52,0.31,0.43,0.51,0.43,0.34,0.29,0.54,0.76,0.47,0.49,0.49,0.3,0.48,0.53,0.4,0.43,0.4,0.58,0.48,0.42,0.81,0.45,0.38
,,,,a,a,,,,,,b,,,,,,,,j,,,,ej,bceghijk,,,,,,,,,,ac,a,,bc,,
,NET: Unequipped,114,114,32,14,83,71,64,51,0,33,81,3,10,9,5,12,6,12,9,11,21,11,6,68,46,92,8,9,4,2,22,80,34,114,0,8,36,70
,,0.24,0.24,0.16,0.13,0.22,0.22,0.25,0.22,0,0.16,0.3,0.25,0.27,0.25,0.25,0.28,0.21,0.27,0.27,0.34,0.38,0.25,0.06,0.25,0.22,0.24,0.28,0.28,0.14,0.4,0.24,0.3,0.16,0.24,0,0.09,0.24,0.29
,,,bc,,,,,,,,,a,,l,l,,l,,l,l,l,l,l,,,,,,,,,,b,,b,,,a,a
,Mean score,3.32,3.32,3.58,3.77,3.4,3.32,3.26,3.39,0,3.59,3.12,3.19,3.22,3.08,3.48,3.05,3.39,3.26,3.17,3.1,2.78,3.36,3.99,3.25,3.42,3.34,2.92,3.28,3.57,3,3.22,3.11,3.59,3.32,3.52,4.12,3.25,3.07
,,,,a,a,,,,,,b,,,,,,,,,,,,j,bceghijk,,,,,,,,,,ac,a,,bc,,
,Base for stats,471,471,189,108,366,310,246,226,0,206,266,13,35,35,18,44,26,41,32,32,57,43,98,269,203,382,28,30,27,5,88,259,208,467,4,88,147,232
,Standard Deviation,1.192,1.192,1.122,1.135,1.181,1.192,1.188,1.195,0,1.123,1.206,1.159,1.123,1.148,1.252,0.964,1.209,1.231,1.148,1.179,1.262,1.383,0.916,1.16,1.23,1.2,1.169,1.24,0.93,1.6,1.152,1.207,1.129,1.196,0.577,1.002,1.172,1.154
,Error variance,*,*,0.01,0.01,*,*,0.01,0.01,0,0.01,0.01,0.12,0.04,0.04,0.08,0.02,0.05,0.04,0.04,0.04,0.03,0.04,0.01,*,0.01,*,0.05,0.05,0.03,0.51,0.01,0.01,0.01,*,0.08,0.01,0.01,0.01
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
