Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.2,0.29,0.25,0.2,0.22,0.19,0.3,0.19,0.2,0.26,0.14,0.2,0.21,0.2,0.35,0.23,0.08,0.25,0.18,0.14,0.14,0.16,0.24,0.21,0.19,0.18,0.34,0.17,0.46,0.26,0.32,0.14,0.27,0.21,0,0.35,0.28,0.12
,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,a,,a,,,c,c,
,Somewhat equipped (4.0),142,16,50,142,90,101,14,126,2,71,71,7,7,17,9,10,8,10,11,17,20,8,20,86,56,126,5,5,5,1,15,68,70,138,4,12,43,87
,,0.47,0.33,0.41,0.47,0.43,0.47,0.41,0.48,0.41,0.46,0.47,0.59,0.35,0.42,0.44,0.46,0.67,0.42,0.36,0.61,0.56,0.4,0.46,0.5,0.43,0.49,0.41,0.28,0.34,0.27,0.32,0.47,0.46,0.46,0.68,0.33,0.44,0.52
,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,,,,,,,a
,Neither equipped nor unequipped (3.0),36,13,19,36,27,27,5,32,0,13,23,0,5,5,0,3,3,3,4,3,3,3,5,23,14,29,1,3,2,1,6,23,12,35,2,3,11,22
,,0.12,0.26,0.16,0.12,0.13,0.12,0.14,0.12,0,0.08,0.16,0,0.24,0.13,0,0.13,0.25,0.12,0.14,0.1,0.08,0.14,0.12,0.13,0.11,0.12,0.08,0.17,0.13,0.24,0.13,0.16,0.08,0.12,0.32,0.08,0.11,0.13
,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,
,Somewhat unequipped (2.0),42,2,16,42,31,31,3,37,2,18,24,2,4,4,4,4,0,3,6,3,6,4,2,18,24,36,2,2,1,1,6,24,18,42,0,5,8,29
,,0.14,0.04,0.13,0.14,0.15,0.14,0.09,0.14,0.39,0.12,0.16,0.2,0.19,0.1,0.2,0.18,0,0.13,0.21,0.11,0.17,0.2,0.04,0.1,0.18,0.14,0.17,0.11,0.07,0.23,0.13,0.16,0.12,0.14,0,0.13,0.08,0.17
,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,b
,Not at all equipped (1.0),14,2,5,14,8,12,0,14,0,8,7,0,0,2,0,0,0,1,2,0,2,2,5,9,5,11,0,3,0,0,3,7,8,14,0,3,4,7
,,0.05,0.04,0.04,0.05,0.04,0.06,0,0.05,0,0.05,0.05,0,0,0.05,0,0,0,0.04,0.07,0,0.05,0.11,0.11,0.05,0.04,0.04,0,0.17,0,0,0.06,0.05,0.05,0.05,0,0.08,0.04,0.04
,Don't know,8,2,1,8,7,3,2,6,0,4,4,0,0,4,0,0,0,1,1,1,0,0,1,1,7,6,0,2,0,0,2,4,4,8,0,1,4,2
,,0.03,0.04,0.01,0.03,0.03,0.01,0.06,0.02,0,0.03,0.02,0,0,0.1,0,0,0,0.04,0.04,0.03,0,0,0.02,0.01,0.05,0.02,0,0.11,0,0,0.04,0.03,0.03,0.03,0,0.03,0.04,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,
,NET: Equipped,204,30,80,204,136,143,24,176,3,112,92,9,11,26,16,15,9,16,16,20,25,11,30,123,81,172,9,8,12,2,30,89,111,200,4,26,70,108
,,0.67,0.62,0.66,0.67,0.65,0.66,0.72,0.66,0.61,0.72,0.61,0.8,0.57,0.62,0.8,0.69,0.75,0.67,0.54,0.75,0.7,0.55,0.7,0.71,0.62,0.68,0.75,0.45,0.8,0.53,0.64,0.61,0.73,0.67,0.68,0.68,0.72,0.64
,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,a,,,,,
,NET: Unequipped,56,4,21,56,39,43,3,51,2,26,31,2,4,6,4,4,0,4,9,3,8,6,7,27,29,47,2,5,1,1,9,31,26,56,0,8,12,36
,,0.19,0.08,0.17,0.19,0.19,0.2,0.09,0.19,0.39,0.17,0.2,0.2,0.19,0.15,0.2,0.18,0,0.17,0.28,0.11,0.22,0.3,0.16,0.16,0.22,0.19,0.17,0.28,0.07,0.23,0.19,0.21,0.17,0.19,0,0.21,0.13,0.21
,Mean score,3.66,3.81,3.7,3.66,3.67,3.61,3.99,3.62,3.41,3.79,3.52,3.79,3.59,3.7,3.94,3.73,3.83,3.73,3.39,3.81,3.57,3.3,3.69,3.72,3.57,3.64,3.92,3.19,4.2,3.57,3.74,3.51,3.8,3.66,3.68,3.77,3.87,3.51
,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,a,,,,c,
,Base for stats,297,47,121,297,201,212,32,259,5,150,146,12,20,37,20,21,11,23,29,26,35,20,42,173,124,249,12,16,15,4,45,143,148,291,6,37,93,167
,Standard Deviation,1.103,1.069,1.118,1.103,1.112,1.129,0.927,1.115,1.324,1.12,1.071,1.034,1.054,1.125,1.108,1.034,0.573,1.147,1.238,0.841,1.098,1.281,1.237,1.077,1.137,1.08,1.096,1.425,0.937,1.282,1.252,1.081,1.126,1.112,0.512,1.302,1.079,1.053
,Error variance,*,0.02,0.01,*,0.01,0.01,0.03,*,0.35,0.01,0.01,0.11,0.06,0.04,0.06,0.05,0.03,0.06,0.06,0.03,0.03,0.08,0.04,0.01,0.01,*,0.1,0.13,0.06,0.41,0.03,0.01,0.01,*,0.04,0.05,0.01,0.01
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
