Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,Neither strengthened nor weakened,3079,1548,1517,318,413,447,508,520,873,731,955,1393,1049,2030,629,1067,592,473,318,1696,1383,1882,1172,2701,44,198,75,51,2007,1019,525,555,2809,217,1556,1380,1880,1156,1125,304,488,333,1532,1369,1604,1431,1513
,,0.34,0.36,0.33,0.27,0.28,0.31,0.35,0.37,0.43,0.27,0.33,0.4,0.34,0.35,0.31,0.36,0.33,0.35,0.38,0.34,0.34,0.37,0.31,0.36,0.26,0.28,0.25,0.32,0.35,0.32,0.3,0.36,0.35,0.31,0.28,0.44,0.29,0.49,0.25,0.22,0.27,0.26,0.45,0.26,0.48,0.29,0.42
,,,b,,,,abg,abcg,abcgh,abcdegh,,abg,abcdegh,,,,ac,,,acf,a,a,b,,bcd,,,,,bc,c,,bc,b,,,a,,a,b,,b,b,abcd,,a,,a
,Slightly weakened,1142,531,605,173,219,175,178,179,218,392,353,397,443,699,238,380,235,183,106,618,524,648,491,961,23,82,52,18,683,449,272,206,1031,88,643,460,789,338,610,146,254,210,391,539,575,670,448
,,0.13,0.12,0.13,0.15,0.15,0.12,0.12,0.13,0.11,0.15,0.12,0.12,0.14,0.12,0.12,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.14,0.12,0.17,0.11,0.12,0.14,0.15,0.13,0.13,0.12,0.12,0.15,0.12,0.14,0.14,0.1,0.14,0.16,0.12,0.1,0.17,0.13,0.12
,,,,,fhi,cfhi,,,,,cdfhi,,,b,,,,,,,,,,,,,,ac,,,a,a,,,,,a,,a,be,,be,abe,,,a,,
,Significantly weakened,507,235,266,72,85,85,93,87,85,157,178,172,215,292,79,161,114,84,69,240,267,300,199,445,8,31,20,3,270,229,145,115,434,59,187,302,288,209,221,45,93,83,226,133,359,254,219
,,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.05,0.07,0.05,0.04,0.05,0.06,0.06,0.08,0.05,0.07,0.06,0.05,0.06,0.05,0.04,0.06,0.02,0.05,0.07,0.08,0.07,0.05,0.08,0.03,0.1,0.04,0.09,0.05,0.03,0.05,0.07,0.07,0.03,0.11,0.05,0.06
,,,,,f,f,f,f,f,,f,fi,,b,,,a,af,a,abf,,abf,,,,,,,,,a,a,a,,a,,a,,a,b,,b,ab,abc,,a,,
,Don't know,595,243,347,81,98,91,99,96,130,179,190,225,212,383,91,193,112,102,97,284,311,365,208,497,18,41,21,8,364,221,131,105,512,59,200,319,263,288,148,25,50,73,336,195,261,267,233
,,0.07,0.06,0.08,0.07,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.05,0.07,0.06,0.07,0.12,0.06,0.08,0.07,0.06,0.07,0.11,0.06,0.07,0.05,0.06,0.07,0.07,0.07,0.06,0.08,0.04,0.1,0.04,0.12,0.03,0.02,0.03,0.06,0.1,0.04,0.08,0.05,0.06
,,,,a,,,,,,,,,,,,,a,a,af,abcdfg,a,acf,b,,,ac,,,,,,,,,a,,a,,a,b,,b,abc,abcd,,a,,a
,NET: Strengthened,3654,1758,1878,529,673,630,570,517,736,1202,1199,1253,1179,2475,968,1162,759,524,241,2130,1524,1932,1703,2993,74,360,135,79,2402,1219,701,564,3297,286,2930,655,3246,389,2354,884,896,574,888,3044,568,2373,1210
,,0.41,0.41,0.41,0.45,0.45,0.44,0.39,0.37,0.36,0.45,0.42,0.36,0.38,0.42,0.48,0.39,0.42,0.38,0.29,0.43,0.38,0.38,0.45,0.39,0.44,0.51,0.45,0.5,0.42,0.39,0.39,0.37,0.41,0.4,0.53,0.21,0.5,0.16,0.53,0.63,0.5,0.45,0.26,0.58,0.17,0.48,0.33
,,,,,defi,defhi,defi,,,,defhi,efi,,,a,bcdefg,e,eg,e,,bdeg,e,,a,,,a,a,,bd,,,,,,b,,b,,de,acde,de,e,,b,,b,
,NET: Weakened,1649,766,871,246,303,260,271,267,303,549,530,570,658,991,317,541,349,268,175,858,791,948,690,1406,31,113,72,21,952,679,417,321,1465,148,831,762,1077,547,831,191,347,293,618,671,934,924,668
,,0.18,0.18,0.19,0.21,0.2,0.18,0.19,0.19,0.15,0.21,0.18,0.17,0.21,0.17,0.16,0.18,0.19,0.2,0.21,0.17,0.2,0.18,0.18,0.19,0.19,0.16,0.24,0.13,0.17,0.22,0.24,0.21,0.18,0.21,0.15,0.24,0.17,0.23,0.19,0.14,0.19,0.23,0.18,0.13,0.28,0.19,0.18
,,,,,fi,fi,f,f,fi,,cfhi,fi,,b,,,a,a,a,af,,af,,,,,,ac,,,a,a,a,,,,a,,a,b,,b,abce,b,,a,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
