Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,P035983 NSPCC Parents Nat Rep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q6b_18. Educational attainment/exams: To what extent do you feel equipped, if at all, to help your child/children aged 12 - 17, navigate the following?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All those with children aged 12 - 17 who are concerned about each statement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Age of child,,,Gender of child,,Age of parent,,,Gender of parent,,Regions,,,,,,,,,,,,SEG,,Ethnicity of parent,,,,,,Parental / Guardianship status,,,,Perspective on challenges relating to gender,,
,,Total,0-5,6-11,12-18,Male,Female,18-34,35-64,65+,Male,Female,Northern Ireland,Scotland,North-West,North-East,Yorkshire & The Humber,Wales,West Midlands,East Midlands,South-West,South-East,East of England,London,ABC1,C2DE,White,Mixed/multiple,Asian or Asian British,Black or Black British,Another ethnicity,NET: Ethnic minority,Mother,Father,Parents,Gaurdian,Growing up as a boy is more challenging,Growing up as a girl is more challenging,Equally difficult
,Significance Level: 95%,,a,b,c,a,b,a,b,*c,a,b,*a,*b,c,*d,e,*f,*g,h,*i,j,*k,l,a,b,a,*b,*c,*d,*e,f,a,b,c,*d,a,b,c
,Unweighted Total,348,67,133,348,246,246,35,309,4,160,188,11,25,47,18,31,14,24,33,27,43,29,46,216,132,289,16,24,16,3,57,188,155,343,5,39,105,201
,Total,349,66,134,349,248,246,35,310,4,171,178,13,25,48,17,30,13,23,36,26,42,29,46,217,133,290,16,24,16,3,57,178,166,344,5,40,106,201
,Very equipped (5.0),68,16,27,68,47,52,8,58,1,39,29,1,3,17,3,4,4,4,7,6,8,2,10,36,32,53,5,5,4,1,14,29,38,67,1,13,22,31
,,0.19,0.24,0.2,0.19,0.19,0.21,0.24,0.19,0.25,0.23,0.16,0.09,0.12,0.35,0.17,0.13,0.28,0.17,0.18,0.22,0.18,0.07,0.22,0.17,0.24,0.18,0.32,0.21,0.25,0.35,0.25,0.16,0.23,0.19,0.21,0.33,0.21,0.15
,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,c,,
,Somewhat equipped (4.0),165,29,61,165,122,109,16,147,2,80,85,9,14,20,8,17,5,12,20,11,20,10,21,110,55,141,5,8,9,2,23,84,78,162,3,13,48,102
